verse_no,en,hmr
1,"And the Pharisees and Sadducees came, and trying him asked him to show them a sign from heaven.","Chun, Pharisaihai le Saddu- kaihai an hung a, ama fiena dingin vâna inthawka inchikna anni inentir dingin an hnih a."
2,"But he answered and said unto them, When it is evening, ye say, It will be fair weather: for the heaven is red.","Nisienlakhawm, ama chun an kuomah, “Zântieng a hung ni pha, ‘Khuo a ṭha ding nîng a tih, kâwl a sen êm el,’ in ti hlak a."
3,"And in the morning, It will be foul weather to-day: for the heaven is red and lowering. Ye know how to discern the face of the heaven; but ye cannot discern the signs of the times.","Chun, a zîngkâr chun, ‘Vawisûn chu khuo a se ding nîng a tih, kâwl a sen a, vân ân nîm êm el,’ in ti hlak a. Vân umzie in hrietthiem thei sih a, nisienlakhawm, hun inchiknahai hi in hriet fie thei si nawh a."
4,"An evil and adulterous generation seeketh after a sign; and there shall no sign be given unto it, but the sign of Jonah. And he left them, and departed.","Ruolthar suol tak le uire hmang- hai chun inchikna an zawng a; nisienlakhawm, Jona inchikna chau naw chu an kuomah inchikna hrim pêk ni naw ni,” a ta, a dawn a. Chun, anni a fesan a, a fe ta dai a."
5,And the disciples came to the other side and forgot to take bread.,"Chun, inchûktirhai chu râlkhing tieng an tlung chun, bei an lo chawi theinghil a,"
6,"And Jesus said unto them, Take heed and beware of the leaven of the Pharisees and Sadducees.","Isûn an kuomah, “Pharisaihai le Saddukaihai chawla inthawk chun invêng unla, fîmkhur ro,” a ta."
7,"And they reasoned among themselves, saying, We took no bread.","Chun, anni chun, “Bei ei chawi dêr nawh,” tiin an inngaituoh a."
8,"And Jesus perceiving it said, O ye of little faith, why reason ye among yourselves, because ye have no bread?","Chun, Isûn chu chu a hriet a, “Ringna tlâwmhai, iengdinga bei in nei naw leia in inngaituo am a na?"
9,"Do ye not yet perceive, neither remember the five loaves of the five thousand, and how many baskets ye took up?","Tu khawm hin in lungrilin in la hriet naw rawp maw? Mi sâng nga beiphêk panga le, in bâwm rût sip zât kha in hriet zing naw am a nih?"
10,"Neither the seven loaves of the four thousand, and how many baskets ye took up?","Mi sâng li beiphêk pasari le, in bâwmrâng rût sip zât khawm kha?"
11,How is it that ye do not perceive that I spake not to you concerning bread? But beware of the leaven of the Pharisees and Sadducees.,"Bei thu in kuomah ka hril nawh ti iengtiziea in hriet naw am a na? Pharisaihai le Saddukaihai chawla inthawk ruok chun fîmkhur ro,” a ta."
12,"Then understood they that he bade them not beware of the leaven of bread, but of the teaching of the Pharisees and Sadducees.","Chu phingleh, bei chawla inthawka fîmkhur dingin a ti nawh a, Pharisaihai le Saddukaihai inchûk- tirnaa inthawka fîmkhur dingin anni a ti lem ti an hung hriet tah a."
13,"Now when Jesus came into the parts of Cæsarea Philippi, he asked his disciples, saying, Who do men say that the Son of man is?","Chun, Isu chu Philip Kaisari biel a hung tlung chun, a inchûktirhai kuomah, “Mihaiin Mihriem Naupa hi tu am a nih an tih a?” tiin ân dawn a."
14,"And they said, Some say John the Baptist; some, Elijah; and others, Jeremiah, or one of the prophets.","Anni chun, “Ṭhenkhatin, ‘Bap- tistu Johan an ti che a,’ ṭhenkhatin, ‘Elija’, ṭhenkhatin, ‘Jeremia amanih, zâwlnei tu amanih’ an ti che” an ta."
15,"He saith unto them, But who say ye that I am?","Ama chun an kuomah, “An leh, nangnîn tu am a nih in mi tih a?” a ta."
16,"And Simon Peter answered and said, Thou art the Christ, the Son of the living God.","Simon Peterin, “Krista Pathien hring Naupa chu I nih,” a ta, a dawn a."
17,"And Jesus answered and said unto him, Blessed art thou, Simon Bar-Jonah: for flesh and blood hath not revealed it unto thee, but my Father who is in heaven.","Chun, Isûn a kuomah, “Simon Bar-Jona, i hamṭha ie; tisa le thisenin ân hriettir che a ni si nawh a, ka Pa vâna mîn ân hriettir lem che a nih."
18,"And I also say unto thee, that thou art Peter, and upon this rock I will build my church; and the gates of Hades shall not prevail against it.","Chun, nang Peter i nih ti ka hril che; hi lungpui chunga hin ka kohran rem ka ta, mithi khuo kul kawtkhârhai chun chu chu ngam naw ni hai."
19,I will give unto thee the keys of the kingdom of heaven: and whatsoever thou shalt bind on earth shall be bound in heaven; and whatsoever thou shalt loose on earth shall be loosed in heaven.,"Vân ram chabihai pêng ka ti cheh a, hnuoi chunga iengkhawm i phuor taphawt vânah phuor ning a ta; hnuoi chunga iengkhawm i sût taphawt chu vânah sût ning a tih,” a ta, a dawn a."
20,Then charged he the disciples that they should tell no man that he was the Christ.,Chu hnunga chun Krista a ni ti tukhawm hril lo dingin inchûktirhai chu a ti tlat a.
21,"From that time began Jesus to show unto his disciples, that he must go unto Jerusalem, and suffer many things of the elders and chief priests and scribes, and be killed, and the third day be raised up.","Chu chena inthawk chun, Isûn Jerusalema a fe dingzie dâm, upahai, thiempu lalhai, Dân inchûktirtuhaia inthawka thil tamtak a tuor dingzie dâm, sukhluma a um dingzie dâm le ni thum nia keithoa a um dingzie dâm chu a inchûktirhai chu ân hriettir phut tah a."
22,"And Peter took him, and began to rebuke him, saying, Be it far from thee, Lord: this shall never be unto thee.","Chun, Peter chun ama chu a tumin a ṭhuoi a, “Lalpa, Pathienin lunginsiet raw se che!; chuong chu i chungah tlung naw tawp a tih,” tiin a kâwk tah a."
23,"But he turned, and said unto Peter, Get thee behind me, Satan: thou art a stumbling-block unto me: for thou mindest not the things of God, but the things of men.","Ama ruok chu a nghah a, Peter kuoma chun, “Setan, ka hnungah fe rawh, keia ta dingin tlûkna i nih; Pathien thil ngaituo loin mihriem thil i ngaituo lem a ni hi,” a ta."
