verse_no,en,hmr
1,"Then shall the kingdom of heaven be likened unto ten virgins, who took their lamps, and went forth to meet the bridegroom.","“Chu pha chun, vân ram chu nunghâk inthieng sâwm, an khâwnvar chawia, mo neitu tuok dinga suokhai le chun, tekhi ni tâng a tih."
2,"And five of them were foolish, and five were wise.","Anni lai chun panga an var a, panga an invêt a."
3,"For the foolish, when they took their lamps, took no oil with them:",Ân vêthai chun an khâwnvarhai an chawiin a tui an chawisa si nawh a.
4,but the wise took oil in their vessels with their lamps.,"A varhai ruok chun an khâwn- vartui bûrhaiah a tui thunin, khâwn- varhai leh an chawi a."
5,"Now while the bridegroom tarried, they all slumbered and slept.","Chun, mo neitu chu a hung intak leiin, an rêngin an lo inlusuh a, an lo in tah a."
6,"But at midnight there is a cry, Behold, the bridegroom! Come ye forth to meet him.","Chun, zân rila chun, ‘Ngai ta u, mo neitu chu a hung ie! a tuok dingin hung suok ro khai,’ tiin khêkri a hung um tah a."
7,"Then all those virgins arose, and trimmed their lamps.","Chu phingle chun nunghâk inthienghai chu an tho vawng a, an khâwnvarhai chu an siemrêl a."
8,"And the foolish said unto the wise, Give us of your oil; for our lamps are going out.","Chun, ân vêthai chun a varhai kuomah, ‘In khâwnvartui kha mi pe ro, kan khâwnvarhai a thi ding a nih,’ an ta."
9,"But the wise answered, saying, Peradventure there will not be enough for us and you: go ye rather to them that sell, and buy for yourselves.","Nisienlakhawm, a varhai chun, ‘Keini le nangni ta dingin indai naw ni; a zawrtuhai kuomah fe unla, inchaw lem ro,’ tiin an dawn a."
10,"And while they went away to buy, the bridegroom came; and they that were ready went in with him to the marriage feast: and the door was shut.","Chun, inchaw dinga an fe hmang kâr chun, mo neitu chu a hung tlung tah a; chuongchun, ân zohai chu ama le chun inneina ruoi fa dingin an lût a; chun, kawt chu an khâr tah a."
11,"Afterward came also the other virgins, saying, Lord, Lord, open to us.","Chu hnunga chun, nunghâk inthieng danghai khawm chu an hung tlung a, ‘Pu, pu, mi hawngpêk rawh,’ an ta."
12,"But he answered and said, Verily I say unto you, I know you not.","Ama ruok chun, ‘Titakzetin ka hril cheu hi, ka hriet naw cheu a nih,’ a ta, a dawn a."
13,"Watch therefore, for ye know not the day nor the hour.","Chuongchun, ngaiven ro, a ni le a hun chu in hriet si nawh a."
14,"For it is as when a man, going into another country, called his own servants, and delivered unto them his goods.","“Vân ram chu mi ram danga fe tâwma, ama suokhai koa, a sumhai an kuoma inkawltir ang chu a ni sih a."
