verse_no,en,hmr
1,"And after six days Jesus taketh with him Peter, and James, and John his brother, and bringeth them up into a high mountain apart:","Chun, ni ruk hnung chun Isûn Peter hai, Jakob hai, a unau Johan hai a ṭhuoi a, a tumin tlâng insângtakah a hang fepui a;"
2,"and he was transfigured before them; and his face did shine as the sun, and his garments became white as the light.",an hmaa chun a hmêl umzie chu a hung danglam tah a; a hmai nisa angin a hung var a; a silfênhai chu vûr angin a hung vâr tah a.
3,"And behold, there appeared unto them Moses and Elijah talking with him.","Chun, ngai ta, Mosie le Elija chu ama le inbien an kuomah an ngîr a."
4,"And Peter answered, and said unto Jesus, Lord, it is good for us to be here: if thou wilt, I will make here three tabernacles; one for thee, and one for Moses, and one for Elijah.","Chun, Peterin Isu a biek a, “Lalpa, ei ta dingin hitaka um hi a ṭha; i nuom chun hitaka hin bâwkte pathum khâwng ka ta; i ta dingin pakhat, Mosie ta dingin pakhat, Elija ta dingin pakhat,” a tih a."
5,"While he was yet speaking, behold, a bright cloud overshadowed them: and behold, a voice out of the cloud, saying, This is my beloved Son, in whom I am well pleased; hear ye him.","A la hril lai zingin ngai ta, sûm vârtakin anni a hung hlie tah a; chun, ngai ta, sûma inthawk râwlin, “Hi hi ka Naupa dittak, ka ilâwm bêk bêk chu a nih, ama thu ngai ro,” a ta."
6,"And when the disciples heard it, they fell on their face, and were sore afraid.","Inchûktirhai chun chu chu an hrietin bawkkhupin an tluh a, an ṭi ta bêk bêk a."
7,"And Jesus came and touched them and said, Arise, and be not afraid.","Chun, Isûn anni chu a hung them a, “Tho unla, ṭi naw ro,” a ta."
8,"And lifting up their eyes, they saw no one, save Jesus only.","Chun, an hang dâk a, Isu chau naw chu tukhawm an hmu ta nawh a."
9,"And as they were coming down from the mountain, Jesus commanded them, saying, Tell the vision to no man, until the Son of man be risen from the dead.","Chun, tlânga inthawka an ṭum lai chun, Isûn an kuomah, “Mihriem Naupa hi mithi laia inthawka a thonâwk hmakhat chu in thil hmu kha tukhawm hril naw ro,” tiin thu a pêk tah a."
10,"And his disciples asked him, saying, Why then say the scribes that Elijah must first come?","Chun, a inchûktirhaiin a kuomah, “Dân inchûktirtuhaiin ‘Elija a hung hmasa ding a nih,’ iengtiziea ti am an ni leh?” tiin an indawn a."
11,"And he answered and said, Elijah indeed cometh, and shall restore all things:","Ama chun, “Elija chu a hung ding hrim a nih, tinrêng siem ṭha bawk a tih."
12,"but I say unto you, that Elijah is come already, and they knew him not, but did unto him whatsoever they would. Even so shall the Son of man also suffer of them.","Nisienlakhawm, ka hril cheu, Elija chu a hung tah a nih, ama chu an hriet nawh a, a chungah an nuom nuomin an thaw ta lem a. Chuong ang bawkin Mihriem Naupa khawm hin annia inthawkin a tuor ve ding a nih,” a ta, a dawn a."
13,Then understood the disciples that he spake unto them of John the Baptist.,"Chu phingle chun inchûktirhai chun, Baptistu Johan thu an kuomah a hril a ni ti an lo hriet tah a."
14,"And when they were come to the multitude, there came to him a man, kneeling to him, and saying,","Chun, mipui kuom an hung tlung chun, mi pakhat a kuomah a hung a, a hmaa dingṭhaṭhuonin,"
15,"Lord, have mercy on my son: for he is epileptic, and suffereth grievously; for oft-times he falleth into the fire, and oft-times into the water.","“Lalpa, ka naupa saw lunginsiet rawh, hringawl invawi a na, a tuor nasa êm el; vawi tamtak meiah a tlu hlak, vawi tamtak tuiah a tlu bawk hlak a nih."
16,"And I brought him to thy disciples, and they could not cure him.","I închûktirhai kuomah ka hung ṭhuoi a, an sukdam thei si nawh a,” a ta."
17,"And Jesus answered and said, O faithless and perverse generation, how long shall I be with you? how long shall I bear with you? bring him hither to me.","Chun, Isûn, “Ruolthar ringna nei loa kawmawhai, ieng chen am in kuomah um ka tih a, ieng chen am ngai thei ka ti cheu a? Ama chu ka kuoma hin hung ṭhuoi ro,” a ta, a dawn a."
18,And Jesus rebuked him; and the demon went out of him: and the boy was cured from that hour.,"Chun, Isûn khawhri chu a hal a, a sûnga inthawk chun a suok tah a; chu dâr chena inthawk chu naupang chu a hung dam tah a."
19,"Then came the disciples to Jesus apart, and said, Why could not we cast it out?","Chun, inchûktirhai chu a tumin Isu kuomah an hung a, “Iengdinga keinîn kan hnawt dawk thei naw am a na?” an ta."
20,"And he saith unto them, Because of your little faith: for verily I say unto you, If ye have faith as a grain of mustard seed, ye shall say unto this mountain, Remove hence to yonder place; and it shall remove; and nothing shall be impossible unto you.","Ama chun an kuomah, “In ring- na tlâwm leiin. Titakzetin ka hril cheu hi, anṭam mu mal khat ang ringna in nei chun, hi tlâng kuoma hin, ‘Hitaka inthawkin saw taka sawn vân sawn rawh,’ tîng in ta, insawn el a tih; in ta dingin thaw thei naw hrim hrim iengkhawm um naw ni."
21,,"[Amiruokchu, hieng ang hi ṭawngṭai le bunghei chau naw chun a suok thei nawh]”, a ta."
22,"And while they abode in Galilee, Jesus said unto them, The Son of man shall be delivered up into the hands of men;","Chun, Galili rama an hung inkhâwm laiin, Isûn an kuomah, “Mihriem Naupa hi mihriemhai kuta inmantirin a um ding a nih;"
23,"and they shall kill him, and the third day he shall be raised up. And they were exceeding sorry.","chun, sukhlum an ta, chun, ni thum nia chun keithoin um a tih,” a ta. Chuongchun, an lungngai ta bêk bêk a."
24,"And when they were come to Capernaum, they that received the half-shekel came to Peter, and said, Doth not your teacher pay the half-shekel?","Chun, Kapernaum chu an hung tlungin biekin tangka dâwltuhai chu Peter kuomah an hung a, “In inchûktirtu hin biekin tangka chu a pêk ve hlak naw am a nih?” an ta. Ama chun, “Pe ve hlak e,” a ta."
25,"He saith, Yea. And when he came into the house, Jesus spake first to him, saying, What thinkest thou, Simon? the kings of the earth, from whom do they receive toll or tribute? from their sons, or from strangers?","Chun, inah a va lût chun, Isûn a kuomah, “Simon, iengtin am i ngai a? hnuoia lalhaiin sie amanih, sum nei man amanih, tu kâwl âm an lâk hlak a? an nauhai kuom âm, mi dang kuomah?” tiin a lo hril khal a."
26,"And when he said, From strangers, Jesus said unto him, Therefore the sons are free.","Chun, Peterin, “Mi dang kuomah,” a ti phingleh, Isûn a kuomah, “Chuong a ni si chun nauhai chu an âwl ni naw ni."
27,"But, lest we cause them to stumble, go thou to the sea, and cast a hook, and take up the fish that first cometh up; and when thou hast opened his mouth, thou shalt find a shekel: that take, and give unto them for me and thee.","Nisienlakhawm, nang dîlah va fe la, ngakuoi inchie la, nga hung suok hmasa chu man rawh; chun, a bau i keika phingleh tangka pahni hmu el i tih; chu chu la la, kei le nanga ta dingin an kuomah pe rawh, chuong naw chun anni chu suklungawi naw rawi ei tih,” a ta."
