verse_no,en,hmr
1,"Now when morning was come, all the chief priests and the elders of the people took counsel against Jesus to put him to death:","Chun, zîngkâr a hung ni chun, thiempu lalhai le vântlâng upahai po po chu Isu sukhlum dingin a chungthuah an inrâwn a;"
2,"and they bound him, and led him away, and delivered him up to Pilate the governor.","chun, an khuop a, an ṭhuoi a, Bawrsâp Pilat kuomah an pêk tah a."
3,"Then Judas, who betrayed him, when he saw that he was condemned, repented himself, and brought back the thirty pieces of silver to the chief priests and elders,","Chun, Juda ân mantîrtu khan Isu thiemnaw an inchangtir ti a hriet phingleh ân sîr a; tangka sâwmthum kha thiempu lalhai kuoma chun a hung chawi nâwk a,"
4,"saying, I have sinned in that I betrayed innocent blood. But they said, What is that to us? see thou to it.","“Mi thiem thisen kân mantir kha thil ka suksuol a nih,” a ta. Anni ruok chun, “Chu chu kan ta dingin ieng am pawi a ta? Nangin i thaw thawin thaw rawh,” an ti san a."
5,"And he cast down the pieces of silver into the sanctuary, and departed; and he went away and hanged himself.","Chun, ama chun tangka chu hmun inthienga chun a pei lût a; a fe hmang a, a vân âwkhlum tah a."
6,"And the chief priests took the pieces of silver, and said, It is not lawful to put them into the treasury, since it is the price of blood.","Chun, thiempu lalhai chun tangka chu an lâk a, “Hi hi thawlâwm bâwma sie a thieng nawh ie, thisen man a ni sih a,” an ta."
7,"And they took counsel, and bought with them the potter’s field, to bury strangers in.","Chuongchun, an inrâwn a, mikhuolhai phûmna dingin bêlhemtu hmun chu an inchâwk tah a."
8,"Wherefore that field was called, The field of blood, unto this day.","Chu lei chun a nih, chu hmun chu tu chena, “Thisen Hmun,” an ti chu."
9,"Then was fulfilled that which was spoken through Jeremiah the prophet, saying, And they took the thirty pieces of silver, the price of him that was priced, whom certain of the children of Israel did price;","Chu lai chun, zâwlnei Jeremiain hieng thu a hril hi a hung tlung tah a: “Chun, tangka sâwmthum, An isak man, Israel thla tuhaiin amanih an isak man chu, An lâk a;"
10,"and they gave them for the potter’s field, as the Lord appointed me.","Lalpain a mi tiem angin, Belhemtu hmun man dingin an pêk a,” ti hi."
