verse_no,en,hmr
1,"Faithful is the saying, If a man seeketh the office of a bishop, he desireth a good work.","“Tûkhawm Kohran hotua ṭhang a nuom chun, sinthaw ṭha a nuom a nih,” ti hi ân dik a nih."
2,"The bishop therefore must be without reproach, the husband of one wife, temperate, sober-minded, orderly, given to hospitality, apt to teach;","Chuongchun, kohran hotu chu sawisêlbo, nuhmei pakhat nei, insûm thei, lungril indiktak, mi fel, mi lâwm dân thiem, inchûktir dân thiem,"
3,"no brawler, no striker; but gentle, not contentious, no lover of money;","uoin inrui hmang naw, mi vuo hmang naw, mi nunnêmtak ni lem ding, mi kâwmaw ni lo, tangka sum ngaina naw mi,"
4,"one that ruleth well his own house, having his children in subjection with all gravity;","inzaumtaka mâni nauhai thu- nuna, mâni insûng khawsak rêl fel thiem mi a ni ding a nih;"
5,"(but if a man knoweth not how to rule his own house, how shall he take care of the church of God?)","(miin mâni insûng khawsak hman a rêl fel thiem naw chun, Pathien kohran iengtin am enkawl a ta?)"
6,"not a novice, lest being puffed up he fall into the condemnation of the devil.","Ringthar a ni ding a ni nawh a, chuong naw chun, chapoin um a ta, Diebol thiemnaw changna chu chang ve rawi a tih."
7,Moreover he must have good testimony from them that are without; lest he fall into reproach and the snare of the devil.,"Chuong naw khawm chu, puo- tienga mihai inpâkin a um bawk ding a nih; chuong naw chun, hrilsieta umin diebol chângah âwk rawi a tih."
8,"Deacons in like manner must be grave, not double-tongued, not given to much wine, not greedy of filthy lucre;","Chuong ang bawkin, kohran rawngbâwltuhai chu mi inzaum an ni ding a nih; bâutam dâm, uoin he dâm, hlêpna inthieng nawa duâm mi an ni ding a ni nawh;"
9,holding the mystery of the faith in a pure conscience.,sie le ṭha hrietna inthienga ring- na thurûk chu pawm mi an ni lem ding a nih.
10,"And let these also first be proved; then let them serve as deacons, if they be blameless.","Chun, chuonghai khawm chu infiein um hmasa raw hai se, chu hnunga sawisêlbo an lo ni chun, ko- hran rawngbâwl tieng sin thaw raw hai se."
11,"Women in like manner must be grave, not slanderers, temperate, faithful in all things.","Chuong ang bawkin nuhmeihai khawm mi inzâum an ni ding a nih; hêktuhai ni loin, insûm thei le iengkima ringum an ni ding a nih."
12,"Let deacons be husbands of one wife, ruling their children and their own houses well.",Kohran rawngbâwltuhai chu an nauhai le anni insûng khawsak rêl felin nuhmei pakhat nei mi ni raw hai se.
13,"For they that have served well as deacons gain to themselves a good standing, and great boldness in the faith which is in Christ Jesus.","Kohran rawngbâwl tieng sin thaw ṭha tahai chun, ngîrna ṭha tak le, Krista Isu ringna kawnga chun huoina nasatak an insiem hlak sih a."
14,"These things write I unto thee, hoping to come unto thee shortly;",Sâwt nawtê hnunga i kuoma hung beiseiin hieng thu hi i kuomah ka ziek a nih.
15,"but if I tarry long, that thou mayest know how men ought to behave themselves in the house of God, which is the church of the living God, the pillar and ground of the truth.","Nisienlakhawm, ka la um sâwt tâk duoiin Pathien sûnghai laia mi iengtin am an um ding ti i hriet theina dingin ka ziek a nih; Pathien sûnghai chu Pathien hring kohran, thutak ban le innghatna chu an nih."
16,"And without controversy great is the mystery of godliness; He who was manifested in the flesh, Justified in the spirit, Seen of angels, Preached among the nations, Believed on in the world, Received up in glory.","Chun, Pathien ngaisakna thu- rûk chu sêl ruol loin a ropui a nih: “Ama, tisaa hung inlang, Thlaraua thiem chang, Vântirkohai ihmu, Hnamhai laia tlânginsampui, Khawvêla mihai iawi, Ropuinaa zuk ṭhuoi ta chu,”"
