verse_no,en,hmr
1,"I exhort therefore, first of all, that supplications, prayers, intercessions, thanksgivings, be made for all men;","Chuongchun, a tîrtakin thil hni ṭawngṭaina dâm, ṭawngṭaina hrim hrim dam, ṭawngṭaipêkna dâm, lâwmthu hrilna dâm mi po po ta dinga siempêk dingin kân fui che:"
2,for kings and all that are in high place; that we may lead a tranquil and quiet life in all godliness and gravity.,lalhai le thuneituhai po po ta ding khawmin; Pathien ngaisak le inzaumtaka inrema thlamuonga ei khawsak theina dingin.
3,This is good and acceptable in the sight of God our Saviour;,Chu chu a mi Sandamtu Pathien ngaiin a ṭhain lâwm tlâk a nih;
4,"who would have all men to be saved, and come to the knowledge of the truth.",ama chun mi po po sandama um ding le thutak hre dingin a dit a nih. Pathien pakhat chau a um a.
5,"For there is one God, one mediator also between God and men, himself man, Christ Jesus,","Pathien le mihriem inkârah Palai pakhat chau a um bawk a; ama chu mihriem, Krista Isu,"
6,who gave himself a ransom for all; the testimony to be borne in its own times;,mi po po intlanna dinga inpe chu a nih; chu chu a hun tak peia inhriettirin a um ding a nih;
7,"whereunto I was appointed a preacher and an apostle (I speak the truth, I lie not), a teacher of the Gentiles in faith and truth.","chu chu thaw dingin tlâng insampuitu le tirkoa ruot ka nih (thu tak tak ka hril a, kân khêl nawh); ringna le thutaka Jentailhai inchûk- tirtua ruot ka nih."
8,"I desire therefore that the men pray in every place, lifting up holy hands, without wrath and disputing.","Chuongchun, pasalhaiin hmun tinah kut inthieng pharin, lunginsen lo le insêl loin ṭawngṭai hai sienla ka nuom a nih."
9,"In like manner, that women adorn themselves in modest apparel, with shamefastness and sobriety; not with braided hair, and gold or pearls or costly raiment;","Chuong ang bawkin, nuhmeihai khawm silfên mâwl tak leh, inchei taluo loin, thuom inchawi tâwkin inthuom hai sienla, sam phierin amanih, rângkachakin amanih, lung- hluin amanih, puon man tamtakhaiin amanih inchei loin."
10,but (which becometh women professing godliness) through good works.,"Amiruokchu, nuhmei Pathien ngaisak intihai chu inphu tâwkin thil thaw ṭhatin inchei hai sien ka nuom."
11,Let a woman learn in quietness with all subjection.,Nuhmeiin thu awi tlatin to zingin inchûk raw hai se.
12,"But I permit not a woman to teach, nor to have dominion over a man, but to be in quietness.",Nuhmeiin a inchûktir chu phal a ni nawh; pasal chunga thu an nei ka phal bawk nawh; to zingin um lem raw hai se.
13,"For Adam was first formed, then Eve;","Adam chu siem hmasak a na, chu hnunga chun Evi chu siem a ni sih a."
14,"and Adam was not beguiled, but the woman being beguiled hath fallen into transgression:","Chun, Adam chu hlêmin a um nawh a, nuhmei ruok chu hlêmin a um a, bawsietnaah a tlu tah a."
15,"but she shall be saved through her child-bearing, if they continue in faith and love and sanctification with sobriety.","Nisienlakhawm, nuhmei chu ringna le hmangaina le, inthiengna neia lungril feltak puta a um chun, nau nei leiin sandamin um a tih."
