verse_no,en,hmr
1,"In the beginning of the reign of Jehoiakim the son of Josiah, king of Judah, came this word from Jehovah, saying,",Juda lal Josia naupa Jehoia- kim rorêl ṭantir laiin hi thu hi LALPA kuoma inthawkin a hung tlung a:
2,"Thus saith Jehovah: Stand in the court of Jehovah’s house, and speak unto all the cities of Judah, which come to worship in Jehovah’s house, all the words that I command thee to speak unto them; diminish not a word.","“LALPA chun hieng hin a tih: LALPA in huon tuollaia chun ngîr la, an kuoma thuhril ding ka thupêk po po che chu, LALPA ina Pathien be dinga hung khâwm, Juda khawpui- hai po po kuoma chun hril rawh; thu khat chau khawm ip naw rawh."
3,"It may be they will hearken, and turn every man from his evil way; that I may repent me of the evil which I purpose to do unto them because of the evil of their doings.","Anni chun ngai an ta, mi tin chu mâni lampui suola inthawk chun an kîr el thei a nih; chuongchun, an thilthawhai suol leia an chunga thil ṭhalo thaw dinga ka tumhai khawm chu kân sîr el thei a nih."
4,"And thou shalt say unto them, Thus saith Jehovah: If ye will not hearken to me, to walk in my law, which I have set before you,","Chun, an kuoma chun hieng hin tîng i ta: LALPA chun hieng hin a tih: in hmaa ka sie ka dân chu hraw dinga ka thu in ngai naw chun,"
5,"to hearken to the words of my servants the prophets, whom I send unto you, even rising up early and sending them, but ye have not hearkened;","inhmataka thoa anni hung tira, ka siehlaw zâwlneihai in kuoma ka hungtirhai thuhai in ngai dinghai chu, in ngai ta nawh a;"
6,"then will I make this house like Shiloh, and will make this city a curse to all the nations of the earth.","chuongchun, hi in hi Silo angah siem ka ta, hi khawpui hi hnuoia hnam po pohai ṭawngse hnâwknaah siem bawk ka tih,” tiin."
7,And the priests and the prophets and all the people heard Jeremiah speaking these words in the house of Jehovah.,"Chun, thiempuhai, zâwlneihai le mi po po chun hieng thuhai hi LALPA ina Jeremia chun a hril chu an hriet a."
8,"And it came to pass, when Jeremiah had made an end of speaking all that Jehovah had commanded him to speak unto all the people, that the priests and the prophets and all the people laid hold on him, saying, Thou shalt surely die.","Chun, LALPAIN hril dinga thu a pêk po po mipuihai po po kuoma Jeremia chun a hril zo chun, thiem- puhai le, zâwlneihai le mipui po po chun ama chu an man a, “I thi ngei ngei ding a nih."
9,"Why hast thou prophesied in the name of Jehovah, saying, This house shall be like Shiloh, and this city shall be desolate, without inhabitant? And all the people were gathered unto Jeremiah in the house of Jehovah.","Iengdinga LALPA hminga thu hrila, ‘Hi in hi Silo ang nîng a ta, hi khawpui hi hluotu um loa rausan nîng a tih,’ i ti am a na?” an tih a. Chuongchun, LALPA ina chun Jeremia chu mipui po po chun an bâwr ta hut hut a."
10,"And when the princes of Judah heard these things, they came up from the king’s house unto the house of Jehovah; and they sat in the entry of the new gate of Jehovah’s house.","Juda ram lalhai chu chuong thuhai chu an lo hriet chun, lal ina inthawk chun LALPA ina chun an hung tâwl a; chuongchun, LALPA in dai kawtkhâr thar lûtnaa chun an ṭhung tâwl a."
