verse_no,en,hmr
1,"Now these are the words of the letter that Jeremiah the prophet sent from Jerusalem unto the residue of the elders of the captivity, and to the priests, and to the prophets, and to all the people, whom Nebuchadnezzar had carried away captive from Jerusalem to Babylon,","Tuhin, sal intâng upa la um- sunhai le, thiempuhai le, zâwl- neihai le, mipui po po Jerusalema inthawka Babulona Nebukadnezzar- in sala a ṭhuoihai kuoma zâwlnei Jeremia lekhathawn thuhai chu hienghai hi an nih:"
2,"(after that Jeconiah the king, and the queen-mother, and the eunuchs, and the princes of Judah and Jerusalem, and the craftsmen, and the smiths, were departed from Jerusalem),","(lal Jekonia le lalnu nu le, mi tillâkhai le, Juda ram le Jerusalema lalhai le, mi themthiemhai le, thîrsu- hai leh Jerusalem an suoksan hnung chun a nih)."
3,"by the hand of Elasah the son of Shaphan, and Gemariah the son of Hilkiah, (whom Zedekiah king of Judah sent unto Babylon to Nebuchadnezzar king of Babylon), saying,","Saphan naupa Elasa le, Hilkia naupa Gemaria (Babulon lal Nebu- kadnezzar kuoma Juda ram lal Zedekian Babulona a tirhai) kuta chun thawn a nih"
4,"Thus saith Jehovah of hosts, the God of Israel, unto all the captivity, whom I have caused to be carried away captive from Jerusalem unto Babylon:","Jerusalema inthawka Babulona sala intâng dinga kân ṭhuoihmang- tirhai po po kuoma chun, sipaihai LALPA, Israel Pathien chun hieng- hin a tih:"
5,"Build ye houses, and dwell in them; and plant gardens, and eat the fruit of them.","Inhai bâwl unla, a sûngahai chun chêng unla, huonhai chu siem unla, an rahai chu fa bawk ro;"
6,"Take ye wives, and beget sons and daughters; and take wives for your sons, and give your daughters to husbands, that they may bear sons and daughters: and multiply ye there, and be not diminished.","nuhmeihai nei unla, naupasal- hai, naunuhmeihai nei unla: in naupasalhai nuhmei inneitir unla, in naunuhmeihai khawm pasal inneitir bawk unla, naupasalhai le naunu- hmeihai an nei theina dingin; chu- taka chun hung pung pei unla, kiem tieng pan ta naw ro."
7,"And seek the peace of the city whither I have caused you to be carried away captive, and pray unto Jehovah for it; for in the peace thereof shall ye have peace.","Chun, sala intâng dinga kân ṭhuoihmangtirna cheu khawpuia inremna chu zawng unla, chu chu LALPA kuoma chun hni ro; chutaka inremna lei chun muongna in nei ding a ni sih a."
8,"For thus saith Jehovah of hosts, the God of Israel: Let not your prophets that are in the midst of you, and your diviners, deceive you; neither hearken ye to your dreams which ye cause to be dreamed.","Sipaihai LALPA Israel Pathien chun hieng hin a tih: Nangni laia in zâwlnei umhai le, in khawhri zâwl- haiin hlêm naw raw se cheu, chun, in manghai in imang khawm chu ring bawk naw unla."
9,"For they prophesy falsely unto you in my name: I have not sent them, saith Jehovah.","Keia hmingin khêlin in kuomah thu an hril hlak sih a; anni chu ka tir an ni nawh, LALPA chun a tih."
10,"For thus saith Jehovah, After seventy years are accomplished for Babylon, I will visit you, and perform my good word toward you, in causing you to return to this place.","LALPA chun hieng hin a ti sih a; Babulona intâng kum sâwmsari a tling hnunga chun, hung sir ka ti cheu a, hi hmuna inkîrtir ding cheuin in kuoma chun ka thu tiem chu hlen ka tih."
