verse_no,en,hmr
1,"And in the seventh month, on the first day of the month, ye shall have a holy convocation; ye shall do no servile work: it is a day of blowing of trumpets unto you.","“Thla sarina, a ni khat ni chun inkhâwmpui inthieng nei in ta; ieng sin khawm in thaw ding a ni nawh; in ta dinga tawtawrâwt mût ni a ni ding a nih;"
2,"And ye shall offer a burnt-offering for a sweet savor unto Jehovah: one young bullock, one ram, seven he-lambs a year old without blemish;","LALPA ta dinga riminhnika pumrawhmang thilinhlân inhlân in ta; bâwngchal tuoi pakhat, berâm- chal pakhat, berâmte a chal kum khat mi demkailo pasari,"
3,"and their meal-offering, fine flour mingled with oil, three tenth parts for the bullock, two tenth parts for the ram,","an beiphit thilinhlân, beiphit indi mi hrieka chawkpawl, bâwngchal pakhatah epha hmun sâwma ṭhea hmun thum, berâmchal pakhatah hmun sâwma ṭhea hmun hni,"
4,and one tenth part for every lamb of the seven lambs;,berâmte pasariah hmun sâwma ṭhea hmun khat seng;
5,"and one he-goat for a sin-offering, to make atonement for you;","in ta dinga inremna siemna dingin suol thâwina kêlchal pakhat leh,"
6,"besides the burnt-offering of the new moon, and the meal-offering thereof, and the continual burnt-offering and the meal-offering thereof, and their drink-offerings, according unto their ordinance, for a sweet savor, an offering made by fire unto Jehovah.","thla thar pumrawhmang thilin- hlân le chutaka beiphit thilinhlân dâm, dâwnmi thilinhlân dâm, an thaw dân pângngai LALPA ta dinga riminhnik dinga meia thilinhlân dâm bâkah."
7,And on the tenth day of this seventh month ye shall have a holy convocation; and ye shall afflict your souls: ye shall do no manner of work;,"“Hi thla sarina, ni sâwm ni hin inkhâwmpui inthieng nei in ta, in lungril sukrinum in ta, ieng sin khawm in thaw ding a ni nawh."
8,"but ye shall offer a burnt-offering unto Jehovah for a sweet savor: one young bullock, one ram, seven he-lambs a year old; they shall be unto you without blemish;","LALPA ta dinga thilinhlân riminhnik ruok chu in inhlân ding a nih; bâwngchal pakhat, berâmchal pakhat, berâmte a chal kum khat mi pasari, demkailo an ni ngei ding a nih;"
9,"and their meal-offering, fine flour mingled with oil, three tenth parts for the bullock, two tenth parts for the one ram,","an beiphit thilinhlân, beiphit indi mi hrieka chawkpawl, bâwngchal pakhatah epha hmun sâwma ṭhea hmun thum, berâmchal pakhatah hmun sâwma ṭhea hmun hni,"
10,a tenth part for every lamb of the seven lambs:,berâmte pasariah hmun sâwma ṭhea hmun khat seng:
11,"one he-goat for a sin-offering; besides the sin-offering of atonement, and the continual burnt-offering, and the meal-offering thereof, and their drink-offerings.","suol thâwina dingin kêlchal pakhat leh; inremna dinga suol thâwina dâm, pumrawhmang thilin- hlân inhlân zing dâm, chutaka beiphit thilinhlân le an dâwnmi thilinhlânhai bâkah."
12,"And on the fifteenth day of the seventh month ye shall have a holy convocation; ye shall do no servile work, and ye shall keep a feast unto Jehovah seven days:",“Thla sarina ni sâwmpanga niin inkhâwmpui inthieng nei in ta; ieng sin khawm in thaw ding a ni nawh; LALPA ta dingin ni sari ruoi in ṭhe ding a nih;
13,"and ye shall offer a burnt-offering, an offering made by fire, of a sweet savor unto Jehovah; thirteen young bullocks, two rams, fourteen he-lambs a year old; they shall be without blemish;","chun, LALPA ta dinga rimin- hnika meia thilinhlân, pumraw- hmang thilinhlân in inhlân ding a nih, bâwngchal tuoi sâwmpathum, berâmchal pahni, berâmte a chal kum khat mi sâwmpali; demkailo an ni ngei ding a nih;"
14,"and their meal-offering, fine flour mingled with oil, three tenth parts for every bullock of the thirteen bullocks, two tenth parts for each ram of the two rams,","an beiphit thilinhlân hrieka chawkpawl, bâwngchal sâwmpathum, bâwngchal pakhatah epha hmun sâwma ṭhea hmun thum, berâmchal pahni, berâmchal pakhatah hmun sâwma ṭhea hmun hni;"
15,and a tenth part for every lamb of the fourteen lambs;,"berâmte sâwmpali, berâmte pakhatah hmun sâwma ṭhea hmun khat;"
16,"and one he-goat for a sin-offering; besides the continual burnt-offering, the meal-offering thereof, and the drink-offering thereof.","suol thâwina dingin kêlchal pakhat leh; pumrawhmang thilin- hlân inhlân hrim, chutaka beiphit thilinhlân dâm, dâwnmi thilinhlân dâm bâkah."
17,"And on the second day ye shall offer twelve young bullocks, two rams, fourteen he-lambs a year old without blemish;","“A ni hni niin bâwngchal tuoi sâwmpahni, berâmchal pahni, be- râmte a chal kum khat mi demkailo sâwmpali in inhlân ding a nih;"
18,"and their meal-offering and their drink-offerings for the bullocks, for the rams, and for the lambs, according to their number, after the ordinance;","an beiphit thilinhlân le dâwnmi thilinhlân, a dân ang takin an tam dân ang peiin bâwngchal ta ding dâm, berâmchal ta ding dâm, berâmte ta ding dâm;"
19,"and one he-goat for a sin-offering; besides the continual burnt-offering, and the meal-offering thereof, and their drink-offerings.","suol thâwina dingin kêlchal pakhat leh pumrawhmang thilinhlân inhlân zing dâm, chutaka beiphit thilinhlân dâm, dâwnmi thilinhlân dâm bâkah."
20,"And on the third day eleven bullocks, two rams, fourteen he-lambs a year old without blemish;","“A ni thum ni chun bâwngchal sâwmpakhat, berâmchal pahni, berâmte a chal kum khat mi demkailo sâwmpali;"
21,"and their meal-offering and their drink-offerings for the bullocks, for the rams, and for the lambs, according to their number, after the ordinance;",an beiphit thilhlân le dâwnmi thilinhlân an dân ang takin an tam ang peiin bâwngchal ta ding dâmin;
22,"and one he-goat for a sin-offering; besides the continual burnt-offering, and the meal-offering thereof, and the drink-offering thereof.",suol thâwina dingin kêlchal pakhat leh; pumrawhmang thilin- hlân inhlân zing le chutaka beiphit thilinhlân le chutaka dâwnmi thilinhlân bâkah.
23,"And on the fourth day ten bullocks, two rams, fourteen he-lambs a year old without blemish;","“A ni li ni chun bâwngchal sâwm, berâmchal pahni, berâmte a chal kum khat mi demkailo sâwm- pali;"
24,"their meal-offering and their drink-offerings for the bullocks, for the rams, and for the lambs, according to their number, after the ordinance;","an beiphit thilinhlân le dâwnmi thilinhlân a dân ang takin an tam ang peiin bâwngchal ta ding dâmin, berâmte ta ding dâmin;"
25,"and one he-goat for a sin-offering; besides the continual burnt-offering, the meal-offering thereof, and the drink-offering thereof.","suol thâwina dingin kêlchal pa- khat leh; pumrawhmang thilinhlân zing dâm, chutaka beiphit thilinhlân le dâwnmi thilinhlân dâm bâkah."
26,"And on the fifth day nine bullocks, two rams, fourteen he-lambs a year old without blemish;","“A ni nga ni chun bâwngchal pakuo, berâmchal pahni, berâmte a chal kum khat mi demkailo sâwm- pali;"
27,"and their meal-offering and their drink-offerings for the bullocks, for the rams, and for the lambs, according to their number, after the ordinance;","an beiphit thilinhlân le dâwnmi thilinhlân, a dan ang takin an tam ang peiin bâwngchal ta ding dâmin, berâmchal ta ding dâmin, berâmte ta ding dâmin;"
28,"and one he-goat for a sin-offering; besides the continual burnt-offering, and the meal-offering thereof, and the drink-offering thereof.","suol thâwina ding kêlchal pakhat leh; pumrawhmang thilin- hlân inhlân zing dâm, chutaka beiphit thilinhlân dâm, chutaka dâwnmi thilinhlân dâm bâkah."
29,"And on the sixth day eight bullocks, two rams, fourteen he-lambs a year old without blemish;","“A ni ruk ni chun bâwngchal pariet, berâmchal pahni, berâmte a chal kum khat mi demkailo sâwm- pali;"
30,"and their meal-offering and their drink-offerings for the bullocks, for the rams, and for the lambs, according to their number, after the ordinance;","an beiphit thilinhlân le dâwnmi thilinhlân, a dân ang takin an tam ang peiin bâwngchal ta ding dâmin, berâmchal ta ding dâmin, berâmte ta ding dâmin;"
31,"and one he-goat for a sin-offering; besides the continual burnt-offering, the meal-offering thereof, and the drink-offerings thereof.","suol thâwina dingin kêlchal pakhat leh; pumrawhmang thilin- hlân zing dâm, chutaka beiphit thilinhlân dâm, chutaka dâwnmi thilinhlân dâm bâkah."
