verse_no,en,hmr
1,"And it came to pass on the day that Moses had made an end of setting up the tabernacle, and had anointed it and sanctified it, and all the furniture thereof, and the altar and all the vessels thereof, and had anointed them and sanctified them;","Chuongchun, Mosie chun biekbûk chu ân ngir zo a, hriek a nâl a, a sukthieng a, a thuomhnaw po po le a mâichâm le a bûrlebêlhai po po hriek a nâl a, a sukthieng ni chun,"
2,"that the princes of Israel, the heads of their fathers’ houses, offered. These were the princes of the tribes, these are they that were over them that were numbered:","Israel ṭhuoituhai, an pahnam ṭhuoituhai chun thilinhlân an inhlân a, chuonghai chu an hnam ṭhuoi- tuhai, an tiemhai chunga kha um an nih."
3,"and they brought their oblation before Jehovah, six covered wagons, and twelve oxen; a wagon for every two of the princes, and for each one an ox: and they presented them before the tabernacle.","An thilinhlânhai chu tawlailîr chung nei paruk le, bâwngchal sâwm- pahni, ṭhuoitu pahniin tawlailîr pakhat pei, pakhatin bâwngchal pakhat pei LALPA hmaa chun an hung lâk a, biekbûk bula chun an hung inhlân a."
4,"And Jehovah spake unto Moses, saying,","LALPA chun Mosie a biek a,"
5,"Take it of them, that they may be used in doing the service of the tent of meeting; and thou shalt give them unto the Levites, to every man according to his service.","“Biekbûk sina dingin a ṭangkai ding a na, lo la raw khai, Levi mihai an sin thaw izir ang peiin pe seng i ta,” tiin."
6,"And Moses took the wagons and the oxen, and gave them unto the Levites.","Chuongchun, Mosie chun tawlai- lîrhai le bâwngchalhai chu a lâk a, Levi mihai a pêk a."
7,"Two wagons and four oxen he gave unto the sons of Gershon, according to their service:",Tawlailîr pahni le bâwngchal pali chu Gerson naupasalhai chu an sin izir peiin a pêk a.
8,"and four wagons and eight oxen he gave unto the sons of Merari, according unto their service, under the hand of Ithamar the son of Aaron the priest.",Tawlailîr pali le bâwngchal pa- riet chu thiempu Aron naupa Ithamar rawihai Merari naupasalhai chu an sin izir peiin a pêk a.
9,"But unto the sons of Kohath he gave none, because the service of the sanctuary belonged unto them; they bare it upon their shoulders.","Kohath naupasalhai ruok chu a pêk ve nawh; hmun inthieng sin chu an chanpuol a na, a zâwna zâwn ding a ni leiin."
10,"And the princes offered for the dedication of the altar in the day that it was anointed, even the princes offered their oblation before the altar.",Thiempuhai chun hriek nâl ni chun mâichâm inhlânna dinga an thilinhlânhai chu mâichâm bula chun an inhlân a.
11,"And Jehovah said unto Moses, They shall offer their oblation, each prince on his day, for the dedication of the altar.","Chun, LALPAIN Mosie kuom- ah, “Ṭhuoitu tinin mâichâm inhlânna dinga thilinhlân chu anni chan peiah an inhlân ding a nih,” a ta."
12,"And he that offered his oblation the first day was Nahshon the son of Amminadab, of the tribe of Judah:",Ni khat nia thilinhlân inhlântu chu Juda chi Amminadab naupa Nason a na;
13,"and his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat a rikzie chu shekel za le sâwmthum, hmun inthienga she- kel sâwmsari tluka rik tangkaruo châwtawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
14,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rangkachak haihaw pakhat;
15,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat;"
16,one male of the goats for a sin-offering;,suol thâwina dingin kêlchal pakhat;
17,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Nahshon the son of Amminadab.","chun, inremna inthâwi thilin- hlâna dingin bâwngchal pahni, berâmchal panga, kêlchal panga, berâmte a chal kum khat mi panga, hieng hi Amminadab naupa Nason thilinhlânhai chu an nih."
18,"On the second day Nethanel the son of Zuar, prince of Issachar, did offer:",Ni hni ni chun Issakarhai ṭhuoitu Zuar naupa Nethanel chun ân hlân a;
19,"he offered for his oblation one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlâna ding chun tang- karuo thlêng pakhat, a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châwtawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
20,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
21,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat;"
22,one male of the goats for a sin-offering;,suol thâwina dingin kêlchal pakhat;
23,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Nethanel the son of Zuar.","inremna inthâwi thilinhlâna dingin bâwngchal pahni, berâmchal panga, kêlchal panga, berâmte a chal kum khat mi panga ân hlân a. Hieng hi Zuar naupa Nethanel thilin- hlânhai chu an nih."
24,"On the third day Eliab the son of Helon, prince of the children of Zebulun:",Ni thum ni chun Zebulun thlahai ṭhuoitu Helon naupa Eliab chun ân hlân a;
25,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat, a rikzie chu shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châwtawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
26,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rim- inhnika sip rângkachak haihaw pakhat;
27,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat;"
28,one male of the goats for a sin-offering;,suol thâwina dinga kêlchal pakhat;
29,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Eliab the son of Helon.","inremna inthâwi thilinhlâna dingin bâwngchal pahni, berâmchal panga, kêlchal panga, berâmte a chal kum khat mi panga a nih. Hieng hi Helon naupa Eliab thilinhlânhai chu an nih."
30,"On the fourth day Elizur the son of Shedeur, prince of the children of Reuben:",Ni li ni chun Reuben thlahai ṭhuoitu Sedeur naupa Elizur chun ân hlân a;
31,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châw- tawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
32,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
33,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat;"
34,one male of the goats for a sin-offering;,suol thâwina dingin kêlchal pakhat; inremna inthâwi thilinhlân dingin bâwngchal pahni;
35,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Elizur the son of Shedeur.","berâmchal panga, kêlchal panga, berâmte a chal kum khat mi panga a nih. Hieng hi Sedeur naupa Elizur thilinhlânhai chu an nih."
36,"On the fifth day Shelumiel the son of Zurishaddai, prince of the children of Simeon:",Ni nga ni chun Simeon thla Zurisaddai naupa Selumiel chun ân hlân a;
37,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat, a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châwtawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
38,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
39,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte kum khat mi pakhat;"
40,one male of the goats for a sin-offering;,suol thâwina ding kêlchal pakhat;
41,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Shelumiel the son of Zurishaddai.","inremna inthâwi thilinhlâna dingin bâwngchal pahni, berâmchal panga, kêlchal panga, berâmte a chal kum khat mi panga a nih. Hieng hi Zurisaddai naupa Selumiel thilin- hlânhai chu an nih."
42,"On the sixth day Eliasaph the son of Deuel, prince of the children of Gad:","Chun, ni ruk ni chun Gad thla- hai ṭhuoitu Deuel naupa Eliasaph chun ân hlân a,"
43,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat, a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châw- tawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
44,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
45,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat;"
46,one male of the goats for a sin-offering;,suol thâwina dingin kêlchal pakhat;
47,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Eliasaph the son of Deuel.","chun, inremna inthâwi thilin- hlâna dingin bâwngchal pahni, berâmchal panga, kêlchal panga, berâmte a chal kum khat mi panga an nih. Hieng hi Deuel naupa Eliasaph thilinhlânhai chu an nih."
48,"On the seventh day Elishama the son of Ammihud, prince of the children of Ephraim:",Ni sari ni chun Ephraim thlahai ṭhuoitu Ammihud naupa Eliasam chun ân hlân a;
49,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat, a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châw- tawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa, beiphit inditaka sip ve ve;"
50,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
51,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat,"
52,one male of the goats for a sin-offering;,suol thâwina dingin kêlchal pakhat;
53,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Elishama the son of Ammihud.","chun, inremna inthâwi thilin- hlâna dingin bâwngchal pahni, berâmchal panga, kêlchal panga, berâmte a chal kum khat mi panga a nih. Hieng hi Ammihud naupa Eliasam thilinhlânhai chu an nih."
54,"On the eighth day Gamaliel the son of Pedahzur, prince of the children of Manasseh:",Ni riet ni chun Manasse thlahai ṭhuoitu Pedahzur naupa Gamaliel chun ân hlân a;
55,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat, a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châw- tawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
56,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
57,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, beramtê a chal kum khat mi pakhat;"
58,one male of the goats for a sin-offering;,suol inthâwina dingin kêlchal pakhat;
59,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Gamaliel the son of Pedahzur.","chun, inremna inthâwi thilin- hlâna dingin bâwngchal pahni, be- râmchal panga, kêlchal panga, berâmte kum khat mi panga a nih. Hieng hi Pedahzur naupa Gamaliel thilinhlânhai chu an nih."
60,"On the ninth day Abidan the son of Gideoni, prince of the children of Benjamin:",Ni kuo ni chun Benjamin thla Gideoni naupa Abidan chun ân hlân a;
61,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat, a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châw- tawl pakhat, fâkmi thilinhlân dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
62,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
63,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat;"
64,one male of the goats for a sin-offering;,suol thâwina dingin kêlchal pakhat;
65,"and for the sacrifice of peace-offerings, two oxen, five rams, five he-goats, five he-lambs a year old: this was the oblation of Abidan the son of Gideoni.","chun, inremna inthâwi thilin- hlâna dingin bâwngchal pahni, be- râmchal panga, kêlchal panga, berâmte a chal kum khat mi panga a nih. Hieng hi Gideoni naupa Abidan thilinhlânhai chu an nih."
66,"On the tenth day Ahiezer the son of Ammishaddai, prince of the children of Dan:","Chun, ni sawm ni chun Dan thlahai ṭhuoitu Ammisaddai naupa Ahiezer chun ân hlân a;"
67,"his oblation was one silver platter, the weight whereof was a hundred and thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mingled with oil for a meal-offering;","a thilinhlân chu tangkaruo thlêng pakhat, a rikzie shekel za le sâwmthum, hmun inthienga shekel sâwmsari tluka rik tangkaruo châw- tawl pakhat, fâkmi thilinhlâna dinga hriek chawkpawlsa beiphit inditaka sip ve ve;"
68,"one golden spoon of ten shekels, full of incense;",shekel sâwm tluka rik rimin- hnika sip rângkachak haihaw pakhat;
69,"one young bullock, one ram, one he-lamb a year old, for a burnt-offering;","pumrawhmang thilinhlâna dingin bâwngchal tuoi pakhat, be- râmchal pakhat, berâmte a chal kum khat mi pakhat,"
70,one male of the goats for a sin-offering;,suol thâwina dingin kêlchal pakhat;
