verse_no,en,hmr
1,"And Jehovah spake unto Moses, saying,","Chun, LALPAIN Mosie a biek a,"
2,"Command the children of Israel, and say unto them, When ye come into the land of Canaan (this is the land that shall fall unto you for an inheritance, even the land of Canaan according to the borders thereof),","“Israel thlahai chu thu pe la, an kuomah, ‘Kanaan ram in tlung pha chun, (Kanaan rama ramri izir ang peia in hluo ding ram chu) simtienga in hluo ding chin chu Zin thlalêra inthawka Edom ram hrûl peiah nîng a tih;"
3,"then your south quarter shall be from the wilderness of Zin along by the side of Edom, and your south border shall be from the end of the Salt Sea eastward;",saktieng ramri chu Tuisuoriet Al tâwpa inthawkin saktieng pang nîng a ta;
4,"and your border shall turn about southward of the ascent of Akrabbim, and pass along to Zin; and the goings out thereof shall be southward of Kadesh-barnea; and it shall go forth to Hazar-addar, and pass along to Azmon;","chun, in ramri chu Akrabim hang fena simtieng pangah kâwi a ta, Zinah fe thleng a ta, chun, a hung suokna chu Kades-barnea simtiengah nîng a tih, chun, Hazar-addarah fêng a ta, Azmonah fe pei a tih."
5,"and the border shall turn about from Azmon unto the brook of Egypt, and the goings out thereof shall be at the sea.","Chun, ramri chu Azmona in- thawk chun Aigupta vadung chenin kâwi a ta, a suokna chu tuisuorietah nîng a tih."
6,"And for the western border, ye shall have the great sea and the border thereof: this shall be your west border.","Thlangtieng panga chun Tui- suoriet Lien chu a ramri dingin chang i ta, hi hi thlangtienga in ramri nîng a tih."
7,And this shall be your north border: from the great sea ye shall mark out for you mount Hor;,"Chun, hi hmârtienga in ramri nîng a tih; Tuisuoriet Liena inthawka Hor tlâng huomin siem i ta."
8,from mount Hor ye shall mark out unto the entrance of Hamath; and the goings out of the border shall be at Zedad;,Hor tlânga inthawka Hamath lûtna chenin siem i tih; ramri suokna chu Zedadah nîng a tih;
9,"and the border shall go forth to Ziphron, and the goings out thereof shall be at Hazar-enan: this shall be your north border.","chun, ramri chu Ziphronah fe pei a ta, chun, a suokna chu Hazar- enanah nîng a tih; hi hi hmartienga in ramri chu nîng a tih."
10,And ye shall mark out your east border from Hazar-enan to Shepham;,Saktienga in ramri chu Hazar- enana inthawkin Sepham chenin siem in ta;
11,"and the border shall go down from Shepham to Riblah, on the east side of Ain; and the border shall go down, and shall reach unto the side of the sea of Chinnereth eastward;","chu ramri chu Sephama inthawk Ribla chenin Ain saktieng pangah fe thlâng a tih; chuongchun, ramri chu fe thla pei a ta, Kinnereth tuisuoriet saktieng pang zuk sun a ta;"
