verse_no,en,hmr
1,"And Jehovah spake unto Moses in the plains of Moab by the Jordan at Jericho, saying,","Chun, Jeriko zâwn Jordan va- pang, Moab phaia chun LALPAIN Mosie a biek a,"
2,"Command the children of Israel, that they give unto the Levites of the inheritance of their possession cities to dwell in; and suburbs for the cities round about them shall ye give unto the Levites.","“Israel thlahai chu thu pe la, an ramahai chun Levi mihai umna ding khuohai siempêk raw hai se; chun, ran tlatna dingin khaw kâwl vêl- hai chu Levi mihai chu i pêk ding a nih."
3,"And the cities shall they have to dwell in; and their suburbs shall be for their cattle, and for their substance, and for all their beasts.","Khuohai chu an umna ding nîng a ta, a vêlhai chu an bâwng le an ran, an thil vai po pohai ta dingin nîng a tih."
4,"And the suburbs of the cities, which ye shall give unto the Levites, shall be from the wall of the city and outward a thousand cubits round about.",Khaw kâwl Levi mihai i pêk ding chu khaw kula inthawka tawng sâng khata hla a ni ding a nih.
5,"And ye shall measure without the city for the east side two thousand cubits, and for the south side two thousand cubits, and for the west side two thousand cubits, and for the north side two thousand cubits, the city being in the midst. This shall be to them the suburbs of the cities.","Kul puotienga inthawkin in- khîng i ta, saktieng pangah tawng sâng hni, simtieng pangah tawng sâng hni; thlangtieng pangah tawng sâng hni, hmârtieng pangah tawng sâng hni, khuo a lai taka umin. Hi hi an khuo khawhnâwm nîng a tih."
6,"And the cities which ye shall give unto the Levites, they shall be the six cities of refuge, which ye shall give for the manslayer to flee unto: and besides them ye shall give forty and two cities.","Chun, Levi mihai i pêk ding khuohai chu tuolthathai tlânna dingin himna khuo paruk nîng a ta; chuong naw khawm chu khuo sâwmli pahni i pêk bawk ding a nih."
7,All the cities which ye shall give to the Levites shall be forty and eight cities; them shall ye give with their suburbs.,"Levi mihai i pêk ding khuo po pohai chu khuo sâwmli pariet nîng a tih, an khawhnâwm seng pei leh."
8,"And concerning the cities which ye shall give of the possession of the children of Israel, from the many ye shall take many; and from the few ye shall take few: every one according to his inheritance which he inheriteth shall give of his cities unto the Levites.","Israel thlahai ihluo khuo i pêk dân chu a tam deua inthawk chun pe tam deu i ta; a tlâwm deua inthawk chun pe tlâwm i ta, pahnam tinin an hluo ram tam dân i zirin a khuo chu Levi mihai a pêk ding a nih,” tiin."
9,"And Jehovah spake unto Moses, saying,","LALPA chun Mosie a biek a, “Israel thlahai hril la, an kuomah,"
10,"Speak unto the children of Israel, and say unto them, When ye pass over the Jordan into the land of Canaan,","‘Jordan vadung in kai a, Kanaan ram in lût pha chun,"
