verse_no,en,hmr
1,"In thee, O Jehovah, do I take refuge: Let me never be put to shame.","Aw LALPA nangmaa chun ka ringna kân nghat hlak a, Iengtika khawm muolphoin mîn umtir naw rawh."
2,"Deliver me in thy righteousness, and rescue me: Bow down thine ear unto me, and save me.","I felna leiin mi sanhimin, mi sansuok la, Keia tieng hin i na hung sit la, mi sandam rawh."
3,"Be thou to me a rock of habitation, whereunto I may continually resort: Thou hast given commandment to save me; For thou art my rock and my fortress.","Keia ta dingin umna lungpui, ka fe thei rawpna ding, hung ni la, Nangin kei mi sandam dingin thu i pêk a, Ka lungpui le ka kulpui i ni sih a."
4,"Rescue me, O my God, out of the hand of the wicked, Out of the hand of the unrighteous and cruel man.","Aw ka Pathien, mi rilo kuta inthawkin mi sansuok la, Mi fel naw le nunsetak kuta inthawk chu."
5,"For thou art my hope, O Lord Jehovah: Thou art my trust from my youth.","Aw LALPA Pathien, nang chu ka ibeisei chu i na, Ka naupangtea inthawka ka iring chu i nih."
6,By thee have I been holden up from the womb; Thou art he that took me out of my mother’s bowels: My praise shall be continually of thee.,"Ka nu phîngsûnga inthawk hrimin nangma keihruoiin ka um hlak a, Ka nu phînga inthawka mi la suoktu i nih; Nang i nih kân pâk rawp ding che chu."
7,I am as a wonder unto many; But thou art my strong refuge.,"Mi tamtak ngaiin thilmak ang ka na, Nisienlakhawm, nang chu kân humhimna dettak i nih."
8,"My mouth shall be filled with thy praise, And with thy honor all the day.","Ka bau hi nangma inpâknain sip a ta, Sûnnithlâkin nangma chawimawinain sip bawk a tih."
9,Cast me not off in the time of old age; Forsake me not when my strength faileth.,"Ka tar pha leh mi pei thla naw la, Ka tha a ṭhum pha leh mi mâksan bawk naw rawh."
10,"For mine enemies speak concerning me; And they that watch for my soul take counsel together,","A mi dotuhai chun ka chung- châng thu an hril sih a, Ka hringna inchântuhai chu an inrâwn bawk a,"
11,"Saying, God hath forsaken him: Pursue and take him; for there is none to deliver.","“Pathienin a mâksan tah: Hnawt unla, man ro; sanhimtu ding hrim an um si nawh,” tiin."
12,"O God, be not far from me; O my God, make haste to help me.","Aw Pathien, mîn hlat lul naw la, Aw ka Pathien, mi ṭhangpui dingin inhmaw rawh."
13,Let them be put to shame and consumed that are adversaries to my soul; Let them be covered with reproach and dishonor that seek my hurt.,"Ka hringna dotuhai chu muolpho le bohmangin um sienla, Ka sietna ding zawngtuhai chu hrilsietna le inzakna inkhumin um raw se."
14,"But I will hope continually, And will praise thee yet more and more.","Nisienlakhawm, kei chun chu beisei rawp ka ta, Inpâk zuol deu deu ka ti che."
15,"My mouth shall tell of thy righteousness, And of thy salvation all the day; For I know not the numbers thereof.","Ka bau hin i felna thu hril a ta, Sûnnithlâkin i sandamna thu hril bawk a ta, A tam chin ka hriet si nawh a."
16,"I will come with the mighty acts of the Lord Jehovah: I will make mention of thy righteousness, even of thine only.","LALPA PATHIEN thilthaw ropuitakhai leh hung ka ta, I felna, nanga felna thu chau hril ka tih."
17,"O God, thou hast taught me from my youth; And hitherto have I declared thy wondrous works.","Aw Pathien, ka naupangtea inthawk nangin i mîn chûktir a, Tu chen hin i thilmak thawhai chu kân hriettir hlak."
18,"Yea, even when I am old and grayheaded, O God, forsake me not, Until I have declared thy strength unto the next generation, Thy might to every one that is to come.","Anih, aw Pathien, ka hung tar a, ka lu a hung inṭuok pha khawm mi mâksan lul naw la, I hrâtna hi ruolthar nâwkhai kuoma le I thilthawtheina hi la hung um dinghai taphawt kuoma kân hriettir hmakhat chu."
19,"Thy righteousness also, O God, is very high; Thou who hast done great things, O God, who is like unto thee?","Aw Pathien, i felna khawm ân sâng êm êm a nih, Aw Pathien, nang thil ropuitakhai thawtu, Nangma ang hi tu am an um a?;"
20,"Thou, who hast showed us many and sore troubles, Wilt quicken us again, And wilt bring us up again from the depths of the earth.","Nang, lungzîngna tamtak le nasatak mîn hmutirtu chun, Mi sukhring nâwk i ta, hnuoi inthûktaka inthawkin mi ṭhuoisuok nâwk i tih."
21,"Increase thou my greatness, And turn again and comfort me.","Nangin ka ropuina mi sukpungpêk la, Hung ngha nâwkin mi thlamuon rawh."
22,"I will also praise thee with the psaltery, Even thy truth, O my God: Unto thee will I sing praises with the harp, O thou Holy One of Israel.","Perkhuongin inpâk bawk ka cheh a, Aw ka Pathien, i thutak ngei chu inpâk ka tih. Aw nang Israelhai Mi Inthieng, Ṭingṭang leh nangma inpâkin hla sak ka tih."
23,"My lips shall shout for joy when I sing praises unto thee; And my soul, which thou hast redeemed.","Nangma inpâka hla ka sak pha chun ka hmûr hi hlim êm êm a ta, Ka hringna i întlan khawm hi hlim êm êm a tih."
24,"My tongue also shall talk of thy righteousness all the day long; For they are put to shame, for they are confounded, that seek my hurt.","Ka lei khawm hin sûnnithlâk i felna thu hril a ta, Ka sietna ding zawngtuhai chu an muolphoin an inzak ta sih a."
