verse_no,en,hmr
1,"And as he passed by, he saw a man blind from his birth.","Chun, Isûn a fe malamin a pieng tîra inthawka mitdel pakhat a hmuh a."
2,"And his disciples asked him, saying, Rabbi, who sinned, this man, or his parents, that he should be born blind?","Chun, a închûktirhaiin a kuomah, “Rabbi, mitdel saa a pieng hi tuin am thil a suksuol, ama hin am, a nu le a pain?” an ta, an indawn a."
3,"Jesus answered, Neither did this man sin, nor his parents: but that the works of God should be made manifest in him.","Isûn, “Hi mipa hin a suksuol nawh, a nu le a pain an suksuol bawk nawh, Pathien sinthaw a chunga ân langna dingin a ni lem."
4,"We must work the works of him that sent me, while it is day: the night cometh, when no man can work.","Sûn a ni laiin a mi tirtu sin ei thaw ding a nih, zân a ni ding a ni ta hi, chu pha chun tukhawmin thaw thei naw ni hai."
5,"When I am in the world, I am the light of the world.","Khawvêla ka um sûngin khawvêl êntu ka nih,” a ta, a dawn a."
6,"When he had thus spoken, he spat on the ground, and made clay of the spittle, and anointed his eyes with the clay,","Chuong anga a hril zo chun, hnuoiah chil a sâk a, chil chun pil- pawk a siema, pilpawk chu a mitah a nâl a,"
7,"and said unto him, Go, wash in the pool of Siloam (which is by interpretation, Sent). He went away therefore, and washed, and came seeing.","chun, a kuomah, “Siloam dîlah va sâwp rawh,” a ta. (Siloam chu, “Tir,” tina a nih.) Chun, a va feh a, a sâwp a, mit varin a hung tah a."
8,"The neighbors therefore, and they that saw him aforetime, that he was a beggar, said, Is not this he that sat and begged?","Chuongchun, a vênghai le inhmaa a kutdaw hmu hlakhai chun, “Hi mipa hi ṭhung puma kut daw hlak kha a ni naw am a nih?” an ta."
9,"Others said, It is he: others said, No, but he is like him. He said, I am he.","Ṭhenkhatin, “Ama kha a ni hi,” an ta. Mi dangin, “A ni nawh ie, ân angpui a ni lem hi,” an ta. Ama chun, “Kha kha ka nih,” a ta."
10,"They said therefore unto him, How then were thine eyes opened?","Chun, anni chun a kuomah, “I mit iengtin am a hung var leh?” an ta."
11,"He answered, The man that is called Jesus made clay, and anointed mine eyes, and said unto me, Go to Siloam, and wash: so I went away and washed, and I received sight.","Ama chun, “Isu an ti khan pilpawk a siem a, ka mitah a nâl a, ‘Siloam dîlah va sâwp rawh,’ a mi tih a. Chuongchun, ka va feh a, ka sâwp a, mitvarna ka hmu tah a ni hi,” a ta."
12,"And they said unto him, Where is he? He saith, I know not.","Chun, anni chun a kuomah, “Ama chu khâwlai am a um a?” an ta. Ama chun, “Ka hriet nawh,” a ta."
13,They bring to the Pharisees him that aforetime was blind.,"Chun, chu hmaa mit indel chu Pharisaihai kuomah an ṭhuoi a."
14,"Now it was the sabbath on the day when Jesus made the clay, and opened his eyes.","Chun, Isûn pilpawk a siem a, a mit a sukvar ni kha châwlni a na."
