verse_no,en,hmr
1,"Let not your heart be troubled: believe in God, believe also in me.","“In lungril lunginzîng naw raw se; Pathien in ring, kei khawm mi ring ve ro."
2,"In my Father’s house are many mansions; if it were not so, I would have told you; for I go to prepare a place for you.","Ka Pa inah umna tamtak a um a, a um naw chun ka hril ta ding cheu a nih; in ta dingin hmun siemin ka fe ding a nih."
3,"And if I go and prepare a place for you, I come again, and will receive you unto myself; that where I am, there ye may be also.","Chun, in ta dinga hmun ka hang siem chun hung kîr nâwk ka ta, ka kuomah lâng ka ti cheu; ka umnaah nangni khawm in um theina dingin."
4,"And whither I go, ye know the way.","Ka fena ding a lampui chin in hriet ie,” a ta."
5,"Thomas saith unto him, Lord, we know not whither thou goest; how know we the way?","Thoman a kuomah, “Lalpa, i fena ding chin kan hriet naw annaw, a lam- pui iengtin am hrieng kan ta?” a ta."
6,"Jesus saith unto him, I am the way, and the truth, and the life: no one cometh unto the Father, but by me.","Isûn a kuomah, “Kei hi lampui le thutak le hringna ka nih; keimaa fe naw chu tukhawm Pa kuom an tlung ngai nawh."
7,"If ye had known me, ye would have known my Father also: from henceforth ye know him, and have seen him.","Kei mi hrie ni unla chu, ka Pa khawm in hriet ta ding bah; tuta inthawk chu ama in hriet tah, ama in hmu ta bawk,” a ta."
8,"Philip saith unto him, Lord, show us the Father, and it sufficeth us.","Philipin a kuomah, “Lalpa, Pa chu keini mîn hmutir ta la, chuongchun, kan ta dingin hun a tih,” a ta."
9,"Jesus saith unto him, Have I been so long time with you, and dost thou not know me, Philip? he that hath seen me hath seen the Father; how sayest thou, Show us the Father?","Isûn a kuomah, “Philip, hi chen rau hi in kuomah ka um a, chuong khawm chun in mi la hriet naw ta rawp maw? Tûkhawm a mi hmu chu Pa hmu a nih. ‘Pa chu mîn hmutir rawh,’ ieng ti tia ti am i na?"
10,"Believest thou not that I am in the Father, and the Father in me? the words that I say unto you I speak not from myself: but the Father abiding in me doeth his works.","Kei Paa ka um le, Pa keimaah a um ti in awi naw a ni? In kuoma thu ka hril hi keia phuokfâwmin ka hril nawh; Pa keimaah a um zing a, a thil a thaw lem hlak a nih."
11,"Believe me that I am in the Father, and the Father in me: or else believe me for the very works’ sake.","Kei Paa ka um le keimaa Pa a um ti hi mi ring ro; annawleh, thilthaw lei bêk hin mi ring ro."
