verse_no,en,hmr
1,"Children, obey your parents in the Lord: for this is right.","Naupanghai, Lalpaa chun in nu le pahai thu zâwm ro, chu chu thil indik a ni sih a."
2,"Honor thy father and mother (which is the first commandment with promise),","“I nu le pa chawimawi rawh,” (Chu chu thupêk tiem nei hmasa tak a nih)."
3,"that it may be well with thee, and thou mayest live long on the earth.","“Chuongchun, i ta dingin ṭhâng a ta, hnuoiah dam sâwt i tih.”"
4,"And, ye fathers, provoke not your children to wrath: but nurture them in the chastening and admonition of the Lord.","Chun, nangni pahai, in nauhai suklungsen naw unla, Lalpa thunun- na le kâwknaa chun enkawl lem ro."
5,"Servants, be obedient unto them that according to the flesh are your masters, with fear and trembling, in singleness of your heart, as unto Christ;","Suokhai, Krista thu zâwm angin, ṭidêk le inthina, lungril sakhat putin, hnuoia in hotuhai thu zâwm ro."
6,"not in the way of eyeservice, as men-pleasers; but as servants of Christ, doing the will of God from the heart;","Mihriem suklâwmtuhai ang ela mit rawng bâwl loin, Krista suok anga lungrila Pathien ditzâwng thaw lemin,"
7,"with good will doing service, as unto the Lord, and not unto men:","mihriem rawng bâwl ang el ni loin, Lalpa rawngbâwl ang lema inhâwktaka bâwlin;"
8,"knowing that whatsoever good thing each one doeth, the same shall he receive again from the Lord, whether he be bond or free.","suok ni sienla, suok ni naw sienla khawm, mi tinin thil ṭha an thaw senghai chu Lalpa kuoma inthawkin a ngai bawk hmu nâwk an tih ti hre zing ro."
9,"And, ye masters, do the same things unto them, and forbear threatening: knowing that he who is both their Master and yours is in heaven, and there is no respect of persons with him.","Chun, nangni hotuhai, chuong ang bawkin, anni le nangni hotu chu vânah a um ti le, ama chun mi ditsak bîk a nei nawh ti hrein, vau loin an chungah thaw ve ro."
10,"Finally, be strong in the Lord, and in the strength of his might.",A tâwp taka chun Lalpaa le a hrâtna thahruia chun thilthawtheina neiin um ro.
11,"Put on the whole armor of God, that ye may be able to stand against the wiles of the devil.",Diebol zâwrnahai chu in do zona dingin Pathien râlthuom famkimin inthuom ro.
12,"For our wrestling is not against flesh and blood, but against the principalities, against the powers, against the world-rulers of this darkness, against the spiritual hosts of wickedness in the heavenly places.","Ei ibuonhai hi tisa le thisen an ni si nawh a; inlalnahai le thuneina- hai le, hi inthim chunga khawvêl rorêltuhai le, vân hmunhaia thlarau suol umhai chu an ni lem."
13,"Wherefore take up the whole armor of God, that ye may be able to withstand in the evil day, and, having done all, to stand.","Chuleiin, ni ṭha nawa chun in do zona ding le, in thaw zo hnung khawma in ngîr theina dingin Pathien râlthuom famkim chu la ro."
14,"Stand therefore, having girded your loins with truth, and having put on the breastplate of righteousness,","Chuongchun, in kâwng chu thutaka hrênin, felna âwmphaw chu hâkin,"
15,and having shod your feet with the preparation of the gospel of peace;,remna Chanchin Ṭha inbuot- saina chu in kea bunin ngîr ro.
16,"withal taking up the shield of faith, wherewith ye shall be able to quench all the fiery darts of the evil one.","Chu naw khawm chu ringna phaw la unla, chu chun mi suol thal chawk thei po po chu sukmit thei in tih."
17,"And take the helmet of salvation, and the sword of the Spirit, which is the word of God:","Chun, sandamna lukhum le Thlarau ngûnhnâm (Pathien Thu chu) la unla, ṭawngṭaina le hnina tinrêngin,"
18,"with all prayer and supplication praying at all seasons in the Spirit, and watching thereunto in all perseverance and supplication for all the saints,","ieng huna khawm Thlaraua ṭawngṭaiin, chu kawnga chun mi inthieng po pohai ta dingin ṭhahnem- ngai tak le hni tlatin ngaiven ro:"
19,"and on my behalf, that utterance may be given unto me in opening my mouth, to make known with boldness the mystery of the gospel,","Chanchin Ṭha thurûk huoitaka puong dinga ka bau ka ka a, thu inhriltira ka um theina dingin ka ta ding khawmin mi hnipêk ro:"
20,"for which I am an ambassador in chains; that in it I may speak boldly, as I ought to speak.",chu kawnga chun ka thu hril ding ang chu huoitaka ka hril theina dingin. Chu Chanchin Ṭha palai khaidiet bun ka nih.
21,"But that ye also may know my affairs, how I do, Tychicus, the beloved brother and faithful minister in the Lord, shall make known to you all things:","Chun, nangni khawmin iengtin am ka um a, ka chanchin in hriet theina dingin, Tukik, Lalpaa unau dittak le ringumtak hin iengkim inhriettir a ti cheu:"
22,"whom I have sent unto you for this very purpose, that ye may know our state, and that he may comfort your hearts.","hi lei tak hin ama chu in kuomah ka hung tir a nih, kan chan- chin in hriet theina ding le ama hin in lungril a sukthlamuong theina dingin."
23,"Peace be to the brethren, and love with faith, from God the Father and the Lord Jesus Christ.",Pa Pathien le Lalpa Isu Krista kuoma inthawka inremna le ringna ṭhang hmangaina unauhai kuoma khan um raw se.
24,Grace be with all them that love our Lord Jesus Christ with a love incorruptible.,Ei Lalpa Isu Krista chuoiloa hmangaituhai po po kuomah lunginsietna um raw se.
