verse_no,en,hmr
1,"Then came all the tribes of Israel to David unto Hebron, and spake, saying, Behold, we are thy bone and thy flesh.","Chuongchun, Israel chihai po po chu Hebrona David kuomah an hung a, “Ngai ta, i ru le i tisahai kan na."
2,"In times past, when Saul was king over us, it was thou that leddest out and broughtest in Israel: and Jehovah said to thee, Thou shalt be shepherd of my people Israel, and thou shalt be prince over Israel.","Kha hmaa Saula kan chunga ân lal laia Israelhai ṭhuoi suok le ṭhuoi lûttu i ni hlak a; chun, LALPA chun i kuomah, ‘Ka mi Israelhai chu châwm i ta, Israelhai chungah hotuin um i tih,’ a tih a,” an ta."
3,So all the elders of Israel came to the king to Hebron; and king David made a covenant with them in Hebron before Jehovah: and they anointed David king over Israel.,"Chuongchun, Israel upahai po po chu Hebrona chun lal kuomah an va feh a; chun, lal David chun Hebrona chun LALPA hmaah an kuomah thu a thlung a, chun, David chu Israelhai chunga lal dingin hriek an nâl a."
4,"David was thirty years old when he began to reign, and he reigned forty years.","David chu ân lal tîr lai chun kum sâwmthum mi a na, kum sâwmli sûng ân lal a."
5,In Hebron he reigned over Judah seven years and six months; and in Jerusalem he reigned thirty and three years over all Israel and Judah.,"Hebrona chun Judahai chungah kum sari le thla ruk ân lal a; chun, Jerusalemah Israelhai le Judahai po po chungah kum sâwmthum le kum thum ân lal a."
6,"And the king and his men went to Jerusalem against the Jebusites, the inhabitants of the land, who spake unto David, saying, Except thou take away the blind and the lame, thou shalt not come in hither; thinking, David cannot come in hither.","Chun, lal le a mihai chu chu rama chêng Jebus mihai chu rûn dingin Jerusalemah an feh a; chuonghai chun David a hung lût thei naw ringin David kuomah, “Hitaka hin hung lût naw tawp i tih, mitdel le kebaihaiin lo dang an ti che,” an ta."
7,Nevertheless David took the stronghold of Zion; the same is the city of David.,"Nisienlakhawm, David chun Zion kul chu a lâk a, chu chu David khuo chu a nih."
8,"And David said on that day, Whosoever smiteth the Jebusites, let him get up to the watercourse, and smite the lame and the blind, that are hated of David’s soul. Wherefore they say, There are the blind and the lame; he cannot come into the house.","Chun, David chun chu ni chun, “Jebus mihai thawtu taphawt chu tuiluongnaah hang fe hai sienla, David theidatu mitdel le kebai chu that raw hai se,” a ta. Chuongchun, “Mitdel le kebai chu ina chun lût naw nihai,” an ti hlak a."
9,"And David dwelt in the stronghold, and called it the city of David. And David built round about from Millo and inward.","Chun, David chu kula chun a um a, David khuo tiin ân bûk tah a. Chun, David chun Milloa inthawkin a vêlin kul a siem a, a sûngtieng leh."
10,"And David waxed greater and greater; for Jehovah, the God of hosts, was with him.","Chuongchun, David chu a hung ropui ta deu deu a, LALPA, sipaihai Pathien chu a kuoma a um pei leiin."
