verse_no,en,hmr
1,"And David numbered the people that were with him, and set captains of thousands and captains of hundreds over them.","Chun, David chun a kuoma mi umhai chu a tiem a, sipai sâng chunga hotu dâm, za chunga hotu dâm a siem a."
2,"And David sent forth the people, a third part under the hand of Joab, and a third part under the hand of Abishai the son of Zeruiah, Joab’s brother, and a third part under the hand of Ittai the Gittite. And the king said unto the people, I will surely go forth with you myself also.","Chun, David chun mihai chu a tirsuok a, hmun thuma ṭhea hmun khat chu Joab chun ân rawi a, hmun thuma ṭhea hmun khat chu Joab unaupa Zeruia naupa, Abisaiin ân rawi a, hmun thuma ṭhea hmun khat chu Git mi Ittai chun ân rawi a. Chun, lal chun mipuihai kuomah, “Keima ngei khawm in kuomah fe ve ngei ngei ka tih,” a ta."
3,"But the people said, Thou shalt not go forth: for if we flee away, they will not care for us; neither if half of us die, will they care for us: but thou art worth ten thousand of us; therefore now it is better that thou be ready to succor us out of the city.","Nisienlakhawm, mipuihai chun, “Fe ve lo e, keini rawi hi chu tlân hmang ta ang ni inla khawm, pawi ti naw ni hai a; chun, a chenve lai rau khawm hi va thi inla khawm an ûksak bar âwm nawh a, nang chu keinirawi sîng tlukin i hlu sih a, chuleiin, khawpuia inthawka mi ṭhangpui dinga inzosa zinga i lo um chu a ṭha lem a nih,” an ta."
4,"And the king said unto them, What seemeth you best I will do. And the king stood by the gate-side, and all the people went out by hundreds and by thousands.","Chun, lal chun an kuomah, “Ṭha in ti ang pei chun thâwng ka tih,” a ta. Chuongchun, lal chu kul kawtkhâr bula chun a ngîr a; chun, mipui po po chu za têl têl le sâng têl têl chun an suok ta zut zut el a."
5,"And the king commanded Joab and Abishai and Ittai, saying, Deal gently for my sake with the young man, even with Absalom. And all the people heard when the king gave all the captains charge concerning Absalom.","Chun, lal chun Joab le Abisai le Ittai chu, “Keima leiin tlangvâl Absalom chu indawitakin va thaw ro khai,” tiin thu a pêk a. Mipui po poin Absalom chungchâng thuah lalin sipai hotuhai po po thu a pêk lai chu an hriet a."
6,So the people went out into the field against Israel: and the battle was in the forest of Ephraim.,"Chuongchun, mipuihai chu Israel mihai chu do dingin indona hmun tieng chun an fe tah a; chun, an indona chu Ephraim rampui hnuoiah a nih."
7,"And the people of Israel were smitten there before the servants of David, and there was a great slaughter there that day of twenty thousand men.","Chun, chutaka chun David mihai hmaa chun Israel mihai chu an tlâwm tah a; chun, chutaka chun chu ni chun mi sîng hni zet an that a."
8,For the battle was there spread over the face of all the country; and the forest devoured more people that day than the sword devoured.,"An indona chun chuong lai ram po po chu a huop vawng el sih a, chu ni chun kâwlhnâm nêk hmanin rampui chun a lem tam lem a nih."
9,"And Absalom chanced to meet the servants of David. And Absalom was riding upon his mule, and the mule went under the thick boughs of a great oak, and his head caught hold of the oak, and he was taken up between heaven and earth; and the mule that was under him went on.","Chun, Absalom chun David mihai chu a vân tuokpui ta thut a. Chun, Absalom chu a sabengtung lien chi chungah a chuong a; chun, sa- bengtung chu thingsaisuo kau inbuktak hnuoiah a lût a, a lu chu thingsaisuoa chun ân tâng tah a, hnuoi tâwk lo, vân tâwk lo chun ân khai ta zing el a; chun, sabengtung hlak chu a fe pei tah a."
10,"And a certain man saw it, and told Joab, and said, Behold, I saw Absalom hanging in an oak.","Chun, tuin amani hin a hmuh a, Joab a hril a, “Ngai ta, thingsaisuoah Absalom inkhai zingin ka hmu,” a ta."
