verse_no,en,hmr
1,"And after this it came to pass, that David smote the Philistines, and subdued them: and David took the bridle of the mother city out of the hand of the Philistines.","Chun, chu hnunga chun David chun Philistin mihai chu a thawh a, a hne tah a; chuongchun, David chun Philistin mihai thuneina khaw- pui chu a lâkpêk tah a."
2,"And he smote Moab, and measured them with the line, making them to lie down on the ground; and he measured two lines to put to death, and one full line to keep alive. And the Moabites became servants to David, and brought tribute.","Chun, Moab mihai a thaw nâwk a, a hnuoiah ân zâltir a, inkhina hruiin ân khih a; tlar hni chu suk- hlum dingin ân khih a, tlar khat chu a tluona hring dingin ân khih a. Chuongchun, Moab mihai chu David siehlawhai an hung ni tah a, thil- pêkhai dâm an hung pêk hlak a."
3,"David smote also Hadadezer the son of Rehob, king of Zobah, as he went to recover his dominion at the River.",David chun Euphrates vadunga a ram la dinga a fe malamin Zoba leh Rehob naupa Hadadezer chu a thawh a.
4,"And David took from him a thousand and seven hundred horsemen, and twenty thousand footmen: and David hocked all the chariot horses, but reserved of them for a hundred chariots.","Chuongchun, David chun a sakawr chung chuong mi sâng khat le za sari le sipai sîng hni a manpêk a; chun, David chun tawlailîr kei mi sakawrhai po po chu an thahrui a satpêk a, tawlailîr za hnûktu ding ruok chu a hlah a."
5,"And when the Syrians of Damascus came to succor Hadadezer king of Zobah, David smote of the Syrians two and twenty thousand men.","Chun, Damaskaa Suria mihai Zoba lal Hadadezer san dinga fehai chu David chun Suria mihai laia mi chu sîng hni le sâng hni a that a."
6,"Then David put garrisons in Syria of Damascus; and the Syrians became servants to David, and brought tribute. And Jehovah gave victory to David whithersoever he went.","Chuongchun, David chun Suria rama Damaskaa chun sipaihai a sieh a; chuongchun, Suria mihai chu David siehlawhai an hung ni tah a, thilpêkhai an hung pêk hlak a. Chun, LALPAIN David chu a fena tieng ta- phawta chun ân hnetir pei a."
7,"And David took the shields of gold that were on the servants of Hadadezer, and brought them to Jerusalem.","Chun, David chun Hadadezer rawihai rângkachak phawhai chu a lâkpêk a, Jerusalem tieng a phur a."
8,"And from Betah and from Berothai, cities of Hadadezer, king David took exceeding much brass.","Chun, Hadadezer khuo Betaa inthawk dâm, Berothaia inthawk dâmin dâr tamtak a lâk a."
9,"And when Toi king of Hamath heard that David had smitten all the host of Hadadezer,","Chun, Hamath lal Toi chun Hadadezer sipaihai po po David chun a hne ti a lo hriet a."
10,"then Toi sent Joram his son unto king David, to salute him, and to bless him, because he had fought against Hadadezer and smitten him: for Hadadezer had wars with Toi. And Joram brought with him vessels of silver, and vessels of gold, and vessels of brass:","Hadadezer chu a thawh a, a hne leiin chibai bûk dingin le lâwmpui dingin Toi chun a naupa Joram chu David kuomah a tir a, Hadadezer chun Toi hi a lo do hlak hrim a na. Chun, Joram chun tang- karaw bêlhai dâm, rângkachak bêlhai dâm, dâr bêlhai dâm a hung chawi a;"
11,"these also did king David dedicate unto Jehovah, with the silver and gold that he dedicated of all the nations which he subdued;",chuong chu ram a hne ta po poa mi tangkaruo le rângkachak ân hlânhai le chun lal David chun LALPA ân hlân bawk a.
12,"of Syria, and of Moab, and of the children of Ammon, and of the Philistines, and of Amalek, and of the spoil of Hadadezer, son of Rehob, king of Zobah.","Suria mihai ta dâm, Moab mi- hai ta dâm, Ammon thlahai ta dâm, Philistin mihai ta dâm, Amalek mihai ta dâm, Zoba lal Rehob naupa Hada- dezera inthawka a râllâkhai dâm an nih."
13,"And David gat him a name when he returned from smiting the Syrians in the Valley of Salt, even eighteen thousand men.","Chun, David chu Chi Ruoma, Suria mi sîng khat le sâng riet a thaw hung tieng chun a hming ân thang tah a."
14,"And he put garrisons in Edom; throughout all Edom put he garrisons, and all the Edomites became servants to David. And Jehovah gave victory to David whithersoever he went.","Chun, Edoma chun râl vêng sipai a sieh a, Edom ram hmun tinah sipai a sie nghuon el a; chuongchun, Edom mihai po po chu David sie- hlawhai an hung ni tah a; chuong- chun, LALPAIN David chu a fena tieng taphawtah ân hnetir ta pei a."
15,And David reigned over all Israel; and David executed justice and righteousness unto all his people.,"Chuongchun, David chun Israel mi po pohai chungah ro a rêl a; chun, David chun a mihai po po chunga chun feltakin ro a rêl a."
16,And Joab the son of Zeruiah was over the host; and Jehoshaphat the son of Ahilud was recorder;,"Chun, Zeruia naupa Joab chu sipai hotu tak a na; chun, Ahilud naupa Jehosaphat chu chanchin ziektu a nih;"
17,"and Zadok the son of Ahitub, and Ahimelech the son of Abiathar, were priests; and Seraiah was scribe;","chun, Ahitub naupa Zadok le Abiathar naupa Ahimelek chu thiempu an nih; chun, Seraia chu ziektu a nih;"
18,and Benaiah the son of Jehoiada was over the Cherethites and the Pelethites; and David’s sons were chief ministers.,"chun, Jehoiada naupa Benaia chu Kereth mi le Peleth mihai hotu a nih; chun, David naupasalhai chu thiempu an nih."
