verse_no,en,hmr
1,"And it came to pass after this, that Absalom prepared him a chariot and horses, and fifty men to run before him.",Chuong thil hnunga chun Absalom chun tawlailîr le sakawrhai le mi sâwmnga a hmaa tlân dingin a buotsai a.
2,"And Absalom rose up early, and stood beside the way of the gate: and it was so, that, when any man had a suit which should come to the king for judgment, then Absalom called unto him, and said, Of what city art thou? And he said, Thy servant is of one of the tribes of Israel.","Chun, Absalom chu zîngkâr hin a tho a, kul kawtkhâr lampuia chun a lo ngîr hlak a; chun, lal kuoma thupawi hung hril ding taphawt chu Absalom chun a lo ko hlak a, “Khâwlai khuo am in nih a?” a lo ti pei hlak a. Chun, “I siehlaw hi Israel hnam laia hnam pakhat ka nih,” an ti pei hlak a."
3,"And Absalom said unto him, See, thy matters are good and right; but there is no man deputed of the king to hear thee.","Chun, Absalom chun, “I aw, i thu chu a ṭhain ân dik a, nisienlakhawm, ngaituotu dingin lalin tukhawm a ruot nawh,” a lo ti hlak a."
4,"Absalom said moreover, Oh that I were made judge in the land, that every man who hath any suit or cause might come unto me, and I would do him justice!","Chun, Absalom ma chun, “Mi tin thupawi hril ding nei amanih, hni ding nei amani taphawt chu ka kuoma an hung theina dingin; kei hi hi ram rorêltua hin mi siem sien ka va ti deh aw! chuongchun, feltakin ka rêlpêk hlak ding bah,” dâm a lo ti bawk hlak a."
5,"And it was so, that, when any man came nigh to do him obeisance, he put forth his hand, and took hold of him, and kissed him.","Hieng ang khawm hin a thawh a, tukhawm ama chibai bûk dinga hang hnai taphawthai chu a lo ban a, a chel a, a lo fâwp hlak a."
6,And on this manner did Absalom to all Israel that came to the king for judgment: so Absalom stole the hearts of the men of Israel.,"Chuongchun, Israel mi lal kuoma thuhril dinga hung taphawthai chu Absalom chun chuong ang chun a lo thaw pei hlak a. Chuongchun, Absalom chun Israel mihai lungril chu a hlîppêk a."
7,"And it came to pass at the end of forty years, that Absalom said unto the king, I pray thee, let me go and pay my vow, which I have vowed unto Jehovah, in Hebron.","Chun, kum li a hung invawi hnung chun, Absalom chun lal kuoma chun, “Ka hni che a nih, Hebron khuoah LALPA kuoma ka thutiem hlen dingin mîn fetir raw khai."
8,"For thy servant vowed a vow while I abode at Geshur in Syria, saying, If Jehovah shall indeed bring me again to Jerusalem, then I will serve Jehovah.","I siehlaw hin Suria rama Gesura ka um lai khan, ‘LALPAIN Jerusa- lema a mi ṭhuoi nâwk phawt chun LALPA rawng bâwl ka tih,’ tiin thu ka lo tiem tah a nih,” a ta."
9,"And the king said unto him, Go in peace. So he arose, and went to Hebron.","Chun, lal chun a kuomah, “Lung- muongtakin fe raw khai,” a ta. Chuongchun, a tho a, Hebrona chun a fe tah a."
10,"But Absalom sent spies throughout all the tribes of Israel, saying, As soon as ye hear the sound of the trumpet, then ye shall say, Absalom is king in Hebron.","Nisienlakhawm, Absalom chun, “Tawtawrâwt ri in hriet phingleh, ‘Absalom chu Hebronah lal a nih,’ ti ro,” tiin Israel hnam po pohai lai mi a tir rûk ta hlau a."
11,"And with Absalom went two hundred men out of Jerusalem, that were invited, and went in their simplicity; and they knew not anything.","Chun, Absalom kuoma chun, a mi fielhai, mi za hni Jerusalema inthawkin an fe veh a, lungril ṭhatak putin an feh a, iengkhawm an hriet ve nawh."
12,"And Absalom sent for Ahithophel the Gilonite, David’s counsellor, from his city, even from Giloh, while he was offering the sacrifices. And the conspiracy was strong; for the people increased continually with Absalom.","Chun, Absalom chun inthâwi- nahai chu ân hlân laiin, Gilon mi Ahithophel, David rorêlpui chu, a khuo Gilo a inthawkin ân chah a, an thu phierrûuk chu a nasa hle el a. Absalom tieng chun mipui chu an pung tul tul el sih a."
13,"And there came a messenger to David, saying, The hearts of the men of Israel are after Absalom.","Chun, David kuoma chun, “Israel mihai lungril chu Absalom tieng a thle hle el,” tiin mitir a hung a."
14,"And David said unto all his servants that were with him at Jerusalem, Arise, and let us flee; for else none of us shall escape from Absalom: make speed to depart, lest he overtake us quickly, and bring down evil upon us, and smite the city with the edge of the sword.","Chun, David chun Jerusalema a mihai po po kuoma chun, “Tho unla, tlân suok ei tiu, tukhawm Absaloma inthawk hin ei suok thei âwm si nawh a, suok vak ro khai, chuong naw chun mi hung hnawt phâk vak el a tih; ei chunga hin thil ṭha nawtak hung intlun a ta, kâwlhnâmin khuo hi hung thaw rawi a tih,” a ta."
15,"And the king’s servants said unto the king, Behold, thy servants are ready to do whatsoever my lord the king shall choose.","Chun, lal mihai chun lal kuomah, “Ngai ta, i siehlawhai hi lal kan lalin a ruot ang peia thaw dingin kan inzo zing a nih,” an ta."
16,"And the king went forth, and all his household after him. And the king left ten women, that were concubines, to keep the house.","Chun, lal chu a suok a, a sûnghai po po chun an zui a. Chun, lal chun in nghâk dingin nuhmei sâwm thaikêm ruol chu a sieh a."
17,"And the king went forth, and all the people after him; and they tarried in Beth-merhak.","Chun, lal chu a suok a, mipui po pohai chun an zui a, chun, in tâwpna taka chun an châwl hrih a."
18,"And all his servants passed on beside him; and all the Cherethites, and all the Pelethites, and all the Gittites, six hundred men that came after him from Gath, passed on before the king.","Chun, a mi po pohai chun an fe khêl a, chun, Kerith mi po pohai, Peleth mi po pohai le Git mi za ruk Gath-a inthawka ama hung zuituhai chun lal chu an pêl pei a."
19,"Then said the king to Ittai the Gittite, Wherefore goest thou also with us? return, and abide with the king: for thou art a foreigner, and also an exile; return to thine own place.","Chuongchun, lal chun Git mi Ittai kuoma chun, “Iengtiziea nang hi i hung ve am? Kîr nâwk la, lal kuomah um rawh, nang chu mikhuol ram danga mi i ni bawk sih a, nangma hmun tieng kîr nâwk raw khai."
