verse_no,en,hmr
1,"Now even the first covenant had ordinances of divine service, and its sanctuary, a sanctuary of this world.","Chun, thuthlung hmasa khawm khan Pathien rawngbâwl dânhai le, a hmun inthieng, hi khawvêla hmun inthieng chu a nei a."
2,"For there was a tabernacle prepared, the first, wherein were the candlestick, and the table, and the showbread; which is called the Holy place.","Biekbûk an siem a, a tawntir chu khâwnvar siena dâm, dâwkân dâm, entirna bei siena a nih, chu chu Hmun Inthieng an ti a nih."
3,"And after the second veil, the tabernacle which is called the Holy of holies;","Chun, puonzâr pahnina khêla chun biekbûk Hmun Inthieng Tak an ti chu a um a;"
4,"having a golden altar of incense, and the ark of the covenant overlaid round about with gold, wherein was a golden pot holding the manna, and Aaron’s rod that budded, and the tables of the covenant;","chutaka chun riminhnik râwna rângkachak bâwm le, thuthlungna bâwm rângkachak tuia inluon chu a um a; chu thuthlungna bâwm sûnga chun, manna umna rângkachak bêl dâm, Aron hmawl hung inder dâm, thuthlungna lungphêk dâm a um a;"
5,and above it cherubim of glory overshadowing the mercy-seat; of which things we cannot now speak severally.,"a chungtiengah zângaina ṭhung- pha hliein, ropuina Cherubhai an um bawk a; chuong thuhai chu tuhin chu a kip a kawiin hril thei nâwm ei nih."
6,"Now these things having been thus prepared, the priests go in continually into the first tabernacle, accomplishing the services;","Chun, chuong thilhai chu chuong anga siem a lo na, Thiempuhaiin Pathien rawng bâwlin biekbûk tawntira chun an lût rawp hlak a;"
7,"but into the second the high priest alone, once in the year, not without blood, which he offereth for himself, and for the errors of the people:","a dawttua ruok chun Thiempu Laltak chau kum tin vawikhat thisen chawi ngeiin a lût hlak, chu chu mihai le ama suolna ta dingin ân hlân hlak."
8,"the Holy Spirit this signifying, that the way into the holy place hath not yet been made manifest, while the first tabernacle is yet standing;","Thlarau Inthiengin hi hi ân hriettir a; Hmun inthienga lûtna lampui chu a lân lang hri nawh a, biekbûk tawntir chu a la ngîr sûng chun, ti hi;"
9,"which is a figure for the time present; according to which are offered both gifts and sacrifices that cannot, as touching the conscience, make the worshipper perfect,","chu chu tulai tekhina hi a nih; chuong ang peiin thilpêk le in- thawinahai khawm an inhlân hlak, chuonghai chun sie le ṭha hrietna kawnga chun a betu chu a sukfamkim thei nawh;"
10,"being only (with meats and drinks and divers washings) carnal ordinances, imposed until a time of reformation.","chuong chu fâk ding dâm, dâwn ding dâm, sâwp ding dang dang dâm leh, tisa tieng dânhai chau siem ṭhat hun hmaa dinga ruot chu a nih."
11,"But Christ having come a high priest of the good things to come, through the greater and more perfect tabernacle, not made with hands, that is to say, not of this creation,","Nisienlakhawm, Krista chu thil ṭha hung um dinghaia Thiempu Laltak hung niin, biekbûk kuta bâwl naw, (chu chu hieng thilsiem laia mi hi a ni nawh tina a nih), ropui le famkim lem fe thlengin,"
