verse_no,en,hmr
1,"Then the people of the land took Jehoahaz the son of Josiah, and made him king in his father’s stead in Jerusalem.","Chun, chu ram mipuihai chun Josia naupa Jehoahaz chu an ṭhuoi a, a pa aia chun Jerusalema lalah an siem tah a."
2,Joahaz was twenty and three years old when he began to reign; and he reigned three months in Jerusalem.,Jehoahaz chu ro a rêl ṭan chun kum sâwmhni pathuma upa a na; Jerusalema chun thla thum sûng ro a rêl a.
3,"And the king of Egypt deposed him at Jerusalem, and fined the land a hundred talents of silver and a talent of gold.","Aigupta lal chun ama chu Jeru- salema chun ân lalna a suktlâwm a, an ram chu rângkachak talent khat le tangkaruo talent za khat ân chawi- tir a."
4,"And the king of Egypt made Eliakim his brother king over Judah and Jerusalem, and changed his name to Jehoiakim. And Neco took Joahaz his brother, and carried him to Egypt.","Chun, Aigupta lal chun a unaupa Eliakim chu Jerusalem le Juda ram chunga chun lalah a siem a; a hming chu Jehoiakim in a thleng tah a. Chun, Neko chun a unaupa Jehoahaz chu a ṭhuoi a, Aigupta ramah a fepui tah a."
5,Jehoiakim was twenty and five years old when he began to reign; and he reigned eleven years in Jerusalem: and he did that which was evil in the sight of Jehovah his God.,"Jehoiakim chu rorêl a ṭan chun kum sâwmhni pangaa upa a na; Jerusalema chun kum sâwmpakhat sûng ro a rel a; a Pathien LALPA mithmuah thil ṭha naw chu a thawh a,"
6,"Against him came up Nebuchadnezzar king of Babylon, and bound him in fetters, to carry him to Babylon.","ama chu doin, Babulon lal Nebu- kadnezzar chu a hung a, thîrkawlhai- in a khuop a, Babulona ṭhuoi dingin."
7,"Nebuchadnezzar also carried of the vessels of the house of Jehovah to Babylon, and put them in his temple at Babylon.","Nebukadnezzar chun LALPA ina bûr le bêlhai khawm chu Babulon tieng a phur hmang a, Babulona biekina chun a sie tâwl a."
8,"Now the rest of the acts of Jehoiakim, and his abominations which he did, and that which was found in him, behold, they are written in the book of the kings of Israel and Judah: and Jehoiachin his son reigned in his stead.","Jehoiakim thil thaw danghai le, thil tirdakum a thawhai le, amaa hmua umhai chu, ngai ta, Juda le Israel ram lalhai lekhabua chun ziek a nih; chun, Jehoiakin, a naupa chun ama aia chun ro a rêl tah a."
9,Jehoiachin was eight years old when he began to reign; and he reigned three months and ten days in Jerusalem: and he did that which was evil in the sight of Jehovah.,"Jehoiakin chu rorêl a ṭan chun kum rieta upa a na, thla thum le ni sâwm sûng Jerusalema chun ro a rêl a. LALPA mithmuah thil ṭha nawhai chu a thawh a."
10,"And at the return of the year king Nebuchadnezzar sent, and brought him to Babylon, with the goodly vessels of the house of Jehovah, and made Zedekiah his brother king over Judah and Jerusalem.","Chun, kum hung inlet nâwka chun Nebukadnezzar chun mi a tir a, ama chu Babulonah, LALPA ina bûr le bêl ṭhahai le chun an hung ṭhuoi a, a unaupa Zedekia chu Juda le Jerusalem chunga chun lalah a siem tah a."
11,Zedekiah was twenty and one years old when he began to reign; and he reigned eleven years in Jerusalem:,Zedekia chu rorêl a ṭan chun kum sâwmhni pakhata upa a na; Jerusalema chun kum sâwmpakhat sûng ro a rêl a;
12,and he did that which was evil in the sight of Jehovah his God; he humbled not himself before Jeremiah the prophet speaking from the mouth of Jehovah.,a Pathien LALPA mithmuah thil ṭha naw chu a thawh a; LALPA baua inthawka thuhriltu Jeremia hmaa khawm chun ama le ama chu ân sukhnuoi nawh a.
