verse_no,en,hmr
1,"Hezekiah began to reign when he was five and twenty years old; and he reigned nine and twenty years in Jerusalem: and his mother’s name was Abijah, the daughter of Zechariah.","Hezekia chu kum sâwmhni pangaa upa a niin ro a rêl ṭan a; Jerusalema chun kum sâwmhni pakuo sûng ro a rêl a; a nu hming chu Abija, Zekaria naunu a nih."
2,"And he did that which was right in the eyes of Jehovah, according to all that David his father had done.","A thlatu Davidin a thaw ta ang po po khan, ama khawmin LALPA mit- hmua thil indik chu a thawh a."
3,"He in the first year of his reign, in the first month, opened the doors of the house of Jehovah, and repaired them.","A rorêl a kum khatna, a thla khatnaa chun LALPA in chu kawt- khârhai a hawng a, a siem ṭha tah a."
4,"And he brought in the priests and the Levites, and gathered them together into the broad place on the east,","Levi mihai le thiempuhai chu a hung lâklût a, saktieng panga hmun âwla chun anni chu a ko khâwm a,"
5,"and said unto them, Hear me, ye Levites; now sanctify yourselves, and sanctify the house of Jehovah, the God of your fathers, and carry forth the filthiness out of the holy place.","an kuomah a hril a, “Mi lo ngai ta u, nangni Levi mihai; tuhin nangni le nangni insukthieng unla, in thlatu- hai Pathien LALPA in chu sukthieng unla, hmun inthienga inthawka tirdakumna chu la suok ro."
6,"For our fathers have trespassed, and done that which was evil in the sight of Jehovah our God, and have forsaken him, and have turned away their faces from the habitation of Jehovah, and turned their backs.","Ei thlatuhai khan an lo bawsiet a, LALPA ei Pathien mithmuah thil suol chu an lo thaw ta sih a; an ngha hmang a; LALPA umna hmuna in- thawk chun an ngha hmang a, an hnung an innghat tah a."
7,"Also they have shut up the doors of the porch, and put out the lamps, and have not burned incense nor offered burnt-offerings in the holy place unto the God of Israel.","Chun, tuolpûk kawtkhârhai chu an khâr a, khâwnvarhai chu an her- hlum tah a, riminhnik khawm an raw ta nawh a, Israel Pathien kuoma chun hmun inthiengah pumraw- hmang thilinhlânhai khawm chu an inhlân ta bawk nawh a."
8,"Wherefore the wrath of Jehovah was upon Judah and Jerusalem, and he hath delivered them to be tossed to and fro, to be an astonishment, and a hissing, as ye see with your eyes.","Chuleiin, LALPA lunginsenna chu Jerusalem le Judahai chunga chun a um a, in mita in hmu ang hin, inhîpna ding le, makti ding le, inzak dingin a siem tah a."
9,"For, lo, our fathers have fallen by the sword, and our sons and our daughters and our wives are in captivity for this.","Ngai ta u, ei thlatuhai chu kâwl- hnâma suktlâwm an ni tah a, ei naupasalhai, ei naunuhmeihai le ei nuhmeihai chu hi lei hin salah an um tah a."
10,"Now it is in my heart to make a covenant with Jehovah, the God of Israel, that his fierce anger may turn away from us.","Tuhin, einia inthawka a lungin- senna ṭiumtak chu lâk hmang a ni theina dingin Israel Pathien LALPA le chun thuthlung siem ka lungril a nih."
