verse_no,en,hmr
1,"After these things, and this faithfulness, Sennacherib king of Assyria came, and entered into Judah, and encamped against the fortified cities, and thought to win them for himself.","Hi ringumna le hieng thilhai thaw a ni hnunga hin Assuria lal Sennakerib chu a hung a; Juda ram a hung lût a, khawpui kulneihai chu ân huol a, ama ta dinga hne el dingin a ngaituoh a."
2,"And when Hezekiah saw that Sennacherib was come, and that he was purposed to fight against Jerusalem,","Chun, Hezekia chun Sennakerib chu a hung a, Jerusalem hung do a tum a nih ti a hriet chun,"
3,he took counsel with his princes and his mighty men to stop the waters of the fountains which were without the city; and they helped him.,"khawpui puotienga tuikhur tui- hai chu hrukping dingin a mi thilthawtheihai le a upahai chu a rawn tah a; chun, ama chu an ṭhangpui tah a."
4,"So there was gathered much people together, and they stopped all the fountains, and the brook that flowed through the midst of the land, saying, Why should the kings of Assyria come, and find much water?","Chuongchun, mipui nasatak el chu an pung tah a; tuikhur po po le, ram laia tui luong vadungtêhai po po chu an hrukping ta vawng a, “Ieng- dingin am Assuria lal chu hungin, tui tamtak hung nei el a ta?” an tih a."
5,"And he took courage, and built up all the wall that was broken down, and raised it up to the towers, and the other wall without, and strengthened Millo in the city of David, and made weapons and shields in abundance.","Chun, ân sukhuoi a, kul se tahai po po chu a siem ṭha a; chutaka chun kuldâi danghai le râl vêngbûkhai chu a bâwl bawk a; chun, David khawpuia Millo chu a sukdet a, hriemhai le phawhai chu tamtakin a siem a."
6,"And he set captains of war over the people, and gathered them together to him in the broad place at the gate of the city, and spake comfortably to them, saying,","Chun, mipuihai chunga chun indona hotuhai chu a ruot a, khawpui dâi kawtkhâr bula hmun âwl liena chun ama kuomah a ko khâwm tâwl a; an kuoma chun thlamuongumtakin thu a hril a,"
7,"Be strong and of good courage, be not afraid nor dismayed for the king of Assyria, nor for all the multitude that is with him; for there is a greater with us than with him:","“Hrât unla, insukhuoi ro, Assuria lal lei chun ṭi naw unla, beidawng bawk naw ro; ama kuoma um mipui nasatakhai lei khawm chun, ama kuoma um nêk chun eini kuoma um chu a hrât lem sih a;"
8,"with him is an arm of flesh; but with us is Jehovah our God to help us, and to fight our battles. And the people rested themselves upon the words of Hezekiah king of Judah.","ama kuoma chun tisaa sipai pâwl an na, amiruokchu, eini kuoma chu LALPA ei Pathien chu mi ṭhangpui ding le ei indona chu do dingin a um a nih,” tiin. Chun, mipui chu Juda lal Hezekia thuhrila chun an sâwldam hle a."
9,"After this did Sennacherib king of Assyria send his servants to Jerusalem (now he was before Lachish, and all his power with him), unto Hezekiah king of Judah, and unto all Judah that were at Jerusalem, saying,","Hi hnunga hin Assuria lal Sen- nakerib chun Jerusalemah a siehlaw a hung tir a (ama chu Lakis tlung hma el khan a um a, a sipaihai po po khawm ama kuoma chun an um a) Juda lal Hezekia le Jerusalema Juda umhai po po kuoma chun a hung tir a."
10,"Thus saith Sennacherib king of Assyria, Whereon do ye trust, that ye abide the siege in Jerusalem?","“Assuria lal Sennakerib chun hieng hin a tih, ‘Jerusalem lâk chu ieng am a na in ring nawna?"
11,"Doth not Hezekiah persuade you, to give you over to die by famine and by thirst, saying, Jehovah our God will deliver us out of the hand of the king of Assyria?","Hezekia hin, Assuria lal kuta inthawk chun LALPA ei Pathien chun mi sansuok a tih, tiin dangchâr le ṭâma inthitir el ding cheuin a thlêm- thlûk cheu a ni naw am a nih?"
12,"Hath not the same Hezekiah taken away his high places and his altars, and commanded Judah and Jerusalem, saying, Ye shall worship before one altar, and upon it shall ye burn incense?","Hi Hezekia bawk hin bâwl- hmunhai le mâichâmhai chu a lâk- hmangin, Juda ram le Jerusalema mihai chu, Mâichâm pakhat hmaa chun Pathien chibai bûk in ta, a chunga chun riminhnik khawm in raw ding a nih, tia thu pe kha?"
13,Know ye not what I and my fathers have done unto all the peoples of the lands? Were the gods of the nations of the lands in any wise able to deliver their land out of my hand?,"Kei le ka thlatuhai chun ram tin, hnam tin chunga chun ieng angin am kan thaw hlaka ti in hriet naw am a nih? Hieng ramhaia hnamhai pathienhai hin ka kuta inthawkin an ram ieng kawng khawmin an sanhim thei hlak am a nih?"
14,"Who was there among all the gods of those nations which my fathers utterly destroyed, that could deliver his people out of my hand, that your God should be able to deliver you out of my hand?","Ka puhaiin an lo sukbohmang letdêr ta hnamhai pathien po po lai chun tu am ka kuta inthawka a mi- hai sansuok thei ding a um a, in Pathien khawm chun ka kuta in- thawkin a sansuok theina bîk ding cheu chu?"
15,"Now therefore let not Hezekiah deceive you, nor persuade you after this manner, neither believe ye him; for no god of any nation or kingdom was able to deliver his people out of my hand, and out of the hand of my fathers: how much less shall your God deliver you out of my hand?","Chuleiin, tuhin Hezekia hin hlêm naw raw se cheu, hieng ang kawng hin thlêmthlu bawk naw raw se cheu, nangni khawma ring hrim hrim naw ro; ka thlatuhai le keima kuta inthawk hin, tu ram amanih, tu hnam amani pathien chun a mihai chu a sansuok thei hrim hrim ngai si nawh a; ka kuta inthawk hin in Pathien chun a va sansuok thei âwm naw cheu deh aw!’” tiin."
16,"And his servants spake yet more against Jehovah God, and against his servant Hezekiah.","Chun, a siehlawhai chun LAL- PA Pathien chunga le a siehlaw Hezekia chunga chun hi nêk hman hin an la hril siet nasa det lem a."
17,"He wrote also letters, to rail on Jehovah, the God of Israel, and to speak against him, saying, As the gods of the nations of the lands, which have not delivered their people out of my hand, so shall not the God of Hezekiah deliver his people out of my hand.","Israel Pathien LALPA chu hrilse dingin lekha a ziek a, ama kal zâwnga thu hril dingin, “Ram tina hnam tin pathienhai chun ka kuta inthawk hin an mihai an sansuok ngai naw angin, Hezekia Pathien khawm hin ka kuta inthawkin a mihai chu sansuok bîk naw nih,” tiin."
18,"And they cried with a loud voice in the Jews’ language unto the people of Jerusalem that were on the wall, to affright them, and to trouble them; that they might take the city.","Chun, khawpui chu an lâk el theina dingin Jerusalema mi umhai, kula umhai chu suklâu ding le, sukbuoi dingin Juda ṭawngin râwl inringtakin an khêk khum a."
19,"And they spake of the God of Jerusalem, as of the gods of the peoples of the earth, which are the work of men’s hands.","Chun, Jerusalema Pathien chu hnuoia hnamhai pathienhai, mi- hriem kutsuokhai anga chun an hril a."
