verse_no,en,hmr
1,"And it came to pass at the end of twenty years, wherein Solomon had built the house of Jehovah, and his own house,","Chun, kum sâwmhni sûng, Solomonin ama in le LALPA in a bâwl sûng chun,"
2,"that the cities which Huram had given to Solomon, Solomon built them, and caused the children of Israel to dwell there.","Huramin Solomon kuoma khaw- pui a pêkhai chu, Solomon chun a siem ṭhah a, chuonga chun Israel thlahai chu ân umtir a."
3,"And Solomon went to Hamath-zobah, and prevailed against it.","Chun, Solomon chu Hamath- zobaa chun a va feh a, a va hne tah a."
4,"And he built Tadmor in the wilderness, and all the store-cities, which he built in Hamath.","Thlalêr hmuna chun Tadmor khuo chu a siem a, sie khâwmna khawpuihai po po chu Hamatha chun a bâwl a."
5,"Also he built Beth-horon the upper, and Beth-horon the nether, fortified cities, with walls, gates, and bars;","Beth-horon chunghnung le, Beth-horon thlanghnung lem chu a bâwl bawk a, chuong chu khawpui kul nei, bang neia dai kawtkhâr le kalna thîrhai nei an nih;"
6,"and Baalath, and all the store-cities that Solomon had, and all the cities for his chariots, and the cities for his horsemen, and all that Solomon desired to build for his pleasure in Jerusalem, and in Lebanon, and in all the land of his dominion.","chun, Baalath le siekhâwmna khawpui Solomonin a neihai po po le, sakawr tawlailîrhai ta dinga khaw- puihai po po le, sakawr chung chuong mihai ta dinga khawpuihai le, Lebanon le Jerusalem le, a rorêlna ram sûng po poah Solomonin a nuom- sip tâwlna dinga bâwl a nuomhai po po chu a nih."
7,"As for all the people that were left of the Hittites, and the Amorites, and the Perizzites, and the Hivites, and the Jebusites, that were not of Israel;","Chun, hnam po pohai, Hit mihai, Amor mihai, Periz mihai, Hiv mihai, Jebus mihai a la umhai Israel mi ni lohaia le,"
8,"of their children that were left after them in the land, whom the children of Israel consumed not, of them did Solomon raise a levy of bondservants unto this day.",an thlahai chu rama an mâksana Israelhaiin an lo sukbohmang naw- hai chunga chun vawisûn ni chen hin Solomon chun suok nina sie chu ân chawitir a.
9,"But of the children of Israel did Solomon make no servants for his work; but they were men of war, and chief of his captains, and rulers of his chariots and of his horsemen.","Amiruokchu, Israel thlahai chu Solomon chun a sinthawnaa chun sie- hlawah a siem nawh a; indo mi le, a hotutakhai le, a sakawr chung chuong mihai le a sakawr tawlailîr- hai chunga rorêltuhai an ni lem a."
10,"And these were the chief officers of king Solomon, even two hundred and fifty, that bare rule over the people.","Chun, hienghai hi Solomon hotutakhai, za hni le sâwmnga, mi- puihai chunga ro phurtuhai chu an nih."
11,"And Solomon brought up the daughter of Pharaoh out of the city of David unto the house that he had built for her; for he said, My wife shall not dwell in the house of David king of Israel, because the places are holy, whereunto the ark of Jehovah hath come.","Solomon chun Pharao naunu chu David khawpuia inthawkin a in dinga bâwla chun a zu ṭhuoi a; “Israelhai lal David ina chun ka nuhmei chu a um ding a ni nawh, a hmunhai chu LALPA bâwm hungna a nih a, ân thieng leiin,” a ti sih a."
12,"Then Solomon offered burnt-offerings unto Jehovah on the altar of Jehovah, which he had built before the porch,","Chun, tuolpûk hmaa LALPA mâichâm a siema chun Solomon chun pumrawhmang thilinhlânhai chu ân hlân a,"
13,"even as the duty of every day required, offering according to the commandment of Moses, on the sabbaths, and on the new moons, and on the set feasts, three times in the year, even in the feast of unleavened bread, and in the feast of weeks, and in the feast of tabernacles.","ni tinin vawi ieng zât pei amanih, châwlniahai, thla tharahai, ruoiṭhe hunahai Mosie thupêk ang peia inhlânin; kum khat sûngah vawi thum, chawl ṭhanglo bei ruoiṭhea le, hapta kâr ruoiṭhehaia le, bâwkte ruoiṭhehaia le chun."
14,"And he appointed, according to the ordinance of David his father, the courses of the priests to their service, and the Levites to their offices, to praise, and to minister before the priests, as the duty of every day required; the doorkeepers also by their courses at every gate: for so had David the man of God commanded.","Chun, a pa Davidin a lo sukdet ta angin, an rawngbâwlna dingin thiempuhai pâwl hun chu a ruotpêk a; chun, Levi mihai khawm chu sin tuk an nina, inpâk ding le thiempu- hai hmaa rawngbâwl dingin, ni tina a ṭûl ang peia an bituk angin a ruot bawk a; dai kawtkhâr tinahai chun kawtkhâr vêngtuhai chu an pâwl hun ang peiin, chuong ang chun Pathien mi David chun thu a lo pêk ta sih a."
15,"And they departed not from the commandment of the king unto the priests and Levites concerning any matter, or concerning the treasures.","Chun, ro siekhâwmna in chung- thu le, thu ieng kima hrim hrim Levi mihai le thiempuhai kuoma lal thupêkhai chu an ngaitha ngai dêr nawh a."
16,"Now all the work of Solomon was prepared unto the day of the foundation of the house of Jehovah, and until it was finished. So the house of Jehovah was completed.","Chuongchun, LALPA in chu a lungphûm phûm nia inthawka zo a ni chenin Solomon sinhai po po chu thaw zing a na. Chuongchun, LALPA in chu a puitlin a nih."
17,"Then went Solomon to Ezion-geber, and to Eloth, on the sea-shore in the land of Edom.","Chun, Solomon chu Edom rama tuipui kama Eloth le Ezion-gebera chun a fe tah a."
18,"And Huram sent him by the hands of his servants ships, and servants that had knowledge of the sea; and they came with the servants of Solomon to Ophir, and fetched from thence four hundred and fifty talents of gold, and brought them to king Solomon.","Chun, Huram chun a sie- hlawhai kutin lawnghai le siehlawhai tuisuoriet chanchin hre mihai chu ama kuoma chun a thawn a; chuong- chun, anni chu Solomon siehlawhai le chun Ophira chun an feh a, chutaka inthawk chun rângkachak talent za li le sâwmnga an hung phur a, lal Solomon kuoma chun an hung lâk a."
