verse_no,en,hmr
1,"Now concerning spiritual gifts, brethren, I would not have you ignorant.","Chun, unauhai, thlarau tieng thilpêk thuhai chu in hriet naw ka nuom nawh."
2,"Ye know that when ye were Gentiles ye were led away unto those dumb idols, howsoever ye might be led.","Awinawhai in ni lai khan, ieng ang khawma an ṭhuoi ang pei cheu khan, khâng milim rawl neilo tienga khan ṭhuoihmangin in um ti in hriet a."
3,"Wherefore I make known unto you, that no man speaking in the Spirit of God saith, Jesus is anathema; and no man can say, Jesus is Lord, but in the Holy Spirit.","Chuleiin, tûkhawmin Pathien thlaraua thu hrilin, “Isu chu ṭawng- sephur a nih,” an ti ngai nawh; chun, tûkhawmin Thlarau Inthienga chau naw chun, “Isu chu Lalpa a nih,” an ti thei ngai nawh ti kân hriettir cheu."
4,"Now there are diversities of gifts, but the same Spirit.","Chun, thilpêk chu a tum tum a um a, Thlarau chu hmunkhat a nih."
5,"And there are diversities of ministrations, and the same Lord.","Rawngbâwl dân tum tum khawm a um a; nisienlakhawm, Lalpa chu hmunkhat a nih."
6,"And there are diversities of workings, but the same God, who worketh all things in all.","Sinthaw dân tum tum khawm a um a, Pathien ruok chu hmunkhat a nih, mi po poa iengkim thawtu chu."
7,But to each one is given the manifestation of the Spirit to profit withal.,"Chun, ṭhathnempui tlâng seng dingin Thlarau inhriettirna chu mi tin kuomah pêk seng a nih."
8,"For to one is given through the Spirit the word of wisdom; and to another the word of knowledge, according to the same Spirit:",Mi pakhat kuomah Thlaraua chun varna thu pêk a nih; mi dang kuomah chu Thlarau thu ma chun hrietna pêk a nih;
9,"to another faith, in the same Spirit; and to another gifts of healings, in the one Spirit;","chun, mi dang kuomah chu Thlaraua bawk chun, ringna pêk a nih; mi dang kuomah Thlarau thuhmuna chun sukdam theina pêk a nih;"
10,and to another workings of miracles; and to another prophecy; and to another discernings of spirits: to another divers kinds of tongues; and to another the interpretation of tongues:,"mi dang kuomah thilmak thaw- theina pêk a nih; mi dang kuomah thuhril theina pêk a nih; mi dang kuomah thlarauhai hriet dik theina pêk a nih; chun, mi dang kuomah ṭawng hrietlo chi dang danghaia thuhril theina pêk a nih; mi dang kuomah ṭawng hrietlohai hrilfie theina pêk a ni sih a;"
11,"but all these worketh the one and the same Spirit, dividing to each one severally even as he will.","nisienlakhawm, chuong po po chu Thlarau thuhmun bawk chun, mi tin kuomah a nuom ang peia semin sin a thaw hlak."
12,"For as the body is one, and hath many members, and all the members of the body, being many, are one body; so also is Christ.","Taksa hi pakhat a na, pêng tamtak a nei a, taksa pênghai po po chu tam hai sienkhawm taksa pum- khat an ni sih a; Krista chu chuong ang bawk chu a nih."
13,"For in one Spirit were we all baptized into one body, whether Jews or Greeks, whether bond or free; and were all made to drink of one Spirit.","Ei rêngin, Judahai amanih, Grikhai amanih, suok amanih, suok nilo amanih taksa pumkhata um dingin, Thlarau pakhat chauah bap- tisin ei um seng sih a. Thlarau pakhat chau bawk a mîn dâwntir bawk a."
14,"For the body is not one member, but many.","Taksa hi pêng khat chau a ni si nawh a, pêng tamtak a ni lem."
15,"If the foot shall say, Because I am not the hand, I am not of the body; it is not therefore not of the body.","Kepha hin, “Kut ka ni naw leiin taksaa ṭhang ka ni nawh,” ti sienla, chu lei chun taksaa ṭhang naw a ni chuong nawh."
16,"And if the ear shall say, Because I am not the eye, I am not of the body; it is not therefore not of the body.","Chun, nakâwr hin, “Mit ka ni naw leiin taksaa ṭhang ka ni nawh” ti sienla, chu lei chun taksaa ṭhang naw a ni chuong nawh."
17,"If the whole body were an eye, where were the hearing? If the whole were hearing, where were the smelling?","Taksa pumpui hi mit ni vawng ta sienla, ri hrietna chu khâwlai am ni tâng a ti leh? A pumin ri hrietna ni vawng ta sienla, rim hriet theina chu khâwlai am ni tâng a ti leh?"
18,"But now hath God set the members each one of them in the body, even as it pleased him.","Nisienlakhawm, Pathienin pêng tin hi taksaah a nuomna poah ân umtir seng tah a nih."
19,"And if they were all one member, where were the body?","Chuongchun, chuong po po chu pêng khat chau ni sienla, taksa hi khâwlai am um a ta?"
20,"But now they are many members, but one body.","Amiruokchu, pêng tamtak an ni lem a; nisienlakhawm, taksa pum- khat chau a ni sih a."
