verse_no,en,hmr
1,Am I not free? am I not an apostle? have I not seen Jesus our Lord? are not ye my work in the Lord?,Zalên ka ni naw am a nih? Tirko ka ni naw am a nih? Ei Lalpa Isu chu ka hmu ta naw am a nih? nangnirawi chu Lalpaa ka sinthaw in ni naw am a nih?
2,"If to others I am not an apostle, yet at least I am to you; for the seal of mine apostleship are ye in the Lord.","Mi danghai ta dingin tirko ni naw lang khawm, nangni ta ding bêk chun ka nih; Lalpaa ka tirko nina inchikna chu nangni hi in nih in sawnnaw."
3,My defence to them that examine me is this.,A mi suosaltuhai ka idawnna chu hi a nih.
4,Have we no right to eat and to drink?,Fa le dâwn dingin thu kan nei naw am a nih?
5,"Have we no right to lead about a wife that is a believer, even as the rest of the apostles, and the brethren of the Lord, and Cephas?","Tirko danghai le Lalpa unauhai le, Kipha ang khan ringtu nuhmei ṭhuoi vêl dingin"
6,"Or I only and Barnabas, have we not a right to forbear working?",kei le Barnabain thu kan nei naw bîk am a nih?
7,"What soldier ever serveth at his own charges? who planteth a vineyard, and eateth not the fruit thereof? or who feedeth a flock, and eateth not of the milk of the flock?","Sipai tu am mâni inchâwm fâwmin râl kâp hlak an um a? Tuin am a ra fa si loin Grêp huon a siem hlak leh? Annawleh, tuin am ranruol nênetui dâwn si loin ranruol a vai hlak a?"
8,Do I speak these things after the manner of men? or saith not the law also the same?,Chuong thu chu mihriem ang elin ka hril am a nih? Dân thu khawmin chuong ngei chu a hril tho ni lo am a nih?
9,"For it is written in the law of Moses, Thou shalt not muzzle the ox when he treadeth out the corn. Is it for the oxen that God careth,","Mosie Dân Lekhabua chun, “Sebâwng chalin bu a chîl lai chun a hmûr khit naw rawh,” ti ziek a ni sih a. Pathienin sebâwng chal am a ni a ngaituo tak chu?"
10,"or saith he it assuredly for our sake? Yea, for our sake it was written: because he that ploweth ought to plow in hope, and he that thresheth, to thresh in hope of partaking.","Keini ta ding lieu lieua a hril a ni lem naw am a nih? Ni e a, keini ta dingin a nih an ziek, hnuoi inlettu chun beisei neia inlet ding a nih, bu vawtu khawm chun chan nei ve beiseia vuok ding a ni sih a."
11,"If we sowed unto you spiritual things, is it a great matter if we shall reap your carnal things?","Keinin thlarau tieng thilhai chu in kuomah kan tu ta chun, in tisa tieng thilhai chu sîk inlang khawm thil hlâwktak am nîng a ti?"
12,"If others partake of this right over you, do not we yet more? Nevertheless we did not use this right; but we bear all things, that we may cause no hindrance to the gospel of Christ.","Mi dang hmanin in chunga thuneina chu an chang chun, keini hi chang ding kan ni zuol a ni naw am nih? Nisienlakhawm, chu thuneina chu kan hmang nawh. Krista Chan- chin Ṭha kan hluo nawna dingin ieng- kim kan tuor hrâm hrâm hlak a nih."
13,"Know ye not that they that minister about sacred things eat of the things of the temple, and they that wait upon the altar have their portion with the altar?","Thil ser buotsai vêltuhai chun Pathien biekina thil an fâk le mâi- châm rawngbâwltuhai chun, mâi- châm leh chanvo an nei ti in hriet naw am a nih?"
14,Even so did the Lord ordain that they that proclaim the gospel should live of the gospel.,Chuong ang tak chun Lalpa chun Chanchin Ṭha hriltuhai chu Chanchin Ṭha chu an fâk hmuna dinga a ruot a nih.
15,"But I have used none of these things: and I write not these things that it may be so done in my case; for it were good for me rather to die, than that any man should make my glorying void.","Nisienlakhawm, kei chun chuong chu pakhat khawm ka hmang naw a nih; ka chungah chuong anga in thawna dinga ka ziek a ni bawk nawh; tûkhawmin ka isuong hi iengkhawm ni loa an siem nêk chun thi el lang ka ta dingin a ṭha lem sih a."
16,"For if I preach the gospel, I have nothing to glory of; for necessity is laid upon me; for woe is unto me, if I preach not the gospel.",Chanchin Ṭha hril lang khawm suong ding hrim hrim ka nei si nawh a; thaw mâkmaw ka chungah ân nghat a ni sih a; Chanchin Ṭha hril naw lang ka chung a rik ding a ni sih a.
17,"For if I do this of mine own will, I have a reward: but if not of mine own will, I have a stewardship intrusted to me.","Chu chu mâni ditthlangnaa ka thaw chun lâwmman ka nei a nih; nisienlakhawm, mâni ditthlangna lei a ni si naw chun Chanchin Ṭha en- kawlna sin hi inkawltir el nîng ka tih."
18,"What then is my reward? That, when I preach the gospel, I may make the gospel without charge, so as not to use to the full my right in the gospel.","Ka lâwmman chu ieng am ni tâng a ta? Chanchin Ṭhaa ka thuneina chu ka hmang zo nawna dingin Chanchin Ṭha ka hril hin, hlaw boa Chanchin Ṭha rawng ka bâwl thei hi a nih."
19,"For though I was free from all men, I brought myself under bondage to all, that I might gain the more.","Tû suok khawm ni naw lang khawm mi tam lem ka lâk lût theina dingin, mi po po suokah kân siem tah."
