verse_no,en,hmr
1,"Now shalt thou gather thyself in troops, O daughter of troops: he hath laid siege against us; they shall smite the judge of Israel with a rod upon the cheek.","Aw sipai ruol naunu, tuhin sipai ruolah inpunkhâwm la, ama chun a mîn huol tah a na, Israelhai rorêltu chu a bekah hmawlin vuong an tih."
2,"But thou, Beth-lehem Ephrathah, which art little to be among the thousands of Judah, out of thee shall one come forth unto me that is to be ruler in Israel; whose goings forth are from of old, from everlasting.","Nisienlakhawm, nang Bethle- hem Ephratha, Juda rama sâng tamtakhai laia ṭhanga chun chîn hle la khawm, nangmaa inthawk hin Israelhai rorêltu ding chu ka ta ding hung suok a tih; a hung inṭanna chu tiena chatuona inthawk ta khan a nih."
3,"Therefore will he give them up, until the time that she who travaileth hath brought forth: then the residue of his brethren shall return unto the children of Israel.","Chuleiin, nau invawitu chun a nei hmakhat chun anni chu nghatsan a tih: chuongchun, a unau la um sunhai chu Israel thlahai lai chun kîr nâwk an tih."
4,"And he shall stand, and shall feed his flock in the strength of Jehovah, in the majesty of the name of Jehovah his God: and they shall abide; for now shall he be great unto the ends of the earth.","Ama chu ngîr a ta, LALPA hrâtnain a ranruol chu châwm a tih: LALPA a Pathien hming ropuina ngei chun: chun, anni chu um zing an tih: ama chu hnuoi tâwp chenin a ropui ding a ni sih a."
5,"And this man shall be our peace. When the Assyrian shall come into our land, and when he shall tread in our palaces, then shall we raise against him seven shepherds, and eight principal men.","Chun, hi hi ei inremna ding nîng a tih, Assuria mi chu ei ramah a hung a, ei lal inhai a hung sir pha chun ama do dingin berâmpu pasari le mi ropui pariet inthlangsuok ei tih."
6,"And they shall waste the land of Assyria with the sword, and the land of Nimrod in the entrances thereof: and he shall deliver us from the Assyrian, when he cometh into our land, and when he treadeth within our border.","Assuria ram chu kâwlhnâmin suksieng an ta, Nimrod ram chu a lûtnaa chun sukse bawk an tih; chun, ama chun ei ramah Assuria mi a hung a, ei ram chu a hung sir pha chun, amaa inthawk chun mi san- suok a tih."
7,"And the remnant of Jacob shall be in the midst of many peoples as dew from Jehovah, as showers upon the grass, that tarry not for man, nor wait for the sons of men.","Jakob mi la um sun chu chi tamtakhai laia LALPAA inthawka daidaw tla ang le, hlobet chunga raw sûr angin um a tih, chu chun mihriem a nghâk nawh a, mihriem naupasal a nghâk bawk nawh."
8,"And the remnant of Jacob shall be among the nations, in the midst of many peoples, as a lion among the beasts of the forest, as a young lion among the flocks of sheep; who, if he go through, treadeth down and teareth in pieces, and there is none to deliver.","Jakob mi hlâbîkhai chu hnamhai laia le chi tamtakhai laia chun ram- hnuoi sahai laia sakeibaknei ang le berâm ruol laia sakeibaknei vânglai angin um a tih; ama chun a fe thleng phawt chun, a sirde a, a keinâwi a, santu ding khawm tukhawm an um nawh."
9,"Let thy hand be lifted up above thine adversaries, and let all thine enemies be cut off.","I kut chu nangma dotuhai chunga inletin um sienla, i hmêl- mahai po po chu sukbohmangin um raw se."
10,"And it shall come to pass in that day, saith Jehovah, that I will cut off thy horses out of the midst of thee, and will destroy thy chariots:","Chu nia chun, LALPAIN a tih, i kuoma inthawkin i sakawrhai sukbo- hmang ka ta, i tawlailîrhai suksieng ka tih:"
11,"and I will cut off the cities of thy land, and will throw down all thy strongholds.","i ram khawpuihai sukbohmang ka ta, i kul po po sukchim ka tih;"
12,And I will cut off witchcrafts out of thy hand; and thou shalt have no more soothsayers:,"i kuta inthawkin dawi thiemna- hai chu sukbohmang ka ta, aisân thiemnahai chu nei ta naw ti ni;"
13,and I will cut off thy graven images and thy pillars out of the midst of thee; and thou shalt no more worship the work of thy hands;,i kuoma inthawkin i milim siemfâwmhai le i lungphunhai chu sukbohmang ka ta; i kutsuok thil chu be ta naw ti ni.
14,and I will pluck up thine Asherim out of the midst of thee; and I will destroy thy cities.,"I kuoma inthawk i Aserahai chu phawidawk ka ta, i khawpuihai chu suksieng ka tih."
15,And I will execute vengeance in anger and wrath upon the nations which hearkened not.,"Chun, thu ngai naw hnamhai chunga chun lunginthakna le lungin- sennain phuba lâkna sukpuitling ka tih."
