verse_no,en,hmr
1,"So all Israel were reckoned by genealogies; and, behold, they are written in the book of the kings of Israel. And Judah was carried away captive to Babylon for their transgression.","Chuongchun, Israel mihai po po chu thla insui dâna tiem vawng an na, Israel lal lekhabua chun ziek an nih: Judahai ruok chu an bawsiet- na leiin Babulona sala ṭhuoihmangin an um a."
2,"Now the first inhabitants that dwelt in their possessions in their cities were Israel, the priests, the Levites, and the Nethinim.","Chun, an hmun nei an khaw- puihaia um hmasatakhai chu Israel- hai, thiempuhai, Levi mihai, Nethi- nim mihai hi an nih."
3,"And in Jerusalem dwelt of the children of Judah, and of the children of Benjamin, and of the children of Ephraim and Manasseh:","Chun, Jerusalema chun Juda thlahai, Benjamin thlahai le Manasse le Ephraim thlahai chu an um a;"
4,"Uthai the son of Ammihud, the son of Omri, the son of Imri, the son of Bani, of the children of Perez the son of Judah.","Uthai, Ammihud naupa, Omri naupa, Imri naupa, Bani naupa a na; Juda naupa Perez thlahai an nih."
5,"And of the Shilonites: Asaiah the first-born, and his sons.","Chun, Silon mi chu a nau lutîr Assaia le a naupasalhai leh."
6,"And of the sons of Zerah: Jeuel, and their brethren, six hundred and ninety.","Zera naupasalhai chu: Jeuel, an unauhai leh za ruk le sâwmkuo."
7,"And of the sons of Benjamin: Sallu the son of Meshullam, the son of Hodaviah, the son of Hassenuah,","Chun, Benjamin naupasalhai chu: Sallu, Mesullam naupa, Hodavia naupa, Hassenua naupa;"
8,"and Ibneiah the son of Jeroham, and Elah the son of Uzzi, the son of Michri, and Meshullam the son of Shephatiah, the son of Reuel, the son of Ibnijah;","Jeroham naupa Ibneia le Uzzi naupa Ela, Mikri naupa le Sephatia naupa Mesullam, Reuel naupa, Ibnija naupa;"
9,"and their brethren, according to their generations, nine hundred and fifty and six. All these men were heads of fathers’ houses by their fathers’ houses.",an unauhai leh an thla thu sui dân angin za kuo sâwmnga paruk an nih. Hienghai po po hi an pahnam ang peia an pahnam luhai an nih.
10,"And of the priests: Jedaiah, and Jehoiarib, Jachin,","Chun, thiempuhaia chun: Jedaia, Jehoiarib, Jakin,"
11,"and Azariah the son of Hilkiah, the son of Meshullam, the son of Zadok, the son of Meraioth, the son of Ahitub, the ruler of the house of God;","Azaria, Hilkia naupa, Mesullam naupa, Zadok naupa, Meraioth naupa, Ahitub Pathien ina rorêltu naupa a nih:"
12,"and Adaiah the son of Jeroham, the son of Pashhur, the son of Malchijah, and Maasai the son of Adiel, the son of Jahzerah, the son of Meshullam, the son of Meshillemith, the son of Immer;","Jeroham naupa Adaia, Pas-hur naupa, Malkija naupa, Adiel naupa Maasai leh, Jahzera naupa, Mesul- lam naupa, Mesillemith naupa, Immer naupa;"
13,"and their brethren, heads of their fathers’ houses, a thousand and seven hundred and threescore; very able men for the work of the service of the house of God.",an unauhai leh an pahnama luhai chu sâng khat za sari le sâwm- ruk an nih; Pathien ina rawngbâwlna sina dinga mi theitak ruok an nih.
14,"And of the Levites: Shemaiah the son of Hasshub, the son of Azrikam, the son of Hashabiah, of the sons of Merari;","Levi mihaia chun: Hassub nau- pa Semaia, Azrikam naupa, Hasabia naupa; Merari naupa hai an nih."
15,"and Bakbakkar, Heresh, and Galal, and Mattaniah the son of Mica, the son of Zichri, the son of Asaph,","Bakbakkar, Heres, Galal le Mattania, Mika naupa, Zikri naupa, Asaph naupa,"
16,"and Obadiah the son of Shemaiah, the son of Galal, the son of Jeduthun, and Berechiah the son of Asa, the son of Elkanah, that dwelt in the villages of the Netophathites.","Semaia naupa Obadia, Galal naupa, Jeduthun naupa, Asa naupa Berekia, Elkana naupa, Netophath mihai khuohaia umhai chu."
17,"And the porters: Shallum, and Akkub, and Talmon, and Ahiman, and their brethren (Shallum was the chief),","Chun, kawtkhâr vêngtuhai chu: Sallum, Akkub, Talmon, Ahiman le an unauhai leh; Sallum chu a hotutak a na,"
18,who hitherto waited in the king’s gate eastward: they were the porters for the camp of the children of Levi.,saktieng panga lal kawtkhâr chu a vêng a; Levi thlahai rabawk vêngtuhai an nih.
19,"And Shallum the son of Kore, the son of Ebiasaph, the son of Korah, and his brethren, of his father’s house, the Korahites, were over the work of the service, keepers of the thresholds of the tent: and their fathers had been over the camp of Jehovah, keepers of the entry.","Chun, Kore naupa Sallum, Ebiasaph naupa, Kora naupa, a unauhai leh, an pahnama mi, Kora mihai chu, rawngbâwlna enkawltu- hai chu an na, biekbûk kawtkhâr vêngtuhai an nih: an thlatuhai khawm chu LALPA rabawk vêngtu- hai, a lûtna vêngtuhai chu an nih."
20,"And Phinehas the son of Eleazar was ruler over them in time past, and Jehovah was with him.","Kha hma po khan Eleazar nau- pa Phinehas chu an chunga rorêltu a na, a kuoma chun LALPA chu a um a."
21,Zechariah the son of Meshelemiah was porter of the door of the tent of meeting.,"Chun, Meselemia naupa Zekaria chu intuokna puon in kawt- khâr vêngtu a na."
22,"All these that were chosen to be porters in the thresholds were two hundred and twelve. These were reckoned by genealogy in their villages, whom David and Samuel the seer did ordain in their office of trust.","Chun, hienghai po po dai kawt- khâra vêngtuhai ni dinga thlanghai po po chu za hni le sâwm pahni an nih. Hienghai hi an khuohaia an thla thu suidân ang peia tiem an na, David le zâwlnei Samuelin an rawng- bâwlna ruot ang peia an lo namdethai chu an nih."
23,"So they and their children had the oversight of the gates of the house of Jehovah, even the house of the tent, by wards.","Chuongchun, anni le an thlahai chenin biekbûk in, LALPA in enkawl- na sin chu an chang a."
24,"On the four sides were the porters, toward the east, west, north, and south.","A sîr lia chun vêngtuhai chu an um a, saktieng, thlangtieng, hmâr- tieng le simtiengah."
25,"And their brethren, in their villages, were to come in every seven days from time to time to be with them:","Chun, an unauhai, an khuoa umhai chu, ni sari sûng peiah rawng- bâwla anni le um dingin a châng chângin an hung hlak ding a na;"
26,"for the four chief porters, who were Levites, were in an office of trust, and were over the chambers and over the treasuries in the house of God.","Levi mi, kawtkhâr vêngtu hotu- tak hai pali chu rawngbâwlna ruota chun an um a na, Pathien ina ro in le, pindanhai chu an enkawl a nih,"
27,"And they lodged round about the house of God, because the charge thereof was upon them; and to them pertained the opening thereof morning by morning.","chun, zîng tin tina chu chu hawng chu an sin a na, chu enkawl chu an mawphurna a ni leiin Pathien in vêla chun an riek hlak a."
28,And certain of them had charge of the vessels of service; for by count were these brought in and by count were these taken out.,"Chun, anni laia ṭhenkhat chu rawngbâwlna bûr-le-bêlhai chunga enkawltu an na; a ni zât tiema la suok a, a ni zât tiema sie lût hlak ding an ni sih a."
29,"Some of them also were appointed over the furniture, and over all the vessels of the sanctuary, and over the fine flour, and the wine, and the oil, and the frankincense, and the spices.","Mi ṭhenkhat chu thuomhnaw- hai, hmun inthiengtaka bûr le bêlhai po po chunga dâm, beiphit indi chunga dâm, uoin dâm, hriek dâm, riminhnik dâm, beraw dâm, enkawl dinga ruot an nih."
30,And some of the sons of the priests prepared the confection of the spices.,"Chun, thiempuhai naupasal ṭhenkhathai chun riminhnik chawk- pawl chu an buotsai a."
31,"And Mattithiah, one of the Levites, who was the first-born of Shallum the Korahite, had the office of trust over the things that were baked in pans.","Levi mi pakhat, Kora chi Sallum nau lutîr Mattithia chu thlêngdâra thil zêuhai tienga enkawl- na sin nei a na."
32,"And some of their brethren, of the sons of the Kohathites, were over the showbread, to prepare it every sabbath.","An unau ṭhenkhathai, Kohath mihai thlahai chu entirna bei chunga sin nei, châwlni tina buotsaituhai chu an nih."
33,"And these are the singers, heads of fathers’ houses of the Levites, who dwelt in the chambers and were free from other service; for they were employed in their work day and night.","Chun, hienghai hi hlasaktuhai, Levi sûngkuo pahnama luhai, pin- dana um zinga sin danga châng ve lohai chu; an sina chun a sûn a zâna ruoi an ni sih a."
34,"These were heads of fathers’ houses of the Levites, throughout their generations, chief men: these dwelt at Jerusalem.","Hienghai hi Levi sûngkuo pahnama an thla po poa luhai, mi thei pâwl, Jerusalema umhai chu an nih."
35,"And in Gibeon there dwelt the father of Gibeon, Jeiel, whose wife’s name was Maacah;","Gibeona chun Gibeon hai thlatu, Jeiel chu a um a, a nuhmei hming chu Maaka a nih,"
36,"and his first-born son Abdon, and Zur, and Kish, and Baal, and Ner, and Nadab,","a nau lutirtak chu Abdon a na. Zur, Kis, Baal, Nera, Nadab,"
