verse_no,en,hmr
1,"And David made him houses in the city of David; and he prepared a place for the ark of God, and pitched for it a tent.",David chun David khawpuia chun inhai a bâwl a; Pathien bâwm ta ding khawm chun hmun a buotsai a; chu ding chun puon in a kei a.
2,"Then David said, None ought to carry the ark of God but the Levites: for them hath Jehovah chosen to carry the ark of God, and to minister unto him for ever.","Chun, David chun, “Tu dang khawm ni loin, Levi mihai chauin Pathien bâwm chu hang la raw hai se; LALPA chun anni chu Pathien bâwm phur dinga a ruot le ama ta dinga rawngbâwl zing zing dinga a ruot an ni sih a,” a ta."
3,"And David assembled all Israel at Jerusalem, to bring up the ark of Jehovah unto its place, which he had prepared for it.","Chun, David chun Israel mihai po po chu LALPA bâwm chu a hmun dinga a siema chun hang laa sie dingin, Jerusalema chun a khâwm tah a."
4,"And David gathered together the sons of Aaron, and the Levites:",David chun Aron thlahai chu a khâwm a. Levi mihai leh;
5,"of the sons of Kohath, Uriel the chief, and his brethren a hundred and twenty;",Kohath naupasalhai chu: a hotu tak Uriel le a unauhai za khat le sâwmhni;
6,"of the sons of Merari, Asaiah the chief, and his brethren two hundred and twenty;",Merari naupasalhai chu: a hotu tak Asaia le a unauhai za hni le sawmhni;
7,"of the sons of Gershom, Joel the chief, and his brethren a hundred and thirty;",Gerson naupasalhai chu; a hotu tak Joel le a unauhai za khat le sâwmthum;
8,"of the sons of Elizaphan, Shemaiah the chief, and his brethren two hundred;",Elizaphan naupasalhai chu: a hotu tak Semaia le a unauhai za hni;
9,"of the sons of Hebron, Eliel the chief, and his brethren fourscore;",Hebron naupasalhai chu: a hotu tak Eliel le a unauhai sâwmriet;
10,"of the sons of Uzziel, Amminadab the chief, and his brethren a hundred and twelve.",Uzziel naupasalhai chu: a hotu tak Amminadab le a unauhai za khat le sâwm le pahni:
11,"And David called for Zadok and Abiathar the priests, and for the Levites, for Uriel, Asaiah, and Joel, Shemaiah, and Eliel, and Amminadab,","Chun, David chun thiempu Zadok hai, Abiathar hai le Levi mihai; Uriel, Asaia le Joel, Semaia, Eliel le Amminadab chu a ko a,"
12,"and said unto them, Ye are the heads of the fathers’ houses of the Levites: sanctify yourselves, both ye and your brethren, that ye may bring up the ark of Jehovah, the God of Israel, unto the place that I have prepared for it.","an kuomah, “Levi mihai pa- hnam laia hotuhai in na, a hmun dinga ka buotsai tah hmuna LALPA Israelhai Pathien bâwm chu in hung lâk theina dingin insukthieng unla, nangni le in unauhai leh."
13,"For because ye bare it not at the first, Jehovah our God made a breach upon us, for that we sought him not according to the ordinance.","A hmasa khawm khan nang- niin in phur naw leiin LALPA ei Pathien chun a mi lo sukṭhul tah a; thupêk angtaka ei lo thaw naw leiin,” a ta."
14,"So the priests and the Levites sanctified themselves to bring up the ark of Jehovah, the God of Israel.","Chuongchun, thiempuhai le Levi mihai chu LALPA Israelhai Pathien bâwm chu zu la dingin an insukthieng tah a."
15,"And the children of the Levites bare the ark of God upon their shoulders with the staves thereon, as Moses commanded according to the word of Jehovah.","Chuongchun, Levi thlahai chun Pathien bâwm chu LALPA thu ang taka Mosie thupêk angin zâwnfung- haiin an liengkoin an zâwn a."
16,"And David spake to the chief of the Levites to appoint their brethren the singers, with instruments of music, psalteries and harps and cymbals, sounding aloud and lifting up the voice with joy.","David chun Levi mihai an hotu tak kuoma chun an unauhai chu thilrimawihai, perkhuonghai, ṭing- ṭanghai, dârbenthekhai le hlim râwla khêk rak rak a, sut dingin hlasak- tuhai ruot dingin a hril a."
17,"So the Levites appointed Heman the son of Joel; and of his brethren, Asaph the son of Berechiah; and of the sons of Merari their brethren, Ethan the son of Kushaiah;","Chuongchun, Levi mihai chu Joel naupa Heman; a unauhai Berekia naupa Asaph le an unau Merari naupasalhai laia mi chu an ruot a, Kusaia naupa Ethan hai dâm;"
18,"and with them their brethren of the second degree, Zechariah, Ben, and Jaaziel, and Shemiramoth, and Jehiel, and Unni, Eliab, and Benaiah, and Maaseiah, and Mattithiah, and Eliphelehu, and Mikneiah, and Obed-edom, and Jeiel, the doorkeepers.","chun, anni laia an unauhai ân hnuoi pâwla chun Zekaria, Benaia, Jaaziel, Semiramoth; Jehiel, Unni, Eliab, Benaia, Maaseia, Mattithia, Eliphelehu, Mikneia hai; chun, Obed- edom le Jeiel, kawtkhâr vêngtuhai chu an ruot bawk a."
