verse_no,en,hmr
1,"And the courses of the sons of Aaron were these. The sons of Aaron: Nadab and Abihu, Eleazar and Ithamar.","Aron naupasalhai pâwlhai chu hieng hi a nih: Aron naupa- salhai chu: Nadab, Abihu, Eleazar le Ithamar an nih."
2,"But Nadab and Abihu died before their father, and had no children: therefore Eleazar and Ithamar executed the priest’s office.","Amiruokchu, Nadab le Abihu chu an pa nêkin an thi hmasa a, nau an nei nawh a; chuongchun, Eleazar le Ithamar chun thiempu sin chu an thawh tah a."
3,"And David with Zadok of the sons of Eleazar, and Ahimelech of the sons of Ithamar, divided them according to their ordering in their service.","Chun, David chun an rawng- bâwlnaa an sinthaw ang peiin, Zadok, Eleazar nauhai le, Ahimelek, Ithamar nauhai chu a ṭheh a."
4,"And there were more chief men found of the sons of Eleazar than of the sons of Ithamar; and thus were they divided: of the sons of Eleazar there were sixteen, heads of fathers’ houses; and of the sons of Ithamar, according to their fathers’ houses, eight.","Ithamar naupasalhai laia nêk chun Eleazar naupasalhai laia chun hotu tam lem hmu a na; chuong ang chun ṭhe an na; Eleazar naupasalhai pahnam luhai chu sâwm le paruk an na, Ithamar naupasalhai chu an pahnam ang peiin pariet an nih."
5,"Thus were they divided by lot, one sort with another; for there were princes of the sanctuary, and princes of God, both of the sons of Eleazar, and of the sons of Ithamar.","Chun, aisâna ṭhe an na, chi dân dang dangin, Ithamar naupasalhai le Eleazar naupasalhai laia chun Pathien in hotuhai le hmun inthienga hotuhai chu an um ve ve sih a."
6,"And Shemaiah the son of Nethanel the scribe, who was of the Levites, wrote them in the presence of the king, and the princes, and Zadok the priest, and Ahimelech the son of Abiathar, and the heads of the fathers’ houses of the priests and of the Levites; one fathers’ house being taken for Eleazar, and one taken for Ithamar.","Chun, Nethanel naupa ziektu Semaia chun lal le, rorêltuhai le, thiempu Zadok le, Abiathar naupa Ahimelek le, Levi mihai le thiempu chihai pahnam luhai hmaa chun a ziek a; Eleazar ta dingin pahnam khat chan chu a tlu a; Ithamar ta dingin pahnam khat chan chu a tlu bawk a."
7,"Now the first lot came forth to Jehoiarib, the second to Jedaiah,","Chun, aisâna pakhatna chu Jehoiarib chungah a tlah a, a pahnina Jedaia chungah,"
8,"the third to Harim, the fourth to Seorim,","a pathumna Harim chungah, a palina Seorim chungah;"
9,"the fifth to Malchijah, the sixth to Mijamin,","a pangana Malkija chungah, a parukna Mijamin chungah,"
10,"the seventh to Hakkoz, the eighth to Abijah,","a pasarina Hakkoz chungah, a parietna Abija chungah,"
11,"the ninth to Jeshua, the tenth to Shecaniah,","a pakuona Jeshua chungah, a sâwmna Sekania chungah;"
12,"the eleventh to Eliashib, the twelfth to Jakim,","A sâwmpakhatna Eliasib chungah, a sâwmpahnina Jakim chungah."
13,"the thirteenth to Huppah, the fourteenth to Jeshebeab,","A sâwmpathumna Huppa chungah, a sâwmpalina Jesebeab chungah,"
14,"the fifteenth to Bilgah, the sixteenth to Immer,",A sâwmpangana Bilga chungah a sâwmparukna Immer chungah;
15,"the seventeenth to Hezir, the eighteenth to Happizzez,","A sâwmpasarina Hezir chung- ah, a sâwmparietna Happizzez chungah."
16,"the nineteenth to Pethahiah, the twentieth to Jehezkel,","A sâwmpakuona Pethahia chungah, a sâwmhnina Jehezekel chungah,"
17,"the one and twentieth to Jachin, the two and twentieth to Gamul,","a sâwmhni pakhatna Jakin chungah, a sâwmhni pahnina Gamul chungah;"
18,"the three and twentieth to Delaiah, the four and twentieth to Maaziah.","A sâwmhni pathumna Delaia chungah, a sâwmhni palina Maazia chungah,"
19,"This was the ordering of them in their service, to come into the house of Jehovah according to the ordinance given unto them by Aaron their father, as Jehovah, the God of Israel, had commanded him.","LALPA Israelhai Pathienin ama thu a pêk anga, an thlatu Aron hmanga dân a pêk ang taka, LALPA ina rawngbâwl dinga an hung dân dinga, an rawngbâwlnaa an indawt dân chu a nih."
20,"And of the rest of the sons of Levi: of the sons of Amram, Shubael; of the sons of Shubael, Jehdeiah.","Chun, Levi naupasal danghai chungthua chu: Amram naupasalhai laiah Subael, Subael naupasalhai laiah Jedeia,"
21,"Of Rehabiah: of the sons of Rehabiah, Isshiah the chief.",Rehabia thlaah: Rehabia nau- pasalhai laiah Issia a hotu.
22,"Of the Izharites, Shelomoth; of the sons of Shelomoth, Jahath.",Izhar mia chun Selomoth; Selomoth naupasalhai laia chun Jahath.
23,"And the sons of Hebron: Jeriah the chief, Amariah the second, Jahaziel the third, Jekameam the fourth.","Chun, Hebron naupasalhaia chun: a hotu tak Jeria, a pa- hnina chu Amaria, a pathumna chu Jahaziel, a palina chu Jeka- meam."
24,"The sons of Uzziel, Micah; of the sons of Micah, Shamir.",Uzziel naupasalhaia chun Mika; Mika naupasalhaia chun Samir.
25,"The brother of Micah, Isshiah; of the sons of Isshiah, Zechariah.",Mika unaupa chu Issia; Issia naupasalhaia chun Zekaria.
26,The sons of Merari: Mahli and Mushi; the sons of Jaaziah: Beno.,Merari naupasalhai chu Mahli le Musi; Jaazia naupasalhaia chun Beno;
27,"The sons of Merari: of Jaaziah, Beno, and Shoham, and Zaccur, and Ibri.","Merari naupasala Jaazia nau- pasalhai chu: Beno, Soham, Zakkur le Ibri."
28,"Of Mahli: Eleazar, who had no sons.","Mahli naupasal chu: Eleazar, naupasal hrim neilo chu."
29,Of Kish; the sons of Kish: Jerahmeel.,Kis naupasal chu: Jerahmeel.
30,"And the sons of Mushi: Mahli, and Eder, and Jerimoth. These were the sons of the Levites after their fathers’ houses.","Chun, Musi naupasalhai chu: Mahli, Eder le Jerimoth. An pahnam ang peia Levi naupasalhai laia lusahai chu hienghai hi an nih."
31,"These likewise cast lots even as their brethren the sons of Aaron in the presence of David the king, and Zadok, and Ahimelech, and the heads of the fathers’ houses of the priests and of the Levites; the fathers’ houses of the chief even as those of his younger brother.","Hieng hai khawm hin an unau Aron naupasalhai ang bawkin, lal David, Zadok, Ahimelek, Levi mihai le thiempu pahnam luhai hmaah, an unau naupang lemhai le thlatuhai khawm inthuruolin ai chu sân a ni veh a."
