verse_no,en,hmr
1,"These are the sons of Israel: Reuben, Simeon, Levi, and Judah, Issachar, and Zebulun,","Israel naupasalhai chu hienghai hi an nih; Reuben, Simeon, Levi, Juda, Issakar, Zebulun,"
2,"Dan, Joseph, and Benjamin, Naphtali, Gad, and Asher.","Dan, Josef, Benjamin, Naphtali, Gad le Aser."
3,"The sons of Judah: Er, and Onan, and Shelah; which three were born unto him of Shua’s daughter the Canaanitess. And Er, Judah’s first-born, was wicked in the sight of Jehovah; and he slew him.","Juda naupasalhai chu Era, Onan le Sela an nih; chuhai pathum chu Kanaan mi Bathsua le kâra pieng- hai chu an nih. Chun, Juda nau lutir Era chu LALPA mithmua chun a rilo êm êm a; chuongchun, a sukhlum tah a."
4,And Tamar his daughter-in-law bare him Perez and Zerah. All the sons of Judah were five.,"Chun, a monu Tamar chun Perez le Zera a neipêk a, Juda naupasalhai po po chu panga an nih."
5,"The sons of Perez: Hezron, and Hamul.",Perez naupasalhai chu Hezron le Hamul an nih.
6,"And the sons of Zerah: Zimri, and Ethan, and Heman, and Calcol, and Dara; five of them in all.","Chun, Zera naupasalhai chu Zimri, Ethan, Heman, Kalkol le Dara, an rêngin panga an nih."
7,"And the sons of Carmi: Achar, the troubler of Israel, who committed a trespass in the devoted thing.","Chun, Karmi naupasal hai chu Achar, thil sera bawseh a, Israelhai laia buoina siemtu chu a nih."
8,And the sons of Ethan: Azariah.,Ethan naupasal chu Azaria a nih.
9,"The sons also of Hezron, that were born unto him: Jerahmeel, and Ram, and Chelubai.","Hezron naupasalhai, amaa pieng- hai chu Jerahmeel, Rama le Kelubai an nih."
10,"And Ram begat Amminadab, and Amminadab begat Nahshon, prince of the children of Judah;","Chun, Rama chun Amminadab a nei a; Amminadab chun Nason a nei a; Juda thlahai lal naupa chu;"
11,"and Nahshon begat Salma, and Salma begat Boaz,","Nason chun Salma a nei a, Salma chun Boaz a nei a;"
12,"and Boaz begat Obed, and Obed begat Jesse;","Boaz chun Obed a nei a, Obed chun Jessai a nei a."
13,"and Jesse begat his first-born Eliab, and Abinadab the second, and Shimea the third,","Chun, Jessai chun a nau lutîrah Eliab a nei a, a pahnina chu Abinadab a na, a pathumna chu Simea a na;"
14,"Nethanel the fourth, Raddai the fifth,","a palina chu Nethanel a na, a pangana chu Raddai a na;"
15,"Ozem the sixth, David the seventh;","a parukna chu Ozem a na, pasarina chu David a nih;"
16,"and their sisters were Zeruiah and Abigail. And the sons of Zeruiah: Abishai, and Joab, and Asahel, three.","chun, an farnuhai chu Zeruia le Abigail an nih. Chun, Zeruia naupa- salhai chu pathum, hieng Abisai, Joab le Asahel hai hi an nih."
17,And Abigail bare Amasa; and the father of Amasa was Jether the Ishmaelite.,"Chun, Abigail chun Amasa chu a nei a, Amasa pa chu Ismael mi Jether a nih."
18,"And Caleb the son of Hezron begat children of Azubah his wife, and of Jerioth; and these were her sons: Jesher, and Shobab, and Ardon.","Chun, Hezron naupa Kaleb chun a nuhmei Azuba (le Jerioth) leh nauhai chu a nei a; hienghai hi a naupasalhai chu an nih; Jeser, Sobab le Ardon hi."
19,"And Azubah died, and Caleb took unto him Ephrath, who bare him Hur.","Chun, Azuba a thi chun Kaleb chun Ephrath chu a nei a, ama chun Hur a neipêk a."
20,"And Hur begat Uri, and Uri begat Bezalel.","Hur chun Uri a nei a, Uri chun Bezalel a nei a."
