verse_no,en,hmr
1,"Now these are they that came to David to Ziklag, while he yet kept himself close because of Saul the son of Kish; and they were among the mighty men, his helpers in war.","Chun, Kis naupa Saula leia an khâr khum tlat laia Ziklaga David kuoma hunghai chu hienghai hi an nih: anni chu mi thil- thawtheihai laia tiemsa, indonaa ama ṭhangpuituhai chu an nih."
2,"They were armed with bows, and could use both the right hand and the left in slinging stones and in shooting arrows from the bow: they were of Saul’s brethren of Benjamin.",Thalngul leh an inthuom a; thal- ngula thal kâp ding le dêngvira lung dêng dingin vawitieng le changtieng an hmang thei ve ve a; Benjamin thla Saula unauhai an nih.
3,"The chief was Ahiezer; then Joash, the sons of Shemaah the Gibeathite, and Jeziel, and Pelet, the sons of Azmaveth, and Beracah, and Jehu the Anathothite,","A hotu tak chu Ahiezer a na, chun, Gibeath mi Semaa naupa Joas; chun, Jeziel le Pelet, Azmaveth naupasalhai le chun; chun, Anathoth mi Jehu le Beraka leh;"
4,"and Ishmaiah the Gibeonite, a mighty man among the thirty, and over the thirty, and Jeremiah, and Jahaziel, and Johanan, and Jozabad the Gederathite,","sâwmthum chunga le sâwm- thumhai laia mi thilthawtheitak Gibeon mi Ismaia leh; chun, Gederath mi Jozabad le, Johanan le Jahaziel le, Jeremia leh;"
5,"Eluzai, and Jerimoth, and Bealiah, and Shemariah, and Shephatiah the Haruphite,","chun, Haruph mi Sephatia, Semaria, Bealia, Jerimoth le Eluzai;"
6,"Elkanah, and Isshiah, and Azarel, and Joezer, and Jashobeam, the Korahites,","Kora mihai Jasobeam, Joezer, Azarel, Issia le Elkana."
7,"and Joelah, and Zebadiah, the sons of Jeroham of Gedor.",Gedora Jeroham naupasalhai Zebadia le Joela leh.
8,"And of the Gadites there separated themselves unto David to the stronghold in the wilderness, mighty men of valor, men trained for war, that could handle shield and spear; whose faces were like the faces of lions, and they were as swift as the roes upon the mountains:","Chun, Gad mihai chu thlalêra kula khan David kuomah an um hran bîk a, mi hrât khawkhêng, indo dinga inchûkthiem mi phaw le thal chawi thiem mi; an hmaihai chu sakeibak- nei hmai ang el le, an hrâtzie chu tlâng chunga sakhi anga hrât an nih;"
9,"Ezer the chief, Obadiah the second, Eliab the third,","a pakhatna chu Ezer, a pahnina chu Obadia, a pathumna chu Eliab,"
10,"Mishmannah the fourth, Jeremiah the fifth,","a palina chu Mismanna, a pangana chu Jeremia;"
