verse_no,en,hmr
1,"Now the children of Israel after their number, to wit, the heads of fathers’ houses and the captains of thousands and of hundreds, and their officers that served the king, in any matter of the courses which came in and went out month by month throughout all the months of the year—of every course were twenty and four thousand.","Chun, Israel thlahai an nizât chu kum khat sûng thla po poa, thla tina fe suok a, hung lût pâwlhai, thil iengkima lal rawngbâwl hlakhai, hotuhai le, za khat le sâng khat chunga hotuhai le an pahnam luhai po po le chun, pâwl tina chun sîng hni le sâng li an na."
2,Over the first course for the first month was Jashobeam the son of Zabdiel: and in his course were twenty and four thousand.,"Thla hmasataka pâwl hmasa- taka hotu ding chun Jasobeam, Zabdiel naupa a na, a pâwl chu sîng hni le sâng li an nih."
3,"He was of the children of Perez, the chief of all the captains of the host for the first month.","Perez thlaa mi a na, thla hmasataka dinga sipai pâwl hotuhai po po laia hotu tak a nih."
4,"And over the course of the second month was Dodai the Ahohite, and his course; and Mikloth the ruler: and in his course were twenty and four thousand.","Chun, a thla hnina pâwla chun Aho mi Dodai chu a hotu a na, a pâwl chu: Mikloth chu rorêltu a na, a pâwl- a chun sîng hni le sâng li an um a nih."
5,"The third captain of the host for the third month was Benaiah, the son of Jehoiada the priest, chief: and in his course were twenty and four thousand.","Thla thumna dinga sipai hotu pathumna chu Benaia a na, thiempu Jehoiada naupa, hotu chu a nih; chun, a pâwl chu sîng hni le sâng li an nih."
6,"This is that Benaiah, who was the mighty man of the thirty, and over the thirty: and of his course was Ammizabad his son.","Hi Benaia hi, mi sâwmthum thilthawtheitakhai laia mi kha a nih; ama chu sâwmthumhai hotu kha a na, ama pâwl lai chun a naupa Ammizabad kha a ṭhang veh a."
7,"The fourth captain for the fourth month was Asahel the brother of Joab, and Zebadiah his son after him: and in his course were twenty and four thousand.","A thla linaa dinga sipai hotu palina chu Joab unaupa Asahel kha a na, a naupa Zebadia khan a ai a aw a nih; chun, ama pâwla khawm chun sîng hni le sâng li an um a."
8,The fifth captain for the fifth month was Shamhuth the Izrahite: and in his course were twenty and four thousand.,A thla ngana dinga sipai hotu chu Izhar mi Samhuth a nih; ama pâwla chun sîng hni le sâng li an um a.
9,The sixth captain for the sixth month was Ira the son of Ikkesh the Tekoite: and in his course were twenty and four thousand.,"A thla rukna dinga sipai hotu parukna chu Teko mi Ikkes naupa Ira a na, a pâwla chun sîng hni le sâng li an um a."
10,"The seventh captain for the seventh month was Helez the Pelonite, of the children of Ephraim: and in his course were twenty and four thousand.","A thla sarina dinga sipai hotu pasarina chu Ephraim thlaa mi Pelon mi Helez chu a na, a pâwla chun sîng hni le sâng li an um a."
11,"The eighth captain for the eighth month was Sibbecai the Hushathite, of the Zerahites: and in his course were twenty and four thousand.",A thla rietna dinga sipai hotu parietna chu Zera hnama Husath mi Sibbekai kha a na; a pâwla chun sîng hni le sâng li an um a.
12,"The ninth captain for the ninth month was Abiezer the Anathothite, of the Benjamites: and in his course were twenty and four thousand.","A thla kuona dinga sipai hotu pakuona chu Benjamin thlaa mi Anathoth mi Abiezer a na, a pâwl a chun chu sîng hni le sâng li an um a."
13,"The tenth captain for the tenth month was Maharai the Netophathite, of the Zerahites: and in his course were twenty and four thousand.","A thla sâwmna dinga sipai hotu sâwmna chu Zera thlaa mi, Neto- phath mi, Maharai a na, a pâwla chun sîng hni le sâng li an um a."
14,"The eleventh captain for the eleventh month was Benaiah the Pirathonite, of the children of Ephraim: and in his course were twenty and four thousand.","A thla sâwm pakhatna dinga sipai hotu sâwm pakhatna chu Ephraim thlaa mi Pirathon mi Benaia a na, a pâwla chun sîng hni le sâng li an um a."
15,"The twelfth captain for the twelfth month was Heldai the Netophathite, of Othniel: and in his course were twenty and four thousand.","A thla sâwm pahnina dinga sipai hotu sâwm pahnina chu, Othniel naupa Netophath mi Heldai a na, a pâwla chun sîng hni le sâng li an um a."
16,"Furthermore over the tribes of Israel: of the Reubenites was Eliezer the son of Zichri the ruler: of the Simeonites, Shephatiah the son of Maacah:","Chunawa khawm chun Israel hnamhai chunga chun, Reuben mihai laia rorêltu chu Zikri naupa Eliezer a na; Simeon mihai laia chun Maaka naupa Sephatia a na;"
17,"of Levi, Hashabiah the son of Kemuel: of Aaron, Zadok:",Levi mihai laia chun Kemuel naupa Hasabia a na; Arnon thla lai Zadok;
18,"of Judah, Elihu, one of the brethren of David: of Issachar, Omri the son of Michael:",Juda thla lai David unauhai laia pakhat Elihu chu; Issakar hnam lai Mikael naupa Omri;
19,"of Zebulun, Ishmaiah the son of Obadiah: of Naphtali, Jeremoth the son of Azriel:",Zebulun hnamah Obadia naupa Ismaia; Naphtali hnamah Azriel naupa Jerimoth;
20,"of the children of Ephraim, Hoshea the son of Azaziah: of the half-tribe of Manasseh, Joel the son of Pedaiah:",Ephraim thlahai laia chu Azazia naupa Hosea; Manasse hnam zâtvea chun Pedaia naupa Joel;
21,"of the half-tribe of Manasseh in Gilead, Iddo the son of Zechariah: of Benjamin, Jaasiel the son of Abner:","Gilead rama Manasse hnam zâtve laiah Zekaria naupa Iddo, Benjamin thla laiah Abner naupa Jaasiel;"
22,"of Dan, Azarel the son of Jeroham. These were the captains of the tribes of Israel.",Dan hnamah Jeroham naupa Azarel. Hienghai hi Israel hnam laia hotuhai chu an nih.
23,"But David took not the number of them from twenty years old and under, because Jehovah had said he would increase Israel like to the stars of heaven.","Nisienlakhawm, David chun kum sâwmhni le a hnuoi tieng chu an nizât a lâk nawh a; LALPA chun Israel chu vâna arasi zâtin a sukpung ding a nih ti a lo hril ta lei khan."
