verse_no,en,hmr
1,"Belshazzar the king made a great feast to a thousand of his lords, and drank wine before the thousand.","Lal Belsazzar chun a lalhai sâng khat ta dingin ruoi ropuitak a ṭheh a, sâng khat hmaa chun uoin a dâwn tah a."
2,"Belshazzar, while he tasted the wine, commanded to bring the golden and silver vessels which Nebuchadnezzar his father had taken out of the temple which was in Jerusalem; that the king and his lords, his wives and his concubines, might drink therefrom.","Belsazzar chun uoin chu a hang dâwn chun, lal le a lalhai le a nu- hmeihai le, a thaikêmhai chun an dâwnna dingin, a pa Nebukadnezzar- in Jerusalem Templea inthawka a lâk, rângkachak le tangkaruo bûr le bêlhai chu hung la dingin thu a pêk tah a."
3,"Then they brought the golden vessels that were taken out of the temple of the house of God which was at Jerusalem; and the king and his lords, his wives and his concubines, drank from them.","Chun, Jerusalema Pathien in Templea rângkachak bûr le bêl an lâk tahai chu an hung lâk tah a; lal le a lalhai le, a nuhmeihai le a thaikêm- hai chun chuonga chun uoin an dâwn tah a."
4,"They drank wine, and praised the gods of gold, and of silver, of brass, of iron, of wood, and of stone.","Uoin chu an hang dâwn a, râng- kachak dâm, tangka dâm, dârsen dâm, thîr dâm, thing dâm, lung dâm pathienhai chu an inpâk tah a."
5,"In the same hour came forth the fingers of a man’s hand, and wrote over against the candlestick upon the plaster of the wall of the king’s palace: and the king saw the part of the hand that wrote.","chun, chu dâr ma chun mihriem kut kutpârhai a hung suok a, lal in bang nâl vâr chunga chun sathâu khâwnvar sana chun a ziek tah a; chun, lal chun chu kut bawng, chu hung ziektu chu a hmuh a."
6,"Then the king’s countenance was changed in him, and his thoughts troubled him; and the joints of his loins were loosed, and his knees smote one against another.","Chun, lal hmêlput dân chu a hung danglam a, a ngaituonahai chun ama a sukbuoi tah a; a kâwngru insuktuoknahai chu a hung inthâwt a, a khûp le khûp chu an invuoktuo tah a."
7,"The king cried aloud to bring in the enchanters, the Chaldeans, and the soothsayers. The king spake and said to the wise men of Babylon, Whosoever shall read this writing, and show me the interpretation thereof, shall be clothed with purple, and have a chain of gold about his neck, and shall be the third ruler in the kingdom.","Chun, aisânthiemhai, Kaldai mi- hai le vânghriltuhai chu hung ṭhuoi dingin lal chu inringtakin a khêk tah a. Lal chun Babulona mi varhai kuoma chun, “Tukhawm hi lekhaziek hi tiem a, a umzie mîn entir thei taphawt chu puon senduk insiltirin a rînga chun rângkachak khaidiet inhlitir nîng a ta, hi ram rorêltu pathumna chu ni bawk a tih,” a ta."
8,"Then came in all the king’s wise men; but they could not read the writing, nor make known to the king the interpretation.","Chun, lal mi varhai po po chu an hung lût a; nisienlakhawm, lekhaziek chu an tiem thei nawh a, a umzie khawm chu lal chu an inhriettir thei nawh a."
9,"Then was king Belshazzar greatly troubled, and his countenance was changed in him, and his lords were perplexed.","Chuongchun, lal Belsazzar chu nasatakin a lunginzîng tah a, a hmêl chu a hung danglam a, a lalhai khawm chu an lunginzîng nasa hleh a."
10,"Now the queen by reason of the words of the king and his lords came into the banquet house: the queen spake and said, O king, live for ever; let not thy thoughts trouble thee, nor let thy countenance be changed.","Chuongchun, lal le a lalhai thuhai lei chun ruoiṭhena ina chun lalnu chu a hung lût a, lalnu chun a hril a, “Aw lalpa, kumkhuoin dam rawh, i ngaituonahai chun sukbuoi naw sienla che, i hmêlput dân khawm danglam bawk naw raw se."
