verse_no,en,hmr
1,"He that being often reproved hardeneth his neck Shall suddenly be destroyed, and that without remedy.","Kâwka um rawpa, rîng sukngar hlak chu, Kârloin se dar a ta, sukdam nâwkna um naw nih."
2,"When the righteous are increased, the people rejoice; But when a wicked man beareth rule, the people sigh.","Mi felhai chu an hung hlâwk pha chun mihaiin an lâwmpui a, Mi khawhloin, rorêlna chu a phur pha ruok chun mihai chu an kahâk."
3,Whoso loveth wisdom rejoiceth his father; But he that keepeth company with harlots wasteth his substance.,"Varna hmangaitu chu a pa chunga chun a hlim a, Nawchizawr le inpâwlna neitu ruok chun a thuomhnaw a sukthâm."
4,The king by justice establisheth the land; But he that exacteth gifts overthroweth it.,"Lal chun rorêlna felin ram chu a tungding a, Amiruokchu, thilthlâwnpêkhai dawngtu chun a suksiet."
5,A man that flattereth his neighbor Spreadeth a net for his steps.,"Mi a tuolbâwm inpâkdertu chun, A kalchawihai ta dingin lên a pha a nih."
6,In the transgression of an evil man there is a snare; But the righteous doth sing and rejoice.,"Mi suol bawsietnaa hin châng a um a, Mi fel ruok chun hla a sak a, a hlim hlak."
7,The righteous taketh knowledge of the cause of the poor; The wicked hath not understanding to know it.,"Mi fel chun mi pasie chungthu chu a hrietpui hlak a, Mi khawhlo chun hre dingin hrietthiemna a nei nawh."
8,Scoffers set a city in a flame; But wise men turn away wrath.,"Mi hmusittuhai chun khawpui chu meiin an rawh a, Mi varhai ruok chun lunginsen- na an hnawt hmang."
9,"If a wise man hath a controversy with a foolish man, Whether he be angry or laugh, there will be no rest.","Mi varin mi invêt ân khingpui chun, A lunginsenin amanih, ân nuiin amani khawm, sâwldam um naw nih."
10,"The bloodthirsty hate him that is perfect; And as for the upright, they seek his life.","Mi feltak chu thisen insuo inhâwk mi chun a theidah a, Mi tluong ruok chun a hringna ding a zawng."
11,A fool uttereth all his anger; But a wise man keepeth it back and stilleth it.,"Mi invêt chun a lunginsenna thu po po a sâksuok hlak a, Mi var ruok chun a kawl tlat a, a sukdei hlak."
12,"If a ruler hearkeneth to falsehood, All his servants are wicked.","Rorêltuin thil indik naw thu a ngai chun, A siehlawhai po po chu an rilo hlak."
13,The poor man and the oppressor meet together; Jehovah lighteneth the eyes of them both.,"Mi pasie le nêksâwrtu chu an intuok a, LALPA chun anni mithai ve ve chu a sukvar a."
14,"The king that faithfully judgeth the poor, His throne shall be established for ever.","Lal, mi pasiehai ringumtaka ro rêlpêk hlaktu chu, A lalṭhungpha chu kumkhuoin tungding nîng a tih."
15,The rod and reproof give wisdom; But a child left to himself causeth shame to his mother.,"Hmawl le kâwkna hin varna a pêk a, Amiruokchu, naupang a khâta mâksan el hin a nu chu a sukzak hlak."
16,"When the wicked are increased, transgression increaseth; But the righteous shall look upon their fall.","Mi khawhlohai chu an hlâwk pha chun, bawsietna khawm a pung hlak, Mi fel ruok chun an tlûkna chu hmûng an tih."
17,"Correct thy son, and he will give thee rest; Yea, he will give delight unto thy soul.","I naupa chu sukdik la, sâwldamna pêng a ti che, Anih, i lungrila chun lâwmna pêng a ti che."
18,"Where there is no vision, the people cast off restraint; But he that keepeth the law, happy is he.","Hmulâwkna um nawna hmuna chun mihai an bohmang hlak a, Dân vawng ṭhatu ruok chu a hlim a nih."
19,"A servant will not be corrected by words; For though he understand, he will not give heed.","Siehlaw chu thu ngawt chun siem ṭhat ni naw nih a, Hrethiem sien khawm a pawisa âwm si nawh a."
20,Seest thou a man that is hasty in his words? There is more hope of a fool than of him.,A thuhaia inhmaw mi i hmu hlak am? Ama nêk chun mi invêta khawm beiseina a tam lem a nih.
21,He that delicately bringeth up his servant from a child Shall have him become a son at the last.,"Naupanga inthawka indawitaka a siehlaw sukpuitlingtu chun, A tâwpa chun naupa hung innitir a tih."
22,"An angry man stirreth up strife, And a wrathful man aboundeth in transgression.","Mi lunginsen chun inkhingna a chawktho a, Mi lungsen hmang chu bawsietnain a sip a nih."
23,A man’s pride shall bring him low; But he that is of a lowly spirit shall obtain honor.,"Mi chu a chapona chun ama chu sukhnuoi a ta, Lungrila inngaitlâwm ruok chun chawimawina hmûng a tih."
24,Whoso is partner with a thief hateth his own soul; He heareth the adjuration and uttereth nothing.,"Rûkru inṭâwmpuina neitu chun ama lungril ngei khawm a theida hlak a, Ṭawngsie inphurna ri chu a hriet hlak a chu iengkhawm a sâksuok ngai nawh."
25,The fear of man bringeth a snare; But whoso putteth his trust in Jehovah shall be safe.,"Mihriem ṭîna hin châng a hung siem a, LALPAA a ringna innghattu ruok chu him a tih."
26,Many seek the ruler’s favor; But a man’s judgment cometh from Jehovah.,"Mi tamtakin rorêltu ditsakna chu an zawng hlak a, Amiruokchu, mihriem rorêlna chu LALPAA inthawka hung a nih."
27,An unjust man is an abomination to the righteous; And he that is upright in the way is an abomination to the wicked.,"Mi indik naw chu mi fel ta dingin tirdakum a ni a, Mi tluong chu mi khawhlo ta dingin tirdakum a ni ve thung."
