verse_no,en,hmr
1,Whoso loveth correction loveth knowledge; But he that hateth reproof is brutish.,"Inchûktirna ngainatu chun hrietna a ngaina a, Kâwkna theidatu ruok chu intlaw a nih."
2,A good man shall obtain favor of Jehovah; But a man of wicked devices will he condemn.,"Mi ṭha chun LALPA ditsakna hmûng a ta, Thiltum khawhlo nei mi ruok chu thiemnaw inchangtir a tih."
3,A man shall not be established by wickedness; But the root of the righteous shall not be moved.,"Mihriem chu khawhlonain indinsuok an ni ngai nawh a, Mi fel zung ruok chu sawnhmang a ni ngai nawh."
4,A worthy woman is the crown of her husband; But she that maketh ashamed is as rottenness in his bones.,"Nuhmei ringum chu a pasal ta dingin lallukhum a na, Thil inzapuium thawtu ruok chu a ruhai ta dingin inngêna ang a nih."
5,The thoughts of the righteous are just; But the counsels of the wicked are deceit.,"Mi fel ngaituohai chu thil indik a na, Mi khawhlo thurâwn ruok chu inhlêmna a nih."
6,The words of the wicked are of lying in wait for blood; But the mouth of the upright shall deliver them.,"Mi khawhlo thuhai chu thisen insuo dinga inchântu a na, Nisienlakhawm, mi fel bau chun anni a san suok hlak."
7,"The wicked are overthrown, and are not; But the house of the righteous shall stand.","Mi khawhlohai chu pei thlâkin an um a, an um ta nawh a, Nisienlakhawm, mi fel insûng ruok chu a ngîr zing hlak."
8,A man shall be commended according to his wisdom; But he that is of a perverse heart shall be despised.,"Mi chu a varna anghu peiin hrilmawi nîng a ta, Lungril khêlinhlip nei mi ruok chu ngainêp nîng a tih."
9,"Better is he that is lightly esteemed, and hath a servant, Than he that honoreth himself, and lacketh bread.","Mi mâni le mâni insiechunga, fâk ding nei lo nêkin, Mi ngainatum raklo, siehlaw nei si kha a ṭha lem."
10,A righteous man regardeth the life of his beast; But the tender mercies of the wicked are cruel.,"Mi fel chun a ran hai hringna chu a ngaisak a, Mi suol zângaina innêm ruok chu a rilo."
11,He that tilleth his land shall have plenty of bread; But he that followeth after vain persons is void of understanding.,"A hnuoi inlettu chun bei nei ṭeu a ta, Mi teplohai zuitu ruok chu hrietthiemna bo a nih."
12,The wicked desireth the net of evil men; But the root of the righteous yieldeth fruit.,"Misuol chun mi rilohai lên chu a ditpui a, Mi fel zung ruok chun ra ân suo."
13,In the transgression of the lips is a snare to the evil man; But the righteous shall come out of trouble.,"Hmûrhai bawsietnaa chun mi rilo châng chu a um a, Mi fel ruok chu buoinaa in- thawk chun hung suok a tih."
14,A man shall be satisfied with good by the fruit of his mouth; And the doings of a man’s hands shall be rendered unto him.,"A baua ra thil ṭha chun mi chu suktlai nîng a ta, Ama kut thilthawhai ngei chu a kuomah pêk nîng a tih."
15,The way of a fool is right in his own eyes; But he that is wise hearkeneth unto counsel.,"Ama mithaia chun mi invêt lampui chu ân dik a, Mi var ruok chun thurâwn chu a ngai hlak."
16,A fool’s vexation is presently known; But a prudent man concealeth shame.,"Invêt lungsenna chu hriet uor a ni hlak a, Mi var ruok chun inzakna chu a thuphmang hlak."
17,"He that uttereth truth showeth forth righteousness; But a false witness, deceit.","Thutak sâksuok hlaktu chun felna chu ân entir a, Hrepuitu inkhêl ruok chun hlêmna ân entir hlak."
18,There is that speaketh rashly like the piercings of a sword; But the tongue of the wise is health.,"Kâwlhnâm isun anga tlahawltaka thuhril a um a, Mi var lei ruok chu a hrisêl a nih."
19,The lip of truth shall be established for ever; But a lying tongue is but for a moment.,"Thutak hmûr chu kumkhuoa tungding nîng a ta, Lei khêlinhlip ruok chu mit- khapkâr chaua ding a nih."
20,Deceit is in the heart of them that devise evil; But to the counsellors of peace is joy.,Rîtlona rawt suoktuhai lung- rila chun hlêmna a um a; Inremna rawt suoktuhai kuoma ruok chun hlimna a um.
21,There shall no mischief happen to the righteous; But the wicked shall be filled with evil.,"Mi fel kuoma chun thil pawi hrim tlung naw nih a, Mi suol ruok chu rîtlonaa suksip nîng a tih."
22,Lying lips are an abomination to Jehovah; But they that deal truly are his delight.,"Hmûr khêlinhliphai chu LALPA ta dingin tirdakum an na, Indiktaka thawtuhai ruok chu a lâwmna an ni hlak."
23,A prudent man concealeth knowledge; But the heart of fools proclaimeth foolishness.,"Mi var chun hrietna chu a thup a, Invêthai lungril ruok chun invêtna a tlânginsampui."
24,The hand of the diligent shall bear rule; But the slothful shall be put under taskwork.,"Mi taima kut chun rorêlna chu kawl a ta, Mi thabo ruok chu sin inthawluitirna hnuoia sie nîng a tih."
25,Heaviness in the heart of a man maketh it stoop; But a good word maketh it glad.,"Mihriem lungrila inlung- khamna chun a sukkûn a, Thu ṭha ruok chun a suklâwm hlak."
26,The righteous is a guide to his neighbor; But the way of the wicked causeth them to err.,"Mi fel chu a tuolbâwm ta dingin ṭhuoitu a na, Mi khawhlo lampui ruok chun ân suksuoltir hlak."
27,The slothful man roasteth not that which he took in hunting; But the precious substance of men is to the diligent.,"Mi thabo chun a ramsuoknaa a lâk chu a raw nawh a, Amiruokchu, mihriema thil hlutak. chu taima kuomah a um;"
28,In the way of righteousness is life; And in the pathway thereof there is no death.,Felna lampuia chun hringna a um a; Chu lampuia chun thina a um nawh.
