verse_no,en,hmr
1,The wicked flee when no man pursueth; But the righteous are bold as a lion.,"Mi suol chu tukhawm ihnawt naw khawmin a tlânsie a, Mi felhai ruok chu sakeibaknei angin an huoi."
2,For the transgression of a land many are the princes thereof; But by men of understanding and knowledge the state thereof shall be prolonged.,"Ramin a bawsiet pha chu rorêl- tu tamtak a hung nei hlak a, Nisienlakhawm, hrietna le hrietthiemna nei mihai lei chun ram chu ngirsuok a tih."
3,A needy man that oppresseth the poor Is like a sweeping rain which leaveth no food.,"Mi tlasam mi pasie nêksâwrtu chu, Ruo pheisûr bu hla lo ang chu a nih."
4,They that forsake the law praise the wicked; But such as keep the law contend with them.,"Dân mâksantuhai chun mi rilo chu an inpâk a, Dân vawngtuhai chu anni leh an inkhing."
5,Evil men understand not justice; But they that seek Jehovah understand all things.,"Mi suol chun rorêlna chu a hrietthiem nawh a, LALPA zawngtuhai ruok chun thil po po an hrietthiem."
6,"Better is the poor that walketh in his integrity, Than he that is perverse in his ways, though he be rich.",Mi pasie lungril ṭha put chu Hausa khawhlotaka um nêk chun a ṭha lem.
7,Whoso keepeth the law is a wise son; But he that is a companion of gluttons shameth his father.,"Tukhawm dân vawngtu chu naupa var a nih, Mi hnukinrâwl inruolpuitu ruok chun a pa a sukzak."
8,"He that augmenteth his substance by interest and increase, Gathereth it for him that hath pity on the poor.","Sum duâmna le hlâwkna dinga a thuomhnaw sukpungtu chun, Mi pase chunga lunginsietna neitu ta dingin a khâwlkhâwm a nih."
9,"He that turneth away his ear from hearing the law, Even his prayer is an abomination.","Dân chu ngai dinga a na sit nawtu chu, A ṭawngṭâina khawm chu tirdakum a nih."
10,"Whoso causeth the upright to go astray in an evil way, He shall fall himself into his own pit; But the perfect shall inherit good.","Tukhawm mi tluong suolna lampuia infe pêttirtu taphawt chu, Ama khur ngeia chun tlâng a tih, Mi fel ruok chun thilṭha ro chu hluong a tih."
11,The rich man is wise in his own conceit; But the poor that hath understanding searcheth him out.,"Mi hausa chu ama ngairuotna ngeia chun a var a, Mi pasie hrietthiemna neitu ruok chun ama chu a zawng suok hlak."
12,"When the righteous triumph, there is great glory; But when the wicked rise, men hide themselves.","Mi fel chu a hlawtling pha chun, chawimawina nasatak a um hlak a, Mi khawhlo chu a tho ve pha ruok chun mi an inbihmang hlak."
13,He that covereth his transgressions shall not prosper; But whoso confesseth and forsaketh them shall obtain mercy.,"Mi a bawsietna inkhumtu chu hlawtling naw nih a, Thupha chawia, nghatsan hlaktu ruok chun zângaina hmûng a tih."
14,Happy is the man that feareth alway; But he that hardeneth his heart shall fall into mischief.,"LALPA ṭi zing zinga um hlak mi chu a lâwm a, A lungril sukngartu ruok chu lungngainaah tla lût a tih."
15,"As a roaring lion, and a ranging bear, So is a wicked ruler over a poor people.","Rorêltu suol chu mi pase chunga chun, Sakeibaknei inrûm hlak le savawm inhûk hlak ang hi a nih."
16,The prince that lacketh understanding is also a great oppressor; But he that hateth covetousness shall prolong his days.,"Lal naupa hrietthiemna tlasam hi nêksâwrtu nasatak a na, Hlâwkna indiklo theidatu ruok chun a nihai suksei a tih."
17,A man that is laden with the blood of any person Shall flee unto the pit; let no man stay him.,"Mi tukhawm mi dang hrim hrim thisena suksipa um chu Khur tieng chun tlân hmang a ta, tukhawma chel naw raw se."
18,Whoso walketh uprightly shall be delivered; But he that is perverse in his ways shall fall at once.,"Tukhawm tluongtaka fe mi chu sanhim nîng an ta, A lampuihaia pêthmangtu ruok chu, kârloin tlu nghâl a tih."
19,He that tilleth his land shall have plenty of bread; But he that followeth after vain persons shall have poverty enough.,"Ama ram inlettu chun bu tamtak nei a ta, Mi teplo mei meihai zuitu ruok chun, pasietna a huntâwk zet nei a tih."
20,A faithful man shall abound with blessings; But he that maketh haste to be rich shall not be unpunished.,"Mi ringum chun malsâwmnahai a hau a, Mi hausa dinga hmawsaruma thilthaw ruok chu hrem lo ni naw nih."
21,To have respect of persons is not good; Neither that a man should transgress for a piece of bread.,"Mihai thlierbîkna nei hi a ṭha nawh a, Bei hlek lei mei meiin min a bawsiet bawk ding a ni nawh."
22,"He that hath an evil eye hasteth after riches, And knoweth not that want shall come upon him.","Mit rilo neitu chun hausakna- hai a bawin a bawh a, Tlâksamna a chungah a hung tlung ding a nih ti a hriet nawh."
23,He that rebuketh a man shall afterward find more favor Than he that flattereth with the tongue.,Leia mi inpâkdertu nêk chun. Mi kâwktu chun a hnungah dit- sakna tam lem hmûng a tih.
24,"Whoso robbeth his father or his mother, and saith, It is no transgression, The same is the companion of a destroyer.","Tukhawm a nu amanih, a pa amani inrupêk a, “Bawsietna a ni nawh,” titu chu, Chu mi chu suksetu ruolpa chu a nih."
25,He that is of a greedy spirit stirreth up strife; But he that putteth his trust in Jehovah shall be made fat.,Lungrila huomhap mi chun inkhingna a chawktho a; LALPA chunga a ringna innghattu ruok chu sukthâu nîng a tih.
26,"He that trusteth in his own heart is a fool; But whoso walketh wisely, he shall be delivered.","Mi mâni lungril ngawt ringtu chu invêt a nih, Tukhawm vartaka fetu ruok chu, ama chu sanhim nîng a tih."
27,He that giveth unto the poor shall not lack; But he that hideth his eyes shall have many a curse.,"Mi pase kuoma petu chu tlasam ngai naw nih a, A mithai insimsan el hlaktu ruok chun ṭawngsie tamtak phur a tih."
28,"When the wicked rise, men hide themselves; But when they perish, the righteous increase.","Mi khawhlo chu a tho ve pha khawm, mi an inbihmang hlak a, Amiruokchu, an bohmang chun, mi fel chu an pung hlak."
