verse_no,en,hmr
1,"As snow in summer, and as rain in harvest, So honor is not seemly for a fool.","Nipui laia vûr le, busîk huna ruo ân hmê naw angin, Inzâkaina hi invêt ta ding chun a âwm nawh."
2,"As the sparrow in her wandering, as the swallow in her flying, So the curse that is causeless alighteth not.","Chawngzawng ân vâk ân vâk ang le, peleu a vuong lai angin, A san boa ṭawngse inphurna chu a fu ngai nawh."
3,"A whip for the horse, a bridle for the ass, And a rod for the back of fools.","Vuokna hruihruol chu sakawr ta ding a na, thîrse chu sabengtung ta ding, Chun, hmawl chu mi invêthai ruongzâng ta ding a nih."
4,"Answer not a fool according to his folly, Lest thou also be like unto him.","Mi invêt chu ân vêtzie ang peiin dawn naw rawh, Chuong naw chun, ama ang hung ni rawi i tih."
5,"Answer a fool according to his folly, Lest he be wise in his own conceit.","Mi invêt chu ân vêtzie ang peiin dawn rawh, Chuong naw chun, ama le ama mi varah insie hlau rawi a tih."
6,"He that sendeth a message by the hand of a fool Cutteth off his own feet, and drinketh in damage.","Mi invêt kuta thucha thawntu chun, Ama kehai ngei chu a sât bawngin, sietna chu a dâwn a nih."
7,The legs of the lame hang loose; So is a parable in the mouth of fools.,"Mi silbai kehai chu sawr thei loin ân khai zawi a, Chuong ang bawkin, invêthai baua chun tekhithu chu a nih."
8,"As one that bindeth a stone in a sling, So is he that giveth honor to a fool.","Mi invêt kuoma inzâkaina petu chu, Lung inthuo kâra lunghlu ip ang a nih."
9,"As a thorn that goeth up into the hand of a drunkard, So is a parable in the mouth of fools.","Mi invêthai baua tekhithu chu, Zu inrui kuta hling lût ang el hi a nih."
10,"As an archer that woundeth all, So is he that hireth a fool and he that hireth them that pass by.","Mi inlawn mei meihai ruoitu le, mi invêt ruoitu chu, Thal kâptu mi po po sukhliemtu ang chu a nih."
11,"As a dog that returneth to his vomit, So is a fool that repeateth his folly.","Mi invêt ân vêtna thu hril hriltu chu, Ui ama luok bawka kîr nâwk ang chu a nih."
12,Seest thou a man wise in his own conceit? There is more hope of a fool than of him.,Mi ama ngaidân chaua var chu i hmu hlak am? Ama nêk chun mi invêta chun beiseina lien lem a um.
13,"The sluggard saith, There is a lion in the way; A lion is in the streets.","Mi thabo chun, “Sakeibaknei chu lampuiah a um a, Sakeibaknei chu kawtthlêrahai a um,” a ti hlak."
14,"As the door turneth upon its hinges, So doth the sluggard upon his bed.","Kawtkhâr chu ân khainaa ân her ân her hlak angin, Mi thabo chun chuong ang bawk chun a khum chungah a thaw."
15,The sluggard burieth his hand in the dish; It wearieth him to bring it again to his mouth.,"Mi thabo chun thlênga chun a kut chu a phûm a, A baua hang thun nâwk ding takngiel khawm chu a lungngai hlak."
16,The sluggard is wiser in his own conceit Than seven men that can render a reason.,"Mi pasari a san pe theituhai nêk chun, Mi thabo chu ama ngairuotna kawnga chun a var lem."
17,"He that passeth by, and vexeth himself with strife belonging not to him, Is like one that taketh a dog by the ears.","Mi hung inlawn a, ama ṭhang- na ni hlek si lo inhalnaa vân suklungsen chu, Ui lâwnlai a nakâwrhaia mantu ang chu a nih."
18,"As a madman who casteth firebrands, Arrows, and death,","Mi invêt thingthuhringhai, Thalhai le thina petu ang chu,"
19,"So is the man that deceiveth his neighbor, And saith, Am not I in sport?","Mi a tuolbâwm hlêma, “Ka fiemthu mei mei an nawm ie!” titu chu a nih."
20,"For lack of wood the fire goeth out; And where there is no whisperer, contention ceaseth.","Thingthu tlâksam leiin mei chu a rêm a, Chun, milâwt hmang um nawnaa chun inkhingna a re."
21,"As coals are to hot embers, and wood to fire, So is a contentious man to inflame strife.","Meihawlhai chu meiling ding le, thinghai chu mei ding an ni angin, Mi hrângsie chu inkhingna sukṭaltu a nih."
22,"The words of a whisperer are as dainty morsels, And they go down into the innermost parts.","Milâwtthiem thuhai chu bubâr tuihnâitak ang an na, Phîngsûng hmun inriltakhaia chun an fe thla."
23,Fervent lips and a wicked heart Are like an earthen vessel overlaid with silver dross.,"Hmûr zumlezuor intuo le lungril suol chu, Pil bêl rângkachak êka inluon ang a nih."
24,He that hateth dissembleth with his lips; But he layeth up deceit within him:,"Theidatu chun a hmûrhai chun ân tlip a, Amiruokchu, ama sûnga chun hmusitna a siekhâwl."
25,"When he speaketh fair, believe him not; For there are seven abominations in his heart:","Thu a hril ṭha hle khawm a, ama chu ring naw la, A lungrila chun tirdakumna pasari a um sih a."
26,"Though his hatred cover itself with guile, His wickedness shall be openly showed before the assembly.","A theidana chu ama le ama vervêknain inkhum sien khawm, A suolna chu mipui hmaa phuongphotaka inentir nîng a tih."
27,"Whoso diggeth a pit shall fall therein; And he that rolleth a stone, it shall return upon him.","Tukhawm hnuoikhur cho taphawt chu chutaka chun tlâng an ta, Tukhawm lung inhlum taphawt chu, ama chungah hung kîr a tih."
28,A lying tongue hateth those whom it hath wounded; And a flattering mouth worketh ruin.,"Lei khêlinhlip chun a înhliem tahai chu a theidah a, Inpâk derna bau chun sietna sin a thaw."
