verse_no,en,hmr
1,Wisdom hath builded her house; She hath hewn out her seven pillars:,"Varna chun a in chu a bâwl a, A lungban pasarihai chu a phun tah a."
2,She hath killed her beasts; she hath mingled her wine; She hath also furnished her table:,"A ranhai chu a that a, a uoin chu a chawkpawl tah a, A dawkân khawm chu a siemrêl ta bawk a."
3,She hath sent forth her maidens; She crieth upon the highest places of the city:,"A nunghâkhai chu a tir suok a, Khawpui hmun insângtakhaia chun an khêk a,"
4,"Whoso is simple, let him turn in hither: As for him that is void of understanding, she saith to him,","“Tukhawm mi mâwl chu hi tieng hin hung raw se,” tiin. Hrietthiemna boa um ta ding chun, a kuomah a hril a,"
5,"Come, eat ye of my bread, And drink of the wine which I have mingled.","“Hung la, ka bei hung fa la, Ka uoin chawkpawl chu hung dâwn rawh."
6,"Leave off, ye simple ones, and live; And walk in the way of understanding.","Nang mi mâwl, mâwlna chu mâksanin khawsa la, Hrietthiemna lampui chu hung hraw rawh,” tiin."
7,He that correcteth a scoffer getteth to himself reviling; And he that reproveth a wicked man getteth himself a blot.,Hmusittu siemṭhatu chun inzakna a hmu hlak a; Mi khawhlo kâwktu chun kut thlâkna a tuok hlak.
8,"Reprove not a scoffer, lest he hate thee: Reprove a wise man, and he will love thee.","Hmusittu chu kâwk naw rawh, chuong naw chun, theida rawi a ti che. Mi var chu kâwk la, ama chun hmangai a ti che."
9,"Give instruction to a wise man, and he will be yet wiser: Teach a righteous man, and he will increase in learning.","Mi var kuoma chun inchûktirna pe la, ama chu hung var nâwk sawt a ta, Mi fel chu inchûktir la, ama chu thiemnaa chun hung pung a tih."
10,The fear of Jehovah is the beginning of wisdom; And the knowledge of the Holy One is understanding.,"LALPA ṭi chu varna bul a nih, Mi Inthieng hrietna chu hrietthiemna bul a ni bawk."
11,"For by me thy days shall be multiplied, And the years of thy life shall be increased.","Keimaa chun i nihai chu belsa nîng a ta, I dam sûng kumhai chu sukpung nîng an tih."
12,"If thou art wise, thou art wise for thyself; And if thou scoffest, thou alone shalt bear it.","I var chun, nangma ta dinga var i na, I hmusit chun, nangma ngeiin phur i tih."
13,"The foolish woman is clamorous; She is simple, and knoweth nothing.","Nuhmei invêt chu a hmûr a thiem a, Ama chu a mâwl a, iengkhawm a hriet nawh."
14,"And she sitteth at the door of her house, On a seat in the high places of the city,","A in kawtkhâra chun a ṭhung a, Khawpui hmun insânghaia ṭhungnaa chun,"
15,"To call to them that pass by, Who go right on their ways:","Mi fe inlawnhai ko dingin, Chuong an lampuia fe peihai chu,"
16,"Whoso is simple, let him turn in hither; And as for him that is void of understanding, she saith to him,","“Tukhawm mi mâwl chu, hi tieng hung raw se,” tiin. Hrietthiemna boa um ta ding chun a hril a:"
17,"Stolen waters are sweet, And bread eaten in secret is pleasant.","“Tui inrûkhai chu a thlum a, Fienriela bei fâk chu ân hnik bawk a,” tiin."
18,But he knoweth not that the dead are there; That her guests are in the depths of Sheol.,"Amiruokchu, mithihai chu chutaka chun an um ti a hriet nawh a, Amanu mikhuolhai khawm chu Seol lipuia chun an um ti a hriet bawk nawh."
