verse_no,en,hmr
1,"My son, if thou art become surety for thy neighbor, If thou hast stricken thy hands for a stranger;","Ka naupa, i tuolbâwm ta dinga aiawtu i nih a, Hmêlmak mi ta dinga i kuthai i ben chun,"
2,"Thou art snared with the words of thy mouth, Thou art taken with the words of thy mouth.",I baua thuhai ngei chun âwk i na; I baua thuhai ngei chun man i ni tah.
3,"Do this now, my son, and deliver thyself, Seeing thou art come into the hand of thy neighbor: Go, humble thyself, and importune thy neighbor;","Tuhin hi hi thaw la, ka naupa, nangma le nangma chu insansuok rawh, I tuolbâwm kuta chun i lût a ni ta sih a; Fe la, nang le nang chu insukhnuoi la, i tuolbâwm chu ngên rawh."
4,"Give not sleep to thine eyes, Nor slumber to thine eyelids;","I mithai chu inna inhmutir naw la, I mitkhohai chu ininnghiltir bawk naw rawh."
5,"Deliver thyself as a roe from the hand of the hunter, And as a bird from the hand of the fowler.","Ramsuoktu kuta sakhi a suok angin le, Vate vêtua inthawka vate a suok ang elin, Nang le nangma chu insansuok rawh."
6,"Go to the ant, thou sluggard; Consider her ways, and be wise:","Nang thabo, phaivâng kuomah fe la, A lampuihai ngaituo la, var rawh."
7,"Which having no chief, Overseer, or ruler,","Chu chun lal a nei nawh a, Enkawltu amanih, rorêltu amani khawm a nei nawh."
8,"Provideth her bread in the summer, And gathereth her food in the harvest.","Nipui lai a bu a siekhâwl a, Busîk hunah a bu a lâk khâwm hlak."
9,"How long wilt thou sleep, O sluggard? When wilt thou arise out of thy sleep?","Aw thabo, ieng chen am i zâl ding a na? I zâlnaa inthawkin iengtik âm i tho ding a na?"
10,"Yet a little sleep, a little slumber, A little folding of the hands to sleep:","Zâl dep bêk, in dep bêk, Zâla kuthai hang thlep dep bêk."
11,"So shall thy poverty come as a robber, And thy want as an armed man.","Chuongchun, inru angin i pasietna chu hung a ta, I tlâksamna chu mi râlthuoma inthuom angin hung a tih."
12,"A worthless person, a man of iniquity, Is he that walketh with a perverse mouth;","Mi hmangna bo, mi khawhlo, Bau chapotakin a lêng a."
13,"That winketh with his eyes, that speaketh with his feet, That maketh signs with his fingers;","A mithai a sêp a, a kehaiin thu a hril a, A kuthaiin inchiknahai ân chûktir a."
