verse_no,en,hmr
1,The proverbs of Solomon. A wise son maketh a glad father; But a foolish son is the heaviness of his mother.,"Solomon Thuvarhai chu. Naupa var chun pa lâwm a siem a, Naupa invêt ruok chu nu ta dingin phurrik a nih."
2,Treasures of wickedness profit nothing; But righteousness delivereth from death.,"Khawhlona rohai chu ienga khawm a hlâwk nawh a, Felna ruok chun thinaa inthawkin a san suok."
3,Jehovah will not suffer the soul of the righteous to famish; But he thrusteth away the desire of the wicked.,"Mi fel hringna chu a ṭâm LALPA chun phal naw nih a, Mi khawhlo thilchâk chu a hnawt hmang."
4,He becometh poor that worketh with a slack hand; But the hand of the diligent maketh rich.,"Kut zawia sinthaw chu a hung pase a, Kut taima ruok chun ama chu a sukhausa."
5,He that gathereth in summer is a wise son; But he that sleepeth in harvest is a son that causeth shame.,"Nipui laia la khâwmtu chu naupa var a na, Busîk huna ininnghil ruok chu naupa, inzakna intluntu chu a nih."
6,Blessings are upon the head of the righteous; But violence covereth the mouth of the wicked.,"Mi fel lu chunga chun malsâwmnahai a um a, Mi khawhlo bau ruok chu nunsietnain ân khum."
7,The memory of the righteous is blessed; But the name of the wicked shall rot.,"Mi indik hriet zingna chu malsâwmin a um a, Mi khawhlo hming ruok chu thâm hmang a tih."
8,The wise in heart will receive commandments; But a prating fool shall fall.,"Lungrila var chun thupêkhai pawm a ta, Hmûr khêlinhlip ruok chu sukhnuoi nîng a tih."
9,He that walketh uprightly walketh surely; But he that perverteth his ways shall be known.,"Mi tluongtaka fe chu ngamtakin a feh a, A lampuihai pêtsantu ruok chu hriet nîng a tih."
10,He that winketh with the eye causeth sorrow; But a prating fool shall fall.,"Mi a mit sêp sêp vêltu chun lungngaina ân tlungtir a, Hmûr khêlinhlip ruok chu sukhnuoi nîng a tih."
11,The mouth of the righteous is a fountain of life; But violence covereth the mouth of the wicked.,"Mi fel bau chu hringna tuikhur a na, Mi khawhlo bau ruok chu nunsietnain ân khum."
12,Hatred stirreth up strifes; But love covereth all transgressions.,"Theidana chun inkhingna a chawk suok a, Hmangaina ruok chun bawsietna po po ân khum hmang."
13,In the lips of him that hath discernment wisdom is found; But a rod is for the back of him that is void of understanding.,"Hrietthiemna neitu hmûrhaia chun varna hmu a na, Hmawl ruok chu mi hrietthiemna boa um ruongzâng ta ding a nih."
14,Wise men lay up knowledge; But the mouth of the foolish is a present destruction.,"Mi var chun hrietna a siekhâwl a, Mi invêt bau ruok chu sietna zing a nih."
15,The rich man’s wealth is his strong city: The destruction of the poor is their poverty.,"Mi hausa hausakna chu a khawpui det a na, Mi pasie suksietna ruok chu an pasietna a nih."
16,"The labor of the righteous tendeth to life; The increase of the wicked, to sin.","Mi fel sininrimna chun hringna ân tlun a, Mi khawhlo hlâwkna chun suolna."
17,He is in the way of life that heedeth correction; But he that forsaketh reproof erreth.,"Sukdikna pawisatu chu hring- na lampuiah a um a nih, Kâwkna nghatsantu ruok chun a suksuol hlak."
18,He that hideth hatred is of lying lips; And he that uttereth a slander is a fool.,Hmûr khêlinhlipa theidana chu ip a; Demna thu sâksuoktu chu invêt a nih.
