verse_no,en,hmr
1,"A good name is rather to be chosen than great riches, And loving favor rather than silver and gold.","Hausakna nasatakhai nêkin hming ṭha hi thlang lem ding a na, Ditsakna ngainatum chu tangka le rângkachak nêka thlang lem ding a nih."
2,The rich and the poor meet together: Jehovah is the maker of them all.,"Mi hausa le mi pasie chu an intuok a, An rênga anni siemtu chu LALPA a nih."
3,"A prudent man seeth the evil, and hideth himself; But the simple pass on, and suffer for it.","Mi var chun thil suol chu a hmuh a, ân bih a, Mi mâwl ruok chu a fe pei a, a tuor pha hlak."
4,"The reward of humility and the fear of Jehovah Is riches, and honor, and life.",Inngaitlâwmna lâwmman le LALPA ṭîna chu Hausaknahai le inzâkaina le hringna a nih.
5,Thorns and snares are in the way of the perverse: He that keepeth his soul shall be far from them.,"Mi dukdaklo lampuia chun hlinghai le chânghai an um a, A lungril vêng ṭhatu chu chuonga inthawka hlataka chun um a tih."
6,"Train up a child in the way he should go, And even when he is old he will not depart from it.","Naupang chu a hraw ding lampuia chun inchûktir la, A hung upat hnung khawma chutaka inthawk chu pêt ngai naw nih."
7,The rich ruleth over the poor; And the borrower is servant to the lender.,"Mi hausa chun mi pase chunga chun ro a rêl a, Thil pûktu chu ân pûktirtu siehlaw a nih."
8,He that soweth iniquity shall reap calamity; And the rod of his wrath shall fail.,"Khawhlona thetu chun lunginzîngna sîk a ta, A lunginsenna hmawl chu hlawsam bawk a tih."
9,He that hath a bountiful eye shall be blessed; For he giveth of his bread to the poor.,"Mi tiktlâi chu malsâwmin um a tih, Mi pase kuomah a bei chu a pêk sih a."
10,"Cast out the scoffer, and contention will go out; Yea, strife and ignominy will cease.","Hmusittu chu hnawt suok la, inhalna khawm chu fe suok vêng a tih. Anih, insuolna le inhrilsietna khawm chu bo a tih."
11,"He that loveth pureness of heart, For the grace of his lips the king will be his friend.","Lungril inthiengna ngainatu chu, A hmûrahai chun lunginsietna a nei a, lal chu ama ruolpa nîng a tih."
12,The eyes of Jehovah preserve him that hath knowledge; But he overthroweth the words of the treacherous man.,"LALPA mithai chun mi hriet- na nei mi chu a vawng ṭha a, Mi ringum naw thuhai ruok chu a peithlâk."
13,"The sluggard saith, There is a lion without; I shall be slain in the streets.","Mi thabo chun, “Tuola sawn sakeibaknei a um a, Kawtthlêrhaia sukhlum nîng ka tih,” a ta."
14,The mouth of strange women is a deep pit; He that is abhorred of Jehovah shall fall therein.,"Hmêlmak nuhmei bau chu khur inthûktak a na, LALPAIN a chunga lunginsenna a nei chu chutaka chun tlâng a tih."
15,Foolishness is bound up in the heart of a child; But the rod of correction shall drive it far from him.,"Invêtna hi naupang lungrila chun khuopdein a um a, Amiruokchu, sukdikna hmawl chun amaa inthawka hlatakah hnawthmang a tih."
16,"He that oppresseth the poor to increase his gain, And he that giveth to the rich, shall come only to want.","A hlâwkna dinga mi pasie nêksâwr a, Mi hausa kuoma pe hlaktu chu a hung hlawsam tei hlak."
17,"Incline thine ear, and hear the words of the wise, And apply thy heart unto my knowledge.","I na sit la, mi var thuhai hi ngai rawh, Ka hrietnaa hin i lungril chu hmang bawk rawh."
18,"For it is a pleasant thing if thou keep them within thee, If they be established together upon thy lips.","Nangma sûnga i vawng ṭha chun thil inhawi a ni sih a, I hmûrhaia chun tungding an ni ve bawk chun."
19,"That thy trust may be in Jehovah, I have made them known to thee this day, even to thee.","I ringna chu LALPA a ni theina dingin, Hi ni hin i kuomah, i kuom ngeiah, kân hriettir che hi."
20,"Have not I written unto thee excellent things Of counsels and knowledge,",I kuomah thil ṭhatakhai chu ka ziek a ni naw am a nih? Hrietna le thurâwnhai thua chun;
21,"To make thee know the certainty of the words of truth, That thou mayest carry back words of truth to them that send thee?","Thutak thuhai a ni chiezie chu inhriettir ding chein, Nangma tirtuhai che kuoma thutak thuhai chu i phurkîr nâwk theina dingin."
22,"Rob not the poor, because he is poor; Neither oppress the afflicted in the gate:","Pasie chu a pasiet leiin lâkpêk naw la, Dâikawtkhâra sawisaka umhai chu nêksâwr bawk naw rawh."
23,"For Jehovah will plead their cause, And despoil of life those that despoil them.","An chungthu chu LALPA chun a ṭan ding a ni sih a, Anni suksetuhai hringna chu sukse vêng a tih."
24,Make no friendship with a man that is given to anger; And with a wrathful man thou shalt not go:,"Mi lunginsen hmang chu ruolah siem naw la, Mi nunsie le chun in inkawp ding a ni nawh."
25,"Lest thou learn his ways, And get a snare to thy soul.","A lampuihai chu hung inchûk i ta, I lungril ta dingin châng hmu rawi i tih."
26,"Be thou not one of them that strike hands, Or of them that are sureties for debts.","Kut bentuhai laia mi pakhat ang khawm chu ni naw la, Batnahai dinga intiemkamtu pakhat khawm chu ni bawk naw rawh."
27,"If thou hast not wherewith to pay, Why should he take away thy bed from under thee?","Nangin pêk ding iengkhawm i nei si naw chun, Nanga hnuoia i khum chu ieng dingin am la hmang a ta?"
28,"Remove not the ancient landmark, Which thy fathers have set.","Inhmaa ramri chu sawn hmang naw la, I thlatuhaiin an lo khang ta chu."
29,Seest thou a man diligent in his business? he shall stand before kings; He shall not stand before mean men.,Mi a sinthawa taimatak i hmu am? ama chu lalhai hmaah ngîr a tih. Mi hmusitumhai hmaa chun ngîr naw nih.
