verse_no,en,hmr
1,"And Jehovah spake unto Moses, saying,","LALPA chun Mosie a biek a,"
2,This shall be the law of the leper in the day of his cleansing: he shall be brought unto the priest:,“Hi hi inphâr a inthien nia a thaw dân ding chu ning a tih: Thiem- pu kuoma ṭhuoi ding a na;
3,"and the priest shall go forth out of the camp; and the priest shall look; and, behold, if the plague of leprosy be healed in the leper,","thiempu chu riebûk puotieng fe suok a ta, en a tih. Inphâr chu a phârna chu a dam ta chun,"
4,"then shall the priest command to take for him that is to be cleansed two living clean birds, and cedar wood, and scarlet, and hyssop:","thiempu chun, a inthienna ding chun, vate hring inthieng pahni le sidar thing le patzai sen le husop hung chawipêk ding thu pêng a ta;"
5,and the priest shall command to kill one of the birds in an earthen vessel over running water.,thiempu chun vate pakhat pil bêlah vadung tui luong chunga that dingin thu pêng a tih.
6,"As for the living bird, he shall take it, and the cedar wood, and the scarlet, and the hyssop, and shall dip them and the living bird in the blood of the bird that was killed over the running water:","Vate hring ruok chu, sidar thing dâm, patzai sen dâm, husop dâm le chun chawi a ta, vadung tui chunga vate thata um thisena chun phûm vawng a ta;"
7,"and he shall sprinkle upon him that is to be cleansed from the leprosy seven times, and shall pronounce him clean, and shall let go the living bird into the open field.","inphârnaa inthawka inthien ding chu, thisen chun vawi sari thêng a ta, ân thieng tah tiin phuong a ta; chun, vate hring chu ramah insuong a tih."
8,"And he that is to be cleansed shall wash his clothes, and shave off all his hair, and bathe himself in water; and he shall be clean: and after that he shall come into the camp, but shall dwell outside his tent seven days.","Chun, a inthien ding chun a puonhai sâwp a ta, invaw fai vawng a ta, an sil ding a nih; chuongchun, inthieng hung nîng a ta; chu zo chun riebûkah fêng a ta, amiruokchu, a puon in puoa chun ni sari a um ding a nih."
9,"And it shall be on the seventh day, that he shall shave all his hair off his head and his beard and his eyebrows, even all his hair he shall shave off: and he shall wash his clothes, and he shall bathe his flesh in water, and he shall be clean.","Chun, a ni sari ni chun a lu sam po po le a khâkhmul le, a mitkho hmul dâm vaw kawl a ta, a hmul po po chu vaw fai vawng a ta; chun, a puonhai sâwp a ta, ân sil ding a nih; chuongchun, inthieng hung ni tâng a tih."
10,"And on the eighth day he shall take two he-lambs without blemish, and one ewe-lamb a year old without blemish, and three tenth parts of an ephah of fine flour for a meal-offering, mingled with oil, and one log of oil.","“Chun, ni riet ni chun berâmte a chal pahni demkailo le berâmte a la pakhat, demkailo kum khat mi le, fâkmi thilinhlân dinga beiphit indi- tak epha hmun sâwma ṭheha hmun thum hrieka hmet le hriek limlai khat a chawi ding a nih."
