verse_no,en,hmr
1,And this is the law of the trespass-offering: it is most holy.,“Hi hi bawsietna inthâwina dân ding chu a nih: Thil inthieng tak a nih.
2,In the place where they kill the burnt-offering shall they kill the trespass-offering; and the blood thereof shall he sprinkle upon the altar round about.,"Pumrawhmang thilinhlân an thatna hmuna chun bawsiet in- thâwina khawm chu an that ding a nih; chun, a thisen chun mâichâm chu an the vêl ding a nih."
3,"And he shall offer of it all the fat thereof: the fat tail, and the fat that covereth the inwards,","A thâu po po chu inhlân an ta; a mei thâu tak dâm, a sûng thâu dâm,"
4,"and the two kidneys, and the fat that is on them, which is by the loins, and the caul upon the liver, with the kidneys, shall he take away;","a kalhai pahni le a tuomtu thâu, a diemnêma mi le a thin tuomtu duorda, a kalhai pum chun phawr a ta;"
5,and the priest shall burn them upon the altar for an offering made by fire unto Jehovah: it is a trespass-offering.,thiempu chun LALPA kuoma mei hmanga thilinhlânin mâichâm chunga chun a raw ding a nih; chu chu bawsiet inthâwina a nih.
6,Every male among the priests shall eat thereof: it shall be eaten in a holy place: it is most holy.,Thiempu sungkuoa pasal ta- phawt chun chu chu fâng an ta; hmun inthienga fâk ding a nih; chu chu thil inthieng tak a nih.
7,"As is the sin-offering, so is the trespass-offering; there is one law for them: the priest that maketh atonement therewith, he shall have it.","Bawsiet inthâwina chu suol inthâwina ang bawk a na, dân ang- khat a nih; chutaka intlanna siemtu thiempu chun, chu chu a nei ding a nih."
8,"And the priest that offereth any man’s burnt-offering, even the priest shall have to himself the skin of the burnt-offering which he hath offered.",Pumrawhmang thilinhlân in- hlânpêktu thiempu ngei chun pumrawhmang thilinhlâna a în- hlân vun chu a chang vawng ding a nih.
9,"And every meal-offering that is baken in the oven, and all that is dressed in the frying-pan, and on the baking-pan, shall be the priest’s that offereth it.","Chun, a zêunaa zêu fâkmi thilin- hlân taphawthai, a urnaa ur le thlêngdâra zêu po pohai chu ân hlântu thiempu chanpuol ding a nih."
10,"And every meal-offering, mingled with oil, or dry, shall all the sons of Aaron have, one as well as another.","Fâkmi thilinhlân po po chu hrieka hmet khawm, a ṭâwl khawm a dang ang bawkin Aron naupasalhaiin an insem tlâng ding a nih."
11,"And this is the law of the sacrifice of peace-offerings, which one shall offer unto Jehovah.","“Hi hi miin LALPA kuoma a înhlân ding, inremna thilinhlân inthâwina dân ding chu a nih:"
12,"If he offer it for a thanksgiving, then he shall offer with the sacrifice of thanksgiving unleavened cakes mingled with oil, and unleavened wafers anointed with oil, and cakes mingled with oil, of fine flour soaked.","Lâwmthu hrilna dinga ân hlân chun, lâwmthu hril inthâwinaa chun hrieka hmet chawl ṭhanglo bei le, hrieka nâl chawl ṭhanglo beiphêk inphânhai le, hrieka hmet beiphit inditak inchie zawp ân hlân sa ding a nih."
13,With cakes of leavened bread he shall offer his oblation with the sacrifice of his peace-offerings for thanksgiving.,Lâwmthu hrilna dinga inremna thilinhlâna inthâwina ding chun chawl ṭhang bei ân hlân sa ding a nih.
14,And of it he shall offer one out of each oblation for a heave-offering unto Jehovah; it shall be the priest’s that sprinkleth the blood of the peace-offerings.,Chutaka mi chu thilinhlân tina mi LALPA kuoma thêna thilinhlân dingin pakhat seng inhlân a ta; inremna thilinhlân thisena thetu thiempu chanpuol ding a nih.
15,And the flesh of the sacrifice of his peace-offerings for thanksgiving shall be eaten on the day of his oblation; he shall not leave any of it until the morning.,"Lâwmthu hrilna dinga inremna thilinhlân inthâwina sa chu, chu thilinhlân ân hlân ni ngei chun fâk zo ding a nih; zîngkâr chen iengkhawm a khêk ding a ni nawh."
