verse_no,en,hmr
1,"And Jehovah spake unto Moses, saying,","LALPA chun Mosie a biek a,"
2,"Speak unto Aaron and to his sons, that they separate themselves from the holy things of the children of Israel, which they hallow unto me, and that they profane not my holy name: I am Jehovah.","“Aron le a naupasalhai kuomah hril la, Israel thlahaiin thil inthieng ka kuoma an inhlân laiin insiekieng raw hai se, ka hming sukse rawi an tih. Kei hi LALPA ka nih."
3,"Say unto them, Whosoever he be of all your seed throughout your generations, that approacheth unto the holy things, which the children of Israel hallow unto Jehovah, having his uncleanness upon him, that soul shall be cut off from before me: I am Jehovah.","An kuomah, ‘In suonhai chena in thlahai po po lai tukhawm inthieng- naw puma Israel thlahaiin LALPA kuoma an inhlân thil inthieng hung hnai taphawt chu keimaa inthawka tuithlârin a um ding a nih. Kei hi LALPA chu ka nih."
4,"What man soever of the seed of Aaron is a leper, or hath an issue; he shall not eat of the holy things, until he be clean. And whoso toucheth anything that is unclean by the dead, or a man whose seed goeth from him;","Aron thla tukhawm inphârna amanih, thipût amani chun ân thieng hmakhat chun, thil inthienghai laia mi chu a tâwk taphawt le,"
5,"or whosoever toucheth any creeping thing, whereby he may be made unclean, or a man of whom he may take uncleanness, whatsoever uncleanness he hath;","tukhawm ama sukpawrche thei, a bawka invâk chi hrim hrim amanih, pawrchena kai thei tâwk taphawt chu,"
6,"the soul that toucheth any such shall be unclean until the even, and shall not eat of the holy things, unless he bathe his flesh in water.","chuong ang tâwktu chu zântieng chen chun inthieng naw nîng a ta; chun, ân sil naw chun thil in- thienghai laia mi chu a fâk ding a ni nawh."
7,"And when the sun is down, he shall be clean; and afterward he shall eat of the holy things, because it is his bread.","Nisa a tlâk hnung ruok chun inthieng tâng a ta, chu hnung chun thil inthienghai laia mi khawm chu fa thei tâng a tih; a fâk ding a ni leiin."
8,"That which dieth of itself, or is torn of beasts, he shall not eat, to defile himself therewith: I am Jehovah.","Insukpawrche dingin mânia thi amanih, sa se amanih a fâk ding a ni nawh. Kei hi LALPA chu ka nih,’ tiin hril rawh."
9,"They shall therefore keep my charge, lest they bear sin for it, and die therein, if they profane it: I am Jehovah who sanctifieth them.","Chuleiin, ka thupêk chu an pawm ding a nih, chuong naw chun suol maw chu phurin, anni insuk- pawrchein thi pal rawi an tih: Kei hi LALPA anni sukthiengtu chu ka nih."
10,"There shall no stranger eat of the holy thing: a sojourner of the priest’s, or a hired servant, shall not eat of the holy thing.","“Ram dang miin thil inthieng chu a fâk ding a ni nawh; thiempu kuoma khawsa amanih, inhlawfa amani chun thil inthieng chu a fâk ding a ni nawh."
11,"But if a priest buy any soul, the purchase of his money, he shall eat of it; and such as are born in his house, they shall eat of his bread.","Thiempuin ama suma an châwk ruok chun fa thei a tih; chun, a ina pienghai chun a fâk ding chu fa thei an tih."
12,"And if a priest’s daughter be married unto a stranger, she shall not eat of the heave-offering of the holy things.","Thiempu naunuin ram dang mi a nei chun, thêna thilinhlân, thil in- thienghai laia mi chu a fâk ding a ni nawh."
