verse_no,en,hmr
1,"And Jehovah spake unto Moses, saying,","LALPA chun Mosie chu a biek a,"
2,"Speak unto the children of Israel, and say unto them, When a man shall accomplish a vow, the persons shall be for Jehovah by thy estimation.","“Israel thlahai hril la, an kuomah, ‘Miin ieng amanih pawimaw bîk chungchânga thu a tiem chun, a mihriem phûtâwk i ruot chu LALPA chanpuol nîng a ta."
3,"And thy estimation shall be of the male from twenty years old even unto sixty years old, even thy estimation shall be fifty shekels of silver, after the shekel of the sanctuary.","Pasal a ni chun i ruot dân ding chu, kum sâwmhnia inthawka kum sâwmruk mi chu, hmun inthieng shekel ang, tangka shekel sâwmnga hu nîng a tih."
4,"And if it be a female, then thy estimation shall be thirty shekels.","Nuhmei a ni chun i ruot dân ding chu, shekel sâwmthum nîng a tih."
5,"And if it be from five years old even unto twenty years old, then thy estimation shall be of the male twenty shekels, and for the female ten shekels.","Kum ngaa inthawka kum sâwm- hni mi a ni chun, i ruot dân ding chu, pasal chu shekel sâwmhni, nuhmei chu shekel sâwm nîng a tih."
6,"And if it be from a month old even unto five years old, then thy estimation shall be of the male five shekels of silver, and for the female thy estimation shall be three shekels of silver.","Thla khata inthawka kum nga mi a ni chun, i ruot dân ding chu pasal chu tangka shekel nga, nuhmei chu tangka shekel thum nîng a tih."
7,"And if it be from sixty years old and upward; if it be a male, then thy estimation shall be fifteen shekels, and for the female ten shekels.","Kum sâwmruka inthawka chung tieng a ni chun, i ruot dân ding chu, pasal chu shekel sâwmpanga, nu- hmei chu shekel sâwm nîng a tih."
8,"But if he be poorer than thy estimation, then he shall be set before the priest, and the priest shall value him; according to the ability of him that vowed shall the priest value him.","Amiruokchu, i ruot nêka a lo pase chun, thiempu kuoma ṭhuoi ding nîng a tih, thiempu chun lo ruot a tih; thutiemtu thei ang tâwk tâwk thiempu chun lo ruot a tih."
9,"And if it be a beast, whereof men offer an oblation unto Jehovah, all that any man giveth of such unto Jehovah shall be holy.","“Thilinhlân LALPA kuoma an inhlân ding chu ran a ni chun, tu- khawma LALPA kuoma chuong ang an pêk hrim hrim chu thil inthieng a ni ding a nih."
10,"He shall not alter it, nor change it, a good for a bad, or a bad for a good: and if he shall at all change beast for beast, then both it and that for which it is changed shall be holy.","A sukdanglam ding a ni nawh a, a ṭhain a sie, a siein a ṭha thleng ding a ni nawh; ran ran vêka a thleng lui chun, an pahniin a thlengna le chun thil inthieng an ni ding a nih."
11,"And if it be any unclean beast, of which they do not offer an oblation unto Jehovah, then he shall set the beast before the priest;","Chun, ran inthieng naw, LALPA kuoma inhlân ngainaw mi a ni chun, ran chu thiempu hmaah a sie ding a nih;"
12,"and the priest shall value it, whether it be good or bad: as thou the priest valuest it, so shall it be.","chun, thiempu chun a ṭhat le ṭhatnaw zirin a man tâwk lo ruot a ta; nang thiempuin i ruot tâwk ang chu ni pei a tih."
