verse_no,en,hmr
1,"And Jehovah spake unto Moses, saying,","LALPA chun Mosie a biek a,"
2,"Speak unto the children of Israel, and say unto them, I am Jehovah your God.","“Israel thlahai be la, an kuomah, ‘Kei hi LALPA in Pathien chu ka nih a."
3,"After the doings of the land of Egypt, wherein ye dwelt, shall ye not do: and after the doings of the land of Canaan, whither I bring you, shall ye not do; neither shall ye walk in their statutes.","In umna tah Aigupta ram mihai thaw ang kha thaw naw unla, ka ṭhuoi lûtna ding cheu Kanaan ram mihai thaw ang khawma thaw naw unla, an dân khawm zâwm bawk naw ro."
4,"Mine ordinances shall ye do, and my statutes shall ye keep, to walk therein: I am Jehovah your God.","Ka rorêlhai chu pawmin, ka dân- hai chu hrawin in zâwm ding a nih; kei hi LALPA in Pathien chu ka nih."
5,"Ye shall therefore keep my statutes, and mine ordinances; which if a man do, he shall live in them: I am Jehovah.","Chuleiin, ka dân le ka rorêl chu in zâwm ding a nih; chu chu miin a thaw chun hring phâng a tih; kei hi LALPA chu ka nih."
6,"None of you shall approach to any that are near of kin to him, to uncover their nakedness: I am Jehovah.",“Tukhawma in sûng bulhai hrim hrim chu an saruokna hlîm dingin in pan ding a ni nawh; kei hi LALPA chu ka nih.
7,"The nakedness of thy father, even the nakedness of thy mother, shalt thou not uncover: she is thy mother; thou shalt not uncover her nakedness.","I pa saruokna chu i hlîm ding a ni nawh, chu chu i nu saruokna chu a nih; i nu a na, a saruokna i hlîm ding a ni nawh."
8,The nakedness of thy father’s wife shalt thou not uncover; it is thy father’s nakedness.,"I pa nuhmei saruokna i hlîm ding a ni nawh, i pa saruokna a nih."
9,"The nakedness of thy sister, the daughter of thy father, or the daughter of thy mother, whether born at home, or born abroad, even their nakedness thou shalt not uncover.","I farnu, i pa naunu amanih, i nu naunu amanih, i piengpui amanih, i piengpui naw amanih saruokna chu i hlîm ding a ni nawh."
10,"The nakedness of thy son’s daughter, or of thy daughter’s daughter, even their nakedness thou shalt not uncover: for theirs is thine own nakedness.","I naupasal naunu amanih, i naunuhmei naunu amani saruokna chu i hlîm ding a ni nawh. An sa- ruokna chu nanga saruokna a ni sih a."
11,"The nakedness of thy father’s wife’s daughter, begotten of thy father, she is thy sister, thou shalt not uncover her nakedness.","I pa nuhmei naunu, i pa nei ngei saruokna chu i hlîm ding a ni nawh, i farnu a ni leiin."
12,Thou shalt not uncover the nakedness of thy father’s sister: she is thy father’s near kinswoman.,"I pa farnu saruokna chu i hlîm ding a ni nawh, i pa sûng bul a nih."
13,Thou shalt not uncover the nakedness of thy mother’s sister: for she is thy mother’s near kinswoman.,"I nu zuorpuinu saruokna chu i hlîm ding a ni nawh, i nu sûng bul a nih."
14,"Thou shalt not uncover the nakedness of thy father’s brother, thou shalt not approach to his wife: she is thine aunt.","I pa unaupa saruokna chu i hlîm ding a ni nawh, chu umzie chu, a nuhmei chu i pan ding a ni nawh, i nu a nih."
15,Thou shalt not uncover the nakedness of thy daughter-in-law: she is thy son’s wife; thou shalt not uncover her nakedness.,"I monu saruokna chu i hlîm ding a ni nawh, i naupa nuhmei a na, a saruokna i hlîm ding a ni nawh."
16,Thou shalt not uncover the nakedness of thy brother’s wife: it is thy brother’s nakedness.,"I unaupa nuhmei saruokna chu i hlîm ding a ni nawh, ama chu i unaupa saruokna a nih."
17,"Thou shalt not uncover the nakedness of a woman and her daughter; thou shalt not take her son’s daughter, or her daughter’s daughter, to uncover her nakedness; they are near kinswomen: it is wickedness.","Nuhmei le a naunu saruokna chu i hlîm ding a ni nawh; a naupa naunu amanih, a naunu naunu amanih, a saruokna hlîm dingin i pan ding a ni nawh, i sûng bulhai an na, rîtlona nasatak a nih."
18,"And thou shalt not take a wife to her sister, to be a rival to her, to uncover her nakedness, besides the other in her life-time.","I nuhmei zuorpuinu saruokna i hlîm ding a ni nawh, a saruokna chu hlîm dingin i nuhmei dam sûng chun i nei kawp ding a ni nawh."
