verse_no,en,hmr
1,"Woe to thee that destroyest, and thou wast not destroyed; and dealest treacherously, and they dealt not treacherously with thee! When thou hast ceased to destroy, thou shalt be destroyed; and when thou hast made an end of dealing treacherously, they shall deal treacherously with thee.","Nang rawk tuok ngai si loa, rawktu, vervêktaka thaw tuok ngai si loa, vervêktaka thawtu, i chung a rik ie! Mi rawk i bân phaleh, rawk la tuok vêng i ta; vervêktaka i thaw zo phaleh i chungah vervêk- takin thâwng an tih."
2,"O Jehovah, be gracious unto us; we have waited for thee: be thou our arm every morning, our salvation also in the time of trouble.","Aw LALPA, mi lunginsiet la; kan nghâk zing che hi: tûk tin kan bân hung ni la, lunginzîng huna chun a mi sandamtu hung ni bawk rawh."
3,At the noise of the tumult the peoples are fled; at the lifting up of thyself the nations are scattered.,Sa mur mur ria chun mi tin chu an tlân hmang tah a; nang i hung tho meu chun hnam tin chu sukdarin an um tah.
4,And your spoil shall be gathered as the caterpillar gathereth: as locusts leap shall men leap upon it.,In sum râllâka lâk ding chu thilhringin thil an thak khâwm sup sup ang hin thak khâwmin um a ta; khâuṭhikṭhihai an inchâwm sup sup ang hin annirawi chu sum chunga chun inchâwm sup sup an tih.
5,Jehovah is exalted; for he dwelleth on high: he hath filled Zion with justice and righteousness.,LALPA chu chawisângin a um tah; chungtienga khin a um sih a; ama chun Zion chu rorêl felna le felnain a suksip tah.
6,"And there shall be stability in thy times, abundance of salvation, wisdom, and knowledge: the fear of Jehovah is thy treasure.","I dam sûng chun um nghetna um a ta, sandamna dâm, varna dâm, hrietna dâm um ṭeu a tih; LALPA ṭîna chu a ro a nih."
7,"Behold, their valiant ones cry without; the ambassadors of peace weep bitterly.","Ngai ta, an pasalṭhahai chu tuol- tieng an khêk a, inremna palaihai chu an ṭap an ṭap a."
8,"The highways lie waste, the wayfaring man ceaseth: the enemy hath broken the covenant, he hath despised the cities, he regardeth not man.","Lamlienhai chu a ṭhing ṭhiep ṭhuop a, mi inzin inlawn chu an um ta nawh a, ama chun thuthlunghai chu a bawsiet a, khuohai chu a hmusit a, mihriem a ngaisak ta nawh."
9,The land mourneth and languisheth; Lebanon is confounded and withereth away; Sharon is like a desert; and Bashan and Carmel shake off their leaves.,"Ram chu a ṭapin a châu a; Leba- non chu ân zakin a vuoi a, Saron chu thlalêr ang a ni tah; Basan le Karmel chun an hnahai an thin thlâk a."
10,"Now will I arise, saith Jehovah; now will I lift up myself; now will I be exalted.","LALPA chun, “Tuhin chu tho ka ta, tuhin chu inthawk ka ta, tuhin chu chawisângin um tâng ka tih."
11,"Ye shall conceive chaff, ye shall bring forth stubble: your breath is a fire that shall devour you.","Hlo ṭâwl vawn in ta, bupâwl nei in tih; in thuok chu nangni kâng hmang ding mei a nih."
