verse_no,en,hmr
1,"The burden of Egypt. Behold, Jehovah rideth upon a swift cloud, and cometh unto Egypt: and the idols of Egypt shall tremble at his presence; and the heart of Egypt shall melt in the midst of it.","Aigupta ram phurrik chu, Ngai ta, LALPA chu sûm hrâttak chunga chuongin Aigupta ram a hung tlung tah ie! Aigupta ram milimhai chu a hmaa chun inthin dar dar an ta, Aigupta mihai lungril chu an sûnga chun intuihmang el a tih."
2,"And I will stir up the Egyptians against the Egyptians: and they shall fight every one against his brother, and every one against his neighbor; city against city, and kingdom against kingdom.","Chun, Aigupta mihai chu Aigup- ta mi vêk thaw dingin chawktho ka ta; chuongchun, mi tinin mâni unau thawin, mi tinin mâni tuolbâwmhai thawin, indo an tih; khuo le khuo inthâwng an ta, ram le ram inthâwng an tih."
3,"And the spirit of Egypt shall fail in the midst of it; and I will destroy the counsel thereof: and they shall seek unto the idols, and to the charmers, and to them that have familiar spirits, and to the wizards.","Chuongchun, Aigupta mihai thlarau chu an sûnga chun ieng- khawm ni loa siemin um a ta; an remruot chu suksieng ka tih: chuong- chun, milimhai le, aikeithiemhai le, khawhri aisânthiem zâwlhai le, dawi- thiemhai chu râwn an tih."
4,"And I will give over the Egyptians into the hand of a cruel lord; and a fierce king shall rule over them, saith the Lord, Jehovah of hosts.","Chun, Aigupta mihai chu hotu nunsetak kutah inhlân ka ta; lal nunsetakin an chungah ro rêl tâng a tih, Lalpa, sipaihai LALPA chun a tih."
5,"And the waters shall fail from the sea, and the river shall be wasted and become dry.","Chun, tuipui tuihai chu kang a ta, vadunghai chu luong hmangin hung kang intan tâng a tih."
6,And the rivers shall become foul; the streams of Egypt shall be diminished and dried up; the reeds and flags shall wither away.,"Vadunghai chu hung rimsieng a ta; Aigupta ram tui luonghai chu hung kang deu deu a ta, kang intan el a tih: phairuonghai le tuihnârhai chu ṭâwl zo a tih."
7,"The meadows by the Nile, by the brink of the Nile, and all the sown fields of the Nile, shall become dry, be driven away, and be no more.","Nile vadung kâwla, Nile vadung pang ngeia, ran tlatna phûlhai le, Nile vadung kâwla thil chînghai po po chu hung ṭâwl zo a ta, lên hmangin um an ta, um ta naw nih."
8,"And the fishers shall lament, and all they that cast angle into the Nile shall mourn, and they that spread nets upon the waters shall languish.","Nga mantuhai khawm chu ṭap an ta. Nile vadunga ngakuoi inchie hlak- hai po po chu an âwm inchum an ta, tuia lênkhang kei hlakhai chu châu tâng an tih."
9,"Moreover they that work in combed flax, and they that weave white cloth, shall be confounded.",Chu naw khawm chu ziza zai inhmi them mihai le puon ngo khâwng mihai chu muolpho an tih.
10,And the pillars of Egypt shall be broken in pieces; all they that work for hire shall be grieved in soul.,"Chun, a lung banhai chu suknâwiin um a ta, inhlawfa hlakhai po po chu an lungrilin lungngai an tih."
11,"The princes of Zoan are utterly foolish; the counsel of the wisest counsellors of Pharaoh is become brutish: how say ye unto Pharaoh, I am the son of the wise, the son of ancient kings?","Zoan khuoa mi lienhai chu an invêt ngawt el; Pharao remruottu vartakhai remruot chu sa remruot ang el a hung ni tah; Pharao kuomah, “Mi var naupa, tienlai lalhai naupa ka nih,” iengtiziea ti hlak am in nih a?"
12,Where then are thy wise men? and let them tell thee now; and let them know what Jehovah of hosts hath purposed concerning Egypt.,"I mi varhai chu khâw lai am? Anni chun hril nghâl raw hai se che; Aigupta ram chunga thil tlung ding, sipaihai LALPA ruothai chu, hre raw se."
