verse_no,en,hmr
1,"Woe to the rebellious children, saith Jehovah, that take counsel, but not of me; and that make a league, but not of my Spirit, that they may add sin to sin,","LALPA chun, “Nau helhmang- hai chu an chung a rik ie! chuonghai chun mi an râwn a, kei ruok chu an mi râwn si nawh a, an suol chunga suol an belsana dingin inkhumnain an inkhum a, ka thlarau thu ruok chun an inkhum si nawh a;"
2,"that set out to go down into Egypt, and have not asked at my mouth; to strengthen themselves in the strength of Pharaoh, and to take refuge in the shadow of Egypt!","Pharao hrâtnaa insukhrât ding le, Aigupta hlim ring dingin, ka bau indawn si loin Aigupta rama fe thlâk tumin an feh a."
3,"Therefore shall the strength of Pharaoh be your shame, and the refuge in the shadow of Egypt your confusion.","Chuleiin, Pharao hrâtna chu in muolphona ni tâng a ta, Aigupta hlim in lo ring hi in inzakna ni tâng a tih."
4,"For their princes are at Zoan, and their ambassadors are come to Hanes.","A mi lienhai chu Zoan khuoah an um a, a palaihai chun Hanes khuo an tlung ta sih a."
5,"They shall all be ashamed because of a people that cannot profit them, that are not a help nor profit, but a shame, and also a reproach.","An ta dinga ṭhathnemna hrim nei lo mi, ṭhangpuitu ni loa, ṭhat- hnemna nei mi ni dêr loa, inzakna le hmingsietna ni lemhai chu, an rêngin lân zâpui an tih,” a ta."
6,"The burden of the beasts of the South. Through the land of trouble and anguish, from whence come the lioness and the lion, the viper and fiery flying serpent, they carry their riches upon the shoulders of young asses, and their treasures upon the humps of camels, to a people that shall not profit them.","Sim rama sahai phurrik chu. Lunginzîngna le thlaphângna ram, sakeibakneipui le sakeibakneichal, rûlhmuk le rûl chawk vuong thei suokna ram chu, an sum chu sabengtungte chunga dâm, an rohai chu sanghâwngsei zângpâwngahai chun phurin an ta dinga ṭhathnemna nei naw mihai kuoma pêk dingin, an fe tlâng duol duol a."
7,"For Egypt helpeth in vain, and to no purpose: therefore have I called her Rahab that sitteth still.","Aigupta chun ṭhahnem lotak le, ṭhangkai lotakin a ṭhangpui hlak sih a; chuleiin a nih, ama chu, “Rahab ṭhung ṭawk ṭawknu” kân bûk chu."
8,"Now go, write it before them on a tablet, and inscribe it in a book, that it may be for the time to come for ever and ever.","Tuhin fe la, chuong chu an hmaa lekhaziekna phêkah ziek la, lekha- bua khawm ziek rawh, hi hnunga kumkhawtluonga ding a ni theina dingin."
9,"For it is a rebellious people, lying children, children that will not hear the law of Jehovah;","Chuonghai chu mi hel hmang dâm, nau khêlhlip dâm, nau, LALPA dân ngai nuom lohai an ni sih a;"
10,"that say to the seers, See not; and to the prophets, Prophesy not unto us right things, speak unto us smooth things, prophesy deceits,","hmutheituhai kuomah, “Hmu naw ro,” zâwlneihai kuomah, “Thil indikhai mi hrillâwk ro, thil inhawi tieng kan kuomah hril ro, hlêmna thu hrillâwk naw ro;"
11,"get you out of the way, turn aside out of the path, cause the Holy One of Israel to cease from before us.","lampui boah fe ro, lampui sîrah pêt ro; Israelhai Mi Inthieng chu kan hmaa inthawk hin sukbo ro,” ti hlaktuhai chu."
12,"Wherefore thus saith the Holy One of Israel, Because ye despise this word, and trust in oppression and perverseness, and rely thereon;","Chu lei chun, Israelhai Mi Inthieng chun hieng ang hin a hril a, “Hi hi thu hi in hmusit lei le nêksâwrna le kâwmawsietna in ring a, a chunga in innghat leiin;"
13,"therefore this iniquity shall be to you as a breach ready to fall, swelling out in a high wall, whose breaking cometh suddenly in an instant.","hi khawhlona hi nangni ta ding chun lung bang insângtak a se lai, chim vâng vâng, pâwng pûr, kârloa, mitkhapkârloa se rup ding ang hi a ni ding a nih."
14,"And he shall break it as a potter’s vessel is broken, breaking it in pieces without sparing; so that there shall not be found among the pieces thereof a sherd wherewith to take fire from the hearth, or to dip up water out of the cistern.","Chuongchun, bêlhemtu bêl chu an suknawi ang hin, hla um dêr loa kawinawiin, a hlek laia, behâr thuka mei lâkna ding amanih, tuikhura tui thâlna ding amani khawm um lo khawpin, sukkawi nawi a tih,” tiin."
15,"For thus said the Lord Jehovah, the Holy One of Israel, In returning and rest shall ye be saved; in quietness and in confidence shall be your strength. And ye would not:","Lalpa PATHIEN, Israelhai Mi Inthieng chun hieng ang hin a hril ta sih a, “Kîr nâwka châwla umin san- damin um in ta; muongtaka umnaa le ringtaka umnaa hin in hrâtna um a tih,” tiin, nisienlakhawm, in nuom si nawh."
16,"but ye said, No, for we will flee upon horses; therefore shall ye flee: and, We will ride upon the swift; therefore shall they that pursue you be swift.","“Ni lo, sakawr chunga chuongin tlân dur dur kan tih,” in ti lem sih a; chuleiin, tlân dur dur ngei in tih; “Thil hrâttak chungah chuong kan tih” in tih a; chuleiin, a hnawttu dinghai cheu chu hrâttak nîng an tih."
17,"One thousand shall flee at the threat of one; at the threat of five shall ye flee: till ye be left as a beacon upon the top of a mountain, and as an ensign on a hill.","Mi pakhat ihrâwkin tlân dur dur in tih; a tâwpa chun tlâng sîpa pholêng târ ang le, muol chunga inchikna mâksana um angin la um el in tih."
18,"And therefore will Jehovah wait, that he may be gracious unto you; and therefore will he be exalted, that he may have mercy upon you: for Jehovah is a God of justice; blessed are all they that wait for him.","Chuleiin, LALPA chun a lungin- siet theina ding cheuin, nghâk a ta, chuleiin, a lainat theina ding cheuin chawimawiin um a tih; LALPA chu rorêl felna Pathien a ni sih a; ama nghâktuhai po po chu an hamṭha ie."
