verse_no,en,hmr
1,"Who is this that cometh from Edom, with dyed garments from Bozrah? this that is glorious in his apparel, marching in the greatness of his strength? I that speak in righteousness, mighty to save.","Edom rama inthawka hung, Bozra khuoa inthawka silfên suksen sil saw tu am a na? A puon sila ropuitak, a hrâtna a nasatzie anga hung saw? Keima, feltaka thu hril a, sandam kawnga mi hrâttak kha ka nih."
2,"Wherefore art thou red in thine apparel, and thy garments like him that treadeth in the winevat?","Iengleiin am i puon sil kha a sen a, i silfênhai khawm kha grêp sâwrna khura sirsâwrtu silfên anga um am a na?"
3,"I have trodden the winepress alone; and of the peoples there was no man with me: yea, I trod them in mine anger, and trampled them in my wrath; and their lifeblood is sprinkled upon my garments, and I have stained all my raiment.","Keima chauin grêp sâwrna khurah ka sirsâwr a; mi tin laia mi pakhat khawm ka kuomah an um nawh a, anih, anni chu ka lungin- senin ka sir a, ka lunginsenin ka chîl a; chuongchun, an hringna thisen chu ka silfênahai hin thein a um a, ka puon po po hi ka sukpawrche tah a."
4,"For the day of vengeance was in my heart, and the year of my redeemed is come.","Phubalâk ni chu ka lungrilah a um sih a, ka mi intlanhai kum chu a hung tlung ta bawk a nih."
5,"And I looked, and there was none to help; and I wondered that there was none to uphold: therefore mine own arm brought salvation unto me; and my wrath, it upheld me.","Chuongchun, ka hei en a, ṭhangpuitu ding hrim hrim an um nawh; chel ngîrtu ding hrim hrim an um naw chu mak ka tih a; chuleiin, keima bân ngei hin sandamna a mîn tlun a; ka lunginsenna chun a mi chel ngîr tah a."
6,"And I trod down the peoples in mine anger, and made them drunk in my wrath, and I poured out their lifeblood on the earth.","Chuongchun, mi tin chu ka lung- insenin ka sirdeh a, ka lunginsenin ka sukrui a, an hringna thisen chu hnuoiah ka bunthlâk tah."
7,"I will make mention of the lovingkindnesses of Jehovah, and the praises of Jehovah, according to all that Jehovah hath bestowed on us, and the great goodness toward the house of Israel, which he hath bestowed on them according to his mercies, and according to the multitude of his lovingkindnesses.",LALPAIN thil iengkima a mi vur ang peiin LALPA zainêmzie thuhai le LALPA inpâkna thuhai chu hril ka tih; a lunginsietnahai ang pei le a zainêmna nasatzie ang peia Israel sûnghai chunga a ṭhatna nasataka an chunga a vur thu khawm kha hril bawk ka tih.
8,"For he said, Surely, they are my people, children that will not deal falsely: so he was their Saviour.","Ama chun, “Ka mihai, nau a tehlêma thaw lo dinghai an ni ngei el,” a ti sih a; chuongchun, anni san- damtuah a hung um tah a."
9,"In all their affliction he was afflicted, and the angel of his presence saved them: in his love and in his pity he redeemed them; and he bare them, and carried them all the days of old.","An lunginzîngna po poa chun ama chu a lunginzîng ve hlak a, vân- tirko, a hmaa um mi chun, anni chu a sanhim bawk hlak a; a hmangaina le a lunginsietnain ân tlan tâwl tah a; tienlai ni po poa chun anni chu a puokin anni chu a pawm hlak a."
10,"But they rebelled, and grieved his holy Spirit: therefore he was turned to be their enemy, and himself fought against them.","Nisienlakhawm, an hel a, a thlarau inthieng chu an suklungngai a; chuleiin, anni do dingin ân let a, ama ngei chun anni chu a thaw tah a."
11,"Then he remembered the days of old, Moses and his people, saying, Where is he that brought them up out of the sea with the shepherds of his flock? where is he that put his holy Spirit in the midst of them?","Chuong lai chun a mihai chun, Mosie tienlai nihai chu an hriet zing a, hieng ang hin an tih, “Tuisuorieta inthawka a berâm ruol vêngtuhai leh anni hang ṭhuoitu kha khâwlai am? A thlarau inthieng anni laia sietu kha khâw lai am?"
12,"that caused his glorious arm to go at the right hand of Moses? that divided the waters before them, to make himself an everlasting name?",A bân ropuitak Mosie chang- tienga infetirtu kha khâw lai am? Kumkhaw hming insiemna dinga an hmaa tui sukṭhetu kha khâwlai am?
13,"that led them through the depths, as a horse in the wilderness, so that they stumbled not?",An insui nawna dinga tui in- thûktaka thlalêra sakawr ṭhuoi anga anni ṭhuoi kaitu kha khâw lai am?
14,"As the cattle that go down into the valley, the Spirit of Jehovah caused them to rest: so didst thou lead thy people, to make thyself a glorious name.","Ruoma ran zu fehai angin LALPA thlarau chun anni chu ân châwltir a, chuong ang chun, hming ropuitak în siemna dingin, i mihai chu i ṭhuoi kha,” tiin."
15,"Look down from heaven, and behold from the habitation of thy holiness and of thy glory: where are thy zeal and thy mighty acts? the yearning of thy heart and thy compassions are restrained toward me.","Vâna inthawk khan zuk thlîr la, i în thiengna le i ropuina umnaa inthawk khan hung en ta: i ṭhahnem- ngaina le i thilthaw ropuitakhai kha khâw lai am? I lungrila i ngaina le i lainatnahai kha keia inthawk hin sukboin a um tah."
16,"For thou art our Father, though Abraham knoweth us not, and Israel doth not acknowledge us: thou, O Jehovah, art our Father; our Redeemer from everlasting is thy name.","Abraham chun mi hre loin, Israel khawm chun mi ngaisak naw sien khawm, nang chu ka pa i ni sih a; nang chu, aw LALPA, kan pa i na, i hming chu chatuona inthawka keini mîn tlantu a nih."
17,"O Jehovah, why dost thou make us to err from thy ways, and hardenest our heart from thy fear? Return for thy servants’ sake, the tribes of thine inheritance.","Aw LALPA, nangin iengleiin am i lampuia inthawk dâm hin i mîn vâkhmangtir hlak a, nangma chu ṭi lo dinga kan lungril hi i mi sukngarpêk hlak am a na? I siehlaw, i rohluo hnamhai lei hin, hung kîr nâwk rawh."
18,Thy holy people possessed it but a little while: our adversaries have trodden down thy sanctuary.,"I mi inthienghai chun sâwt nawtê chau an nei a, a mi dotuhai chun i hmun inthieng chu an sir siet tah."
19,"We are become as they over whom thou never barest rule, as they that were not called by thy name.","An chunga ro i rêl ngai nawna, i hming put ngailohai ang chu kan hung ni ta hi."
