verse_no,en,hmr
1,"Hearken to me, ye that follow after righteousness, ye that seek Jehovah: look unto the rock whence ye were hewn, and to the hole of the pit whence ye were digged.","Felna hnawttuhai, LALPA zawngtuhai, ka thu hi lo ngai ta u; nangni sutna lungpui tieng le khursûnga nangni cho suokna khur tieng kha en ta u."
2,"Look unto Abraham your father, and unto Sarah that bare you; for when he was but one I called him, and I blessed him, and made him many.","In pu Abraham tieng le nangni neitu cheu Sara tieng kha en ro; ama chu pakhat chau a ni lai khan ka ko a, mal ka sâwm a, mi tamtakah ka siem ta kha."
3,"For Jehovah hath comforted Zion; he hath comforted all her waste places, and hath made her wilderness like Eden, and her desert like the garden of Jehovah; joy and gladness shall be found therein, thanksgiving, and the voice of melody.","LALPA chun Zion chu a thla- muon ta sih a; a hmun se tahai po po chu a thlamuon a, a thlalêr chu Eden angin a siem a, a ram ṭâwl chu LALPA huon angin a siem bawk a; chutaka chun lâwmna le hlimna dâm, lâwmthu hrilna le hla sak ri dâm um a tih."
4,"Attend unto me, O my people; and give ear unto me, O my nation: for a law shall go forth from me, and I will establish my justice for a light of the peoples.","Aw ka mihai, ka thu hi lo ngai unla; aw ka hnamhai, ka thua hin na lo sit ta u; keimaa inthawkin dân thu a hung suok ding a ni sih a, mi tin enna dingin ka rorêlna chu inchâwltir ka tih."
5,"My righteousness is near, my salvation is gone forth, and mine arms shall judge the peoples; the isles shall wait for me, and on mine arm shall they trust.","Ka felna chu a hnai a, ka san- damna chu a suok tah a, ka bânhai hin mi tin ro rêlpêk a tih, thlierkârhai chun mi nghâk an ta, ka bân hi ring an tih."
6,"Lift up your eyes to the heavens, and look upon the earth beneath; for the heavens shall vanish away like smoke, and the earth shall wax old like a garment; and they that dwell therein shall die in like manner: but my salvation shall be for ever, and my righteousness shall not be abolished.","Vân tienga hai khin in mit hang inlên unla, hnuoi tienga leihnuoi chu en ro: vân khi meikhu angin lân zâm hmang a ta, leihnuoi hi silfên angin la hlui a tih, a sûnga umhai chu chuong ang bawk chun la thîng an tih; ka sandamna ruok hi chu kumkhuoin um a ta, ka felna khawm hi sukboin um naw ni."
7,"Hearken unto me, ye that know righteousness, the people in whose heart is my law; fear ye not the reproach of men, neither be ye dismayed at their revilings.","Felna hretu, ka dân thu lungrila vawn mihai, ka thu hi lo ngai ro, mihriemhai hrilsietna ṭi naw unla, an halna cheu leiin lunginzîng bawk naw ro."
8,"For the moth shall eat them up like a garment, and the worm shall eat them like wool; but my righteousness shall be for ever, and my salvation unto all generations.","Hângthimin silfên a fâk siet vawng angin anni chu a fâk siet vawng ding a ni sih a, a ngein sahmul a fâk angin anni chu a fâk ding a ni sih a; ka felna ruok chu kumkhuoin um a tih, ka sandamna chu suon po po chenin um bawk a tih."
9,"Awake, awake, put on strength, O arm of Jehovah; awake, as in the days of old, the generations of ancient times. Is it not thou that didst cut Rahab in pieces, that didst pierce the monster?","Aw LALPA bân, har la, har la, hrâtna thar inbel rawh; tienlaia, tien- lai suonhai um laia i har ang khan har rawh. Nang hi Rahab sât nawi- tu, dragon suntu kha i ni an nâwm a nih?"
10,"Is it not thou that driedst up the sea, the waters of the great deep; that madest the depths of the sea a way for the redeemed to pass over?","Nang hi tuisuoriet, tui inthûk lientak tui sukkangtu, tuisuoriet mawng inthûk chu intlanhai kaina dinga lampuia siempêktu i ni nâwm a nih?"
