verse_no,en,hmr
1,"The righteous perisheth, and no man layeth it to heart; and merciful men are taken away, none considering that the righteous is taken away from the evil to come.","Mi fel chu an bohmang hlak a, tukhawma an lungrilin an ngaituo ngai nawh a, Pathien ngaisak mihai khawm lâk hmangin an um hlak a; mi fel chu thil ṭha lo hung tlung dinga inthawka lâk hmang an ni hlak ti tukhawma an ngaituo bawk nawh a."
2,"He entereth into peace; they rest in their beds, each one that walketh in his uprightness.","Lungmuongnaa chun an lût hlak a; an khumahai chun an zâl sâwldam hlak, indiktaka fe taphawthai chu."
3,"But draw near hither, ye sons of the sorceress, the seed of the adulterer and the harlot.","Nisienlakhawm, nangni dawi- thiemnu naupasal, uire le nawchi- zawr thlahai, hitaka hin hung hnai ro."
4,"Against whom do ye sport yourselves? against whom make ye a wide mouth, and put out the tongue? are ye not children of transgression, a seed of falsehood,","Tu am nuiza siemna dingin in hmang hlak a? Tu am in hner in phen khum a, in lei in thlâk khum hlak a? Bawsietna nau, khêlinhlipna thlahai ni lo am in nih?"
5,"ye that inflame yourselves among the oaks, under every green tree; that slay the children in the valleys, under the clefts of the rocks?","Nangni thingsaisuo laia, thing buk hnuoi tina insukthafâna, ruom sûnghaia lung kak bula dâm naupang thattuhai."
6,"Among the smooth stones of the valley is thy portion; they, they are thy lot; even to them hast thou poured a drink-offering, thou hast offered an oblation. Shall I be appeased for these things?","Vadung ruom lung innâm lai chun i chanvo a um a; chuong, chuonghai ngei chu; i chanpuol chu a nih, chuonghai ta ding ngei chun thil inhlân dâwn mi i buok a, thilpêk khawm în hlân kha. Chuong thila chun suklungawiin ka um ding am a nih?"
7,Upon a high and lofty mountain hast thou set thy bed; thither also wentest thou up to offer sacrifice.,"Tlâng insâng inzotak chunga chun i khum chu i sieh a, chutaka bawk chun inthâwina inhlân dingin i fe hlak."
8,"And behind the doors and the posts hast thou set up thy memorial: for thou hast uncovered thyself to another than me, and art gone up; thou hast enlarged thy bed, and made thee a covenant with them: thou lovedst their bed where thou sawest it.","Kawtkhârhai le kawtkhâr bieng phênahai chun i hriet zingnahai chu în tung a, keia kuomah ni loin, mi dang kuomah în hlîp a, i hang fe sih a; i khum i zau a, an kuomah thu i thlung a; an khum chu i hmûnaa chun i hmangai a, an saruokna chu i en a."
9,"And thou wentest to the king with oil, and didst increase thy perfumes, and didst send thine ambassadors far off, and didst debase thyself even unto Sheol.","Chun, hriek leh lal kuomah i feh a, i riminhnikhai chu i thaw nasa zuol a, i palaihai chu hlatakah i tir a, Seol tlung rakin în sukhnuoi kha."
10,"Thou wast wearied with the length of thy way; yet saidst thou not, It is in vain: thou didst find a quickening of thy strength; therefore thou wast not faint.","I fena lampui hlat leiin i sâwl a, nisienlakhawm, “Beiseina hrim hrim a um nawh,” i ti si nawh a; i hrâtna sukharna i hmuh a; chuleiin, i châu ta naw kha."
11,"And of whom hast thou been afraid and in fear, that thou liest, and hast not remembered me, nor laid it to thy heart? have not I held my peace even of long time, and thou fearest me not?","Tu am i ṭih a, în lau a, khêl i hril hlak a, kei i mi hriet ta nawh a, i lungrila i ngaituo ta naw hi? Sâwttak ka to zing an nâwm a nih? Ṭi khawm i mi ṭi naw hi."
12,"I will declare thy righteousness; and as for thy works, they shall not profit thee.","I felna thu hi hril ka ta, i thil- thawhai chu i ta dingin ienga ṭha- hnem ni naw nih."
