verse_no,en,hmr
1,"Behold, a king shall reign in righteousness, and princes shall rule in justice.","Ngai ta, lal pakhat chu feltak- in lalah ṭhung a ta, mi lienhai chun rorêlna felin ro rêl an tih."
2,"And a man shall be as a hiding-place from the wind, and a covert from the tempest, as streams of water in a dry place, as the shade of a great rock in a weary land.","Mi pakhat chu thlipuia inthawka inbîkna hmun ang le, ruopuia in- thawka inbîkna ang nîng a ta, hmun ṭâwla tui luonghai ang, ram châutaka lungpui lientak hlim ang el chu."
3,"And the eyes of them that see shall not be dim, and the ears of them that hear shall hearken.","Chuongchun, hmutuhai mit chu fie naw naw nih a, hretuhai na chun ngai a tih."
4,"And the heart of the rash shall understand knowledge, and the tongue of the stammerers shall be ready to speak plainly.","Thaw thut hmanghai lungril chun hrietna thu chu hrefieng a ta, danginâwkhai lei chu fietakin ṭawng thei a tih."
5,"The fool shall be no more called noble, nor the churl said to be bountiful.","Mi suol chu mi tiktlai ti nâwk ta naw ni hai a, mi vervêk chu mi inzaum ti nâwk ta bawk naw hi hai."
6,"For the fool will speak folly, and his heart will work iniquity, to practise profaneness, and to utter error against Jehovah, to make empty the soul of the hungry, and to cause the drink of the thirsty to fail.","Pathien inza nawna thil thaw ding le, LALPA hêkna dinga thu indik naw hril dingin, phîngṭâmhai phîng sûng sukruok ding leh, dangchârhai dâwn ding sukbohmang dingin, mi suol chun suol thu a hril ding a ni sih a, a lungril chun thil suksuol bawk a tih."
7,"And the instruments of the churl are evil: he deviseth wicked devices to destroy the meek with lying words, even when the needy speaketh right.",Mi vervêk thuomhnawhai chu ṭha nawtak a na; pasiehai chun thu dik an hril khawmin mi rimsihai chu khêl thua sukbohmang dingin ama chun thil suol thaw dingin a ngaituo hlak.
8,But the noble deviseth noble things; and in noble things shall he continue.,"Mi tiktlai ruok chun tiktlaina thil tieng chu a ngaituo hlak a; chuong- chun, tiktlaina tieng thilahai chun um zing a tih."
9,"Rise up, ye women that are at ease, and hear my voice; ye careless daughters, give ear unto my speech.","Nuhmei um mei meihai, tho unla, ka râwl hi ngai ta u; naunu ngaisamhai, ka thu hrila hin na sit ro."
10,"For days beyond a year shall ye be troubled, ye careless women; for the vintage shall fail, the ingathering shall not come.","Nuhmei ngaisamhai, kum khat le ni ieng amani zât chena chun lunginzîng tâng in tih; grêp lo ding hlak a um âwm si nawh a, grêp lo khâwm dinga chun iengkhawm a hung pieng âwm si nawh a."
11,"Tremble, ye women that are at ease; be troubled, ye careless ones; strip you, and make you bare, and gird sackcloth upon your loins.","Nuhmei um mei meihai, inthin ro; mi ngaisamhai, lunginzîngtakin um ro, inhlîp unla, saruokin insiem unla, in kâwngahai chun saiip puon bi ro."
12,"They shall smite upon the breasts for the pleasant fields, for the fruitful vine.",Lo ditumhai lei le grêphrui ra nuom mi lei chun in âwm inchum inchum ro.
13,"Upon the land of my people shall come up thorns and briers; yea, upon all the houses of joy in the joyous city.","Ka mihai rama hin hlohling- neihai le buorhai chu tlâng a tih; anih, khawpui hlimumtaka hlimna in po pohai chunga chun,"
14,"For the palace shall be forsaken; the populous city shall be deserted; the hill and the watch-tower shall be for dens for ever, a joy of wild asses, a pasture of flocks;","lal in chu mâksanin a um ding a ni sih a; mi tamna khawpui chu suok- sanin a um ding a na; a muol pâwng le a râlvêng bûkhai chu kumkhaw pûk dâm, ram sabengtung lâwmna dâm, ranruol tlatna hmunhai hung nîng a tih;"
15,"until the Spirit be poured upon us from on high, and the wilderness become a fruitful field, and the fruitful field be esteemed as a forest.","Chung tienga thlarau chu ei chunga bura a um a, thlalêr chu hnuoi ṭhatak hmuna ân chang a, hnuoi ṭhatak hmun chu rampuia ngaia a um hmakhat chun."
16,Then justice shall dwell in the wilderness; and righteousness shall abide in the fruitful field.,"Chupha chun rorêl felna chu thlalêra chun chêng a ta, felna chu hnuoi ṭhatakna hmuna chun um a tih."
17,"And the work of righteousness shall be peace; and the effect of righteousness, quietness and confidence for ever.","Chun, felna sinthaw chu inrem- na nîng a ta, felna thil suok chu kumkhuoa muongtaka umna le ring tlata umna nîng a tih."
18,"And my people shall abide in a peaceable habitation, and in safe dwellings, and in quiet resting-places.","Chuongchun, ka mihai chu râl- muonga umnaahai le in dettakhaia le châwlna hmun muongumtakhaia chun um tâng an tih."
19,But it shall hail in the downfall of the forest; and the city shall be utterly laid low.,"Nisienlakhawm, rampui chu sukthlu dingin riel tla dur dur a ta; khawpui chu suktlâwm dêrin um a tih."
20,"Blessed are ye that sow beside all waters, that send forth the feet of the ox and the ass.","Tui luongna po po panga chi the hlaktuhai le, bâwngchal le sabeng- tung inthla hlakhai, in hamṭha ie."
