verse_no,en,hmr
1,"Yet now hear, O Jacob my servant, and Israel, who I have chosen:","“Tu ruok hin chu aw Jakobhai ka siehlawhai, aw Israelhai ka ithlanghai, ngai ro khai;"
2,"Thus saith Jehovah that made thee, and formed thee from the womb, who will help thee: Fear not, O Jacob my servant; and thou, Jeshurun, whom I have chosen.","LALPA nangni siemtu, sula in- thawka nangni inngîrtu, nangni ṭhangpuitu ding chun hieng ang hin a tih, ‘Aw Jakobhai ka siehlawhai, nangni Jesurun ka ithlanghai, ṭi naw ro,’"
3,"For I will pour water upon him that is thirsty, and streams upon the dry ground; I will pour my Spirit upon thy seed, and my blessing upon thine offspring:","Dangchâr chunga chun tui ka hung buok ding a ni sih a, hnuoi ṭâwlahai chun tuiluonghai chu ka hung buok bawk ding a nih; in thlahai chungah ka thlarau buok ka ta, in nauhai chungah ka malsâwmna buok bawk ka tih:"
4,"and they shall spring up among the grass, as willows by the watercourses.","chuongchun, anni chu tuiluong- na kâwla phahrâm mâwng ang hin, hlohna lai chun mâwng an ta."
5,"One shall say, I am Jehovah’s; and another shall call himself by the name of Jacob; and another shall subscribe with his hand unto Jehovah, and surname himself by the name of Israel.","Mi pakhatin LALPA ta ka nih tîng a ta, mi dangin Jakob hming inbûk a ta; mi dangin a kutah, LALPA ta tiha ziekin, Israel hming chu a chi hmingah hmang a tih,” tiin."
6,"Thus saith Jehovah, the King of Israel, and his Redeemer, Jehovah of hosts: I am the first, and I am the last; and besides me there is no God.","LALPA Israelhai Lal, an intlantu sipaihai LALPA chun hieng ang hin a tih, “Kei a hmasa tak chu ka na, a nuhnung tak khawm ka nih; keima naw chu Pathien hrim hrim an um nawh."
7,"And who, as I, shall call, and shall declare it, and set it in order for me, since I established the ancient people? and the things that are coming, and that shall come to pass, let them declare.","Tienlaia mihai ka siem china inthawk tah keima thaw angin tuin am ko a ta, tuin am chuong chu hril a ta? Tlung dinghai le la hung um dinghai chu hril raw se."
8,"Fear ye not, neither be afraid: have I not declared unto thee of old, and showed it? and ye are my witnesses. Is there a God besides me? yea, there is no Rock; I know not any.","Inlau naw unla, ṭi bawk naw ro, inhma khan in kuomah ka hrilin kân hriettir ta cheu a ni naw am a nih? Chuongchun, nangni hi a mi hriet- puituhai in nih. Keima naw hi Pathien dang hrim hrim an um am? Lungpui hrim hrim a um nawh, pakhat khawm a um ka hriet nawh,” tiin."
9,"They that fashion a graven image are all of them vanity; and the things that they delight in shall not profit; and their own witnesses see not, nor know: that they may be put to shame.","Milim siem fâwm siemtuhai chu an rêngin boruok el an na; an thil dit zâwnghai ienga ṭhahnem ni naw ni hai; an muolphona ding hrim hrimin anni hrietpuituhai khawmin an hmu thei nawh a, an hriet thei bawk nawh."
10,"Who hath fashioned a god, or molten an image that is profitable for nothing?","Tuin am pathien chu ân ngîr chai leh? Annawleh, tuin am ienga ṭhahnem chuong lo milim siem fâwm a sung hrim leh?"
11,"Behold, all his fellows shall be put to shame; and the workmen, they are of men: let them all be gathered together, let them stand up; they shall fear, they shall be put to shame together.","Ngai ta, a pâwlpuihai po po chu muolpho an tih; sinthaw mihai khawm mihriem laia mi an nih; an rêngin inkhâwm vawng hai sienla, ngîr raw se; ṭîng an ta, muolpho tâwl an tih."
12,"The smith maketh an axe, and worketh in the coals, and fashioneth it with hammers, and worketh it with his strong arm: yea, he is hungry, and his strength faileth; he drinketh no water, and is faint.","Thîrsuin hreipui a sut hlak a, meihawla chun a thun lût a, tubau- haiin a sut a, a bân hrâttak chun a sut hlak, anih, a phîng a hung ṭâm a, a tha chu a hung zawi hlak; tui hrim hrim a dâwn nawh a, a châu hlak."
13,"The carpenter stretcheth out a line; he marketh it out with a pencil; he shapeth it with planes, and he marketh it out with the compasses, and shapeth it after the figure of a man, according to the beauty of a man, to dwell in a house.","Thingrem siemtuin hrui a kei- mar a, pensilin a riruong a, thing- nâwtnahaiin a sukruol a, inkhina hmangin a riruong a, mihriem ruongâmin ân ngîr a, ina um dingin mihriem mawina angin ân ngîr hlak a."
14,"He heweth him down cedars, and taketh the holm-tree and the oak, and strengtheneth for himself one among the trees of the forest: he planteth a fir-tree, and the rain doth nourish it.","Sidar thinghai a ta dingin a phûr a, sething le thingsaisuo a lâk a, ramhnuoi thing laia pakhat chu a puola um dingin a sukdet a, fâr kûng a phun a, ruotuiin a châwm hlak."
15,"Then shall it be for a man to burn; and he taketh thereof, and warmeth himself; yea, he kindleth it, and baketh bread: yea, he maketh a god, and worshippeth it; he maketh it a graven image, and falleth down thereto.","Chu hnunga chun mi ta dinga meia ti ding ni tâng a tih; chutaka mi chu a lâk a, ân suklum hlak, anih, meiah a sêm a, bei a em hlak; anih, pathien a siem a, a biek hlak; chu thing chu milim siem fâwmah a siem a, chu chu bawkkhupin chibai a bûk hlak."
16,"He burneth part thereof in the fire; with part thereof he eateth flesh; he roasteth roast, and is satisfied; yea, he warmeth himself, and saith, Aha, I am warm, I have seen the fire.","Chu thing chu aṭhen chu meiah a tih a, aṭhen chu sa fâkna dingin a hmang a; sa a rawh a, a tlai hlak; anih, mei lum a awi a, “Chei, ka lum tah, mei hmêl ka hmu ta le!” a tih a."
17,"And the residue thereof he maketh a god, even his graven image; he falleth down unto it and worshippeth, and prayeth unto it, and saith, Deliver me; for thou art my god.","A mahla chu pathienah a siem a, a siem fâwm milim ngeia chun; chu chu bawkkhupa chibai bûkin a biek a, a kuomah a ṭawngṭai a, “Mi sanhim rawh, ka pathien i ni sih a,” a ti hlak."
18,"They know not, neither do they consider: for he hath shut their eyes, that they cannot see; and their hearts, that they cannot understand.","An hriet nawh a, an ngaituo bawk nawh; ama chun an hmu thei nawna dingin ân sîmtir ta sih a; an hrietthiem nawna dingin an lungril khawm a khârpêk tah a."
19,"And none calleth to mind, neither is there knowledge nor understanding to say, I have burned part of it in the fire; yea, also I have baked bread upon the coals thereof; I have roasted flesh and eaten it: and shall I make the residue thereof an abomination? shall I fall down to the stock of a tree?","Tukhawma an hriet suok nâwk nawh a, “Ṭhenkhat chu meiah ka ti sih a; anih; a aia khawm bei ka em nghe ngheh a; sa khawm ka rawh a, ka fâk sih a, a mahla chu thil tirdakumah ka siem ding am a nih? Thinga mi bawkkhupin chibai ka bûk ding am a nih? ti dingin annia chun hrietna le hrietthiemna a um bawk nawh."
20,"He feedeth on ashes; a deceived heart hath turned him aside; and he cannot deliver his soul, nor say, Is there not a lie in my right hand?","Vut chau a fâk hlak a; a lungril hlêma um chun, a hringna ân sanhim thei nawna ding le, ‘Ka kut chang- tieng hin khêl a um naw am a nih?’ a ti thei nawna dingin ama chu ân pêttir tah."
21,"Remember these things, O Jacob, and Israel; for thou art my servant: I have formed thee; thou art my servant: O Israel, thou shalt not be forgotten of me.","Aw Jakobhai, chuong thilhai chu hre zing ro, Israelhai, hre zing bawk ro; ka siehlawhai in ni sih a; keiin kân ngîr cheu a; ka siehlawhai in nih; aw Israelhai, ka theinghilin um naw ti niu."
22,"I have blotted out, as a thick cloud, thy transgressions, and, as a cloud, thy sins: return unto me; for I have redeemed thee.","In bawsietnahai chu sûm sâmup sukboin ka sukbo tah a, in suolhai chu sûm sukbo angin ka sukbo ta bawk a; ka kuomah hung kîr nâwk ro, kân tlan ta si cheu a."
23,"Sing, O ye heavens, for Jehovah hath done it; shout, ye lower parts of the earth; break forth into singing, ye mountains, O forest, and every tree therein: for Jehovah hath redeemed Jacob, and will glorify himself in Israel.","Aw vânhai, hlimtakin hla sak ro, LALPAIN chu chu a thaw ta sih a; leihnuoi hnuoitienghai, khêk ro, tlânghai, aw ramhnuoi le a sûnga thing um tinrênghai, hla sak suok phut ro: LALPA chun Jakobhai chu ân tlan tah a, Israelhaia chun ân chawimawi ding a ni sih a."
24,"Thus saith Jehovah, thy Redeemer, and he that formed thee from the womb: I am Jehovah, that maketh all things; that stretcheth forth the heavens alone; that spreadeth abroad the earth (who is with me?);","LALPA, nangni intlantu, sula inthawka nangni inngîrtu cheu chun hieng hin a tih, “Kei hi LALPA, thil po po siemtu, mâni chaua vân keiphar- tu, hnuoi suklientu chu ka nih; tu am ka kuomah a um a?"
25,"that frustrateth the signs of the liars, and maketh diviners mad; that turneth wise men backward, and maketh their knowledge foolish;","Kei hi khêlhliphai inchiknahai chu teploa siem a, aisânthiemhai in- vêta siemtu, mi varhai innghat kîrtir a, an hrietna invêtthlâka siemtu,"
26,"that confirmeth the word of his servant, and performeth the counsel of his messengers; that saith of Jerusalem, She shall be inhabited; and of the cities of Judah, They shall be built, and I will raise up the waste places thereof;","mâni siehlaw thu sukdet a, mâni palaihai remruot sukmuol- suotu, Jerusalem chungchâng thua, ‘Chutaka chun mi um nâwk an tih,’ titu le, Juda ram khawpuihai chung- châng thua, ‘Siemin um nâwk tâwl an ta, a sietna laihai chu siem ṭha nâwk ka tih,’ titu,"
27,"that saith to the deep, Be dry, and I will dry up thy rivers;","tui inthûktak kuoma, ‘Kang intan rawh, i vadunghai khawm ka sukkang ding a nih,’ titu,"
28,"That saith of Cyrus, He is my shepherd, and shall perform all my pleasure, even saying of Jerusalem, She shall be built; and of the temple, Thy foundation shall be laid.","Kura chungchâng thua, ‘Ama chu ka berâm vêngtu a nih, Jeru- salem chungchâng thua, siemin um nâwk a tih, ti le, Pathien biekin kuoma, I lungphûm chu remin um nâwk a tih, ti hiel khawpin ka dit zâwng po po chu thâwng a tih,’ titu ka nih,” tiin."
