verse_no,en,hmr
1,"In the year that king Uzziah died I saw the Lord sitting upon a throne, high and lifted up; and his train filled the temple.","Lal Uzzia a thi kum khan LALPA chu lalṭhungpha insângtaka chawisânga a ṭhung ka hmuh a, a silfên hmawr infuol chun biekin chu a suksip ta vawng a."
2,"Above him stood the seraphim: each one had six wings; with twain he covered his face, and with twain he covered his feet, and with twain he did fly.","A kâwla chun serafîmhai an ngîr a, thla paruk an nei seng a, an thla pahni chun an hmai an inkhum a, pahni chun an kephahai an inkhum a, pahni chun an vuong a."
3,"And one cried unto another, and said, Holy, holy, holy, is Jehovah of hosts: the whole earth is full of his glory.","Chun, “Sipaihai LALPA chu ân thieng ie, ân thieng ie, ân thieng ie, hnuoi pumpui chu a ropuinain a sip a,” tiin, an inkhêk tuo an inkhêk tuo hlak a."
4,"And the foundations of the thresholds shook at the voice of him that cried, and the house was filled with smoke.","Chuongchun, a khêktu khêk ria chun a kawtkhâr bul lungphûm chen- in ân hnîng ta dur dur a, in chu meikhuin a sip tah a."
5,"Then said I, Woe is me! for I am undone; because I am a man of unclean lips, and I dwell in the midst of a people of unclean lips: for mine eyes have seen the King, Jehovah of hosts.","Chu phingleh kei chun, “Hmûr tirdakum put mi ka na, hmûr tirdak- um put mihai laia um ka ni leiin ka chung a va rik de! Ka bohmang a ni hi, ka mitin, Lal, sipaihai LALPA chu a hmu ta sih a,” ka tih a."
6,"Then flew one of the seraphim unto me, having a live coal in his hand, which he had taken with the tongs from off the altar:","Chuongchun, serafîm pakhat, mâichâma inthawka chaichea chep, meiling chawiin ka kuomah a hung vuong a,"
7,"and he touched my mouth with it, and said, Lo, this hath touched thy lips; and thine iniquity is taken away, and thy sin forgiven.","ka bau a hang bel a, “Ngai rawh, hi hin i hmûr a tâwk tah; chuong- chun, i khawhlona lâk hmang a ni tah a, i suol khawm tlêngfai a ni tah,” a ta."
8,"And I heard the voice of the Lord, saying, Whom shall I send, and who will go for us? Then I said, Here am I; send me.","Chun, “Tu am tir ka ta, tu am ei ta dingin fêng a ta?” tiin LALPA râwl chu ka hriet a."
9,"And he said, Go, and tell this people, Hear ye indeed, but understand not; and see ye indeed, but perceive not.","Chuongchun, kei chun, “Kei hitaka hin ka um, mi tir ta la,” ka tih a. Chun, ama chun, “Fe la, hi chihai hi hril rawh, ‘Na chun a hriet chu hre unla, a ngaina ruok chu hre naw ro; a hmu chu hmu unla, a hriet chu hre naw ro,’ tiin."
10,"Make the heart of this people fat, and make their ears heavy, and shut their eyes; lest they see with their eyes, and hear with their ears, and understand with their heart, and turn again, and be healed.","Hi chihai lungril hi sukthâu la, an nahai suksêt la, an mithai insîmtir rawh; chuong naw chun an mitin hmûng an ta, an nain hrieng an ta, an lungrilin hre bawk an ta, nghakîr nâwk an ta, sukdamin um rawi an tih,” a ta."
11,"Then said I, Lord, how long? And he answered, Until cities be waste without inhabitant, and houses without man, and the land become utterly waste,","Chun, kei chun, “LALPA, ieng chen am nîng a ta?” ka tih a. Chun, ama chun a dawn a, “Khawpuihai mihriem um loa a ram a, inhai thlûttu um lo a a ṭîek a, râusana a um vawng a,"
12,"and Jehovah have removed men far away, and the forsaken places be many in the midst of the land.","LALPAIN mihai chu hlatakah a sawn a, ram sûnga hmun mâksan hnung tamtak a um hmakhat chun."
13,"And if there be yet a tenth in it, it also shall in turn be eaten up: as a terebinth, and as an oak, whose stock remaineth, when they are felled; so the holy seed is the stock thereof.","Chun, a sûnga chun sâwm laia pakhat khawm la um sienla, fâk zoin um nâwk nghâl an tih; nisienla- khawm, sething le thingsaisuo chu phûr hnung khawma a bul a la um zing hlak angin chi inthieng chu a bul la um zing chu a nih,” tiin."
