verse_no,en,hmr
1,"For Zion’s sake will I not hold my peace, and for Jerusalem’s sake I will not rest, until her righteousness go forth as brightness, and her salvation as a lamp that burneth.","A felna chu varna anga ân suoh a, ama sandamna chu khâwnvar chawk anga ân suo hma- khat chun, Zion leiin to zing naw ningah a, Jerusalem leiin um ṭawk ṭawk naw ningah."
2,"And the nations shall see thy righteousness, and all kings thy glory, and thou shalt be called by a new name, which the mouth of Jehovah shall name.","Chuongchun, hnam tinin i felna chu hmûng an ta, lal po poin i ropuina chu hmu bawk an tih; chun, hming thar, LALPA bauin ân put ding chun ko an ti che."
3,"Thou shalt also be a crown of beauty in the hand of Jehovah, and a royal diadem in the hand of thy God.",LALPA kuta mawina lallukhum le Pathien kuta ropuina lukhum ni bawk i tih.
4,"Thou shalt no more be termed Forsaken; neither shall thy land any more be termed Desolate: but thou shalt be called Hephzi-bah, and thy land Beulah; for Jehovah delighteth in thee, and thy land shall be married.","“Mâk,” ti nâwk ta naw ni hai che a, i ram khawm chu, “Sukrêm,” ti nâwk ta naw ni hai a: “Hephzibah” ti lem tâng an ti cheh a, i ram khawm chu “Beula” ti bawk an tih, LALPA i chungah a lâwm sih a, i ram khawm- in pasal a nei ding a nih."
5,"For as a young man marrieth a virgin, so shall thy sons marry thee; and as the bridegroom rejoiceth over the bride, so shall thy God rejoice over thee.","Tlangvâlin nunghâk nuhmeia an nei hlak ang hin i naupasalhaiin nu- hmeiah nei an ti che: mo neitu chu mo chunga a lâwm angin, i Pathien chu i chungah lâwm a tih."
6,"I have set watchmen upon thy walls, O Jerusalem; they shall never hold their peace day nor night: ye that are Jehovah’s remembrancers, take ye no rest,","Aw Jerusalem, i kul chungah râl vêngtuhai kân vêngtir a, asûn azânin ieng tika khawm to naw ni hai; nangni LALPA hrietpuitua umhai, um ṭawk ṭawk dêr naw ro,"
7,"and give him no rest, till he establish, and till he make Jerusalem a praise in the earth.","ama khawm chu inumtir ṭawk ṭawk naw ro: Jerusalem hi a sukdet a, hnuoia hin inpâkuma a siem hmakhat chun."
8,"Jehovah hath sworn by his right hand, and by the arm of his strength, Surely I will no more give thy grain to be food for thine enemies; and foreigners shall not drink thy new wine, for which thou hast labored:","LALPA chu a changtieng le a bân hrâttak sâlin ṭawng ân khâm tah a, “I bu chu nangma dotuhai bu dingin pe nâwk ta dêr naw ningah a, ram dang mihaiin i them suok uoin chu dâwn nâwk ta naw ni hai:"
9,"but they that have garnered it shall eat it, and praise Jehovah; and they that have gathered it shall drink it in the courts of my sanctuary.","a sîktuhai chun fa lem tâng an ta, LALPA chu inpâk an ta; a lotuhai chun ka hmun inthieng inhuonna tuollaia chun dâwn tâng an tih,” tiin."
10,"Go through, go through the gates; prepare ye the way of the people; cast up, cast up the highway; gather out the stones; lift up an ensign for the peoples.","Suok unla, kul kawtkhârahai chun suok ro; mihai ta dingin lampui buotsai unla, sung pâwng unla, lamlien chu sung pâwng ro; lunghai chu rût fai unla, mihai ta dingin inchikna târ suok ro."
11,"Behold, Jehovah hath proclaimed unto the end of the earth, Say ye to the daughter of Zion, Behold, thy salvation cometh; behold, his reward is with him, and his recompense before him.","Ngai ta u, LALPAIN leihnuoi tâwp chenin hieng ang hin ân hriettir a nih, “Zion naunu kuomah hieng ang hin hril ro, ‘En ta, nangma sandamna a hung tlung ding a ni hi; en ta, a lâwmman chu a kuomah a um hi, a thungna chu a hmaah a um bawk a."
12,"And they shall call them The holy people, The redeemed of Jehovah: and thou shalt be called Sought out, A city not forsaken.","Chuongchun, anni chu Mi Inthienghai, LALPA intlanhai tîng an tih; nang chu Zawng suok, mâksan naw khawpui, tîng an ti che,’ tiin,” a tih a."
