verse_no,en,hmr
1,"For Jehovah will have compassion on Jacob, and will yet choose Israel, and set them in their own land: and the sojourner shall join himself with them, and they shall cleave to the house of Jacob.","LALPA chun Jakob rawi chu lunginsiet a ta, Israelhai chu thlangin anni rama ngei chun a lân umtir ding a ni sih a; chun, ram dang mihai chun anni chu hung zâwm an ta, Jakob sûnghai chu chel tlat an tih."
2,"And the peoples shall take them, and bring them to their place; and the house of Israel shall possess them in the land of Jehovah for servants and for handmaids: and they shall take them captive whose captives they were; and they shall rule over their oppressors.","Chun, chi tin chun anni ṭhuoi an ta, an hmun ding chu intlun an tih; chuongchun, Israel sûnghai chun LALPA rama chun anni chu suokpa- ahai le suoknuahai la nei an tih; anni sala mantuhai chu salah la man an ta, anni suknawmnatuhai chunga chun ro la rêl an tih."
3,"And it shall come to pass in the day that Jehovah shall give thee rest from thy sorrow, and from thy trouble, and from the hard service wherein thou wast made to serve,","Chun, i lungngainaa inthawk dâm, i buoinaa inthawk dâm, sinthaw intaktak an inthawtirna chea inthawk dâma LALPAIN ân châwltir nia che chun hieng ang hi nîng a tih,"
4,"that thou shalt take up this parable against the king of Babylon, and say, How hath the oppressor ceased! the golden city ceased!","hi tîelna thu hi Babulon lal khêkkhumin la hril i tih, “Iengtizie am a na, nêksâwrtu chu a va re ta de! Iengtizie am a na, rângkachak khawpui chu a va re ta de!"
5,"Jehovah hath broken the staff of the wicked, the sceptre of the rulers;",LALPA chun mi rilo hmawl chu a suktliek tah; rorêltuhai lal hmawl chu;
6,"that smote the peoples in wrath with a continual stroke, that ruled the nations in anger, with a persecution that none restrained.","mi tin lunginsen puma vaw zawt zawt hlak a, hnam tin lunginsen puma tu ikhap khawm ngai loa suk- nawmnatnaa ro rêlpêkna hlak chu."
7,"The whole earth is at rest, and is quiet: they break forth into singing.","Leihnuoi pumpui hi a châwl a, a re vawng vawng a; hla an sak suok phut a."
8,"Yea, the fir-trees rejoice at thee, and the cedars of Lebanon, saying, Since thou art laid low, no hewer is come up against us.","Anih, i chungthu leiin fârhai chu an hlim a, Lebanon tlânga sidar thinghai leh; ‘Suktlâwma i um chin chu phûr thlutu ding hrim hrim kan kuomah an hung ta ngai nawh.’ tiin."
9,"Sheol from beneath is moved for thee to meet thee at thy coming; it stirreth up the dead for thee, even all the chief ones of the earth; it hath raised up from their thrones all the kings of the nations.","Hnuoi tienga inthawka Seol chu i hung tlung tuok ding chein, nangma leiin a buoi mur mur a nih; mithi, hnuoia ṭhuoituhai po po chu, nangma leiin a chawktho a, hnam tin lal po pohai chu an lalṭhungphaa inthawk chun a keitho tah."
10,"All they shall answer and say unto thee, Art thou also become weak as we? art thou become like unto us?","Chuong po po chun nang chu bein, i kuomah hieng ang hin hril an tih, ‘Nang khawm keini ang bawkin i hrât naw ve tâm a nih? Keini um angin i um tâm a nih?"
