verse_no,en,hmr
1,"Moreover Jehovah answered Job, and said,","Chu naw khawm chu LALPA chun Job chu a dawn a, a hril tah a:"
2,"Shall he that cavilleth contend with the Almighty? He that argueth with God, let him answer it.","“Iengkimthawthei kaltu chun ama ân chûktir ding am a nih? Pathien sêlkaltu chun dawn raw se,” tiin."
3,"Then Job answered Jehovah, and said,","Chun, Job chun LALPA chu a dawn a, a hril tah a,"
4,"Behold, I am of small account; what shall I answer thee? I lay my hand upon my mouth.","“Ngai ta, kei iengkhawplo hin ieng tin am dawn ka ti che a? Ka kutin ka bau hup el ka tih."
5,"Once have I spoken, and I will not answer; Yea, twice, but I will proceed no further.","Vawi khat thu ka hril tah a, dawn chu dawn naw ning; Anih, vawi hni, amiruokchu, hril pei naw ning,” tiin."
6,"Then Jehovah answered Job out of the whirlwind, and said,","Chun, LALPA chun Job chu thlivira chun a hung dawn a, a hril tah a,"
7,"Gird up thy loins now like a man: I will demand of thee, and declare thou unto me.","“Pasal angin tuhin i dier kei la, Nang chu indawn ka ti che a, mi hril rawh;"
8,"Wilt thou even annul my judgment? Wilt thou condemn me, that thou mayest be justified?","Nang ngei khawma ka rorêl hi i ngaitha ding am a nih? Thiem i chang theina dingin, kei chu thiemnaw i mîn changtir ding maw?"
9,Or hast thou an arm like God? And canst thou thunder with a voice like him?,"Annawleh, Pathien angin bân i nei am a nih? Ama ang chun râwlriin i sukrûm thei am a nih?"
10,Deck thyself now with excellency and dignity; And array thyself with honor and majesty.,"Tuhin ṭha famkimna le insângnain inbel la, Ropuina le inzâumnain inthuom bawk rawh."
11,"Pour forth the overflowings of thine anger; And look upon every one that is proud, and abase him.","I lunginsen sip liemhai chu bunthla la, Mi a chapo taphawt chu en la, ngaihnuoi la,"
12,"Look on every one that is proud, and bring him low; And tread down the wicked where they stand.","Mi a chapo taphawt chu en la, siehnuoi rawh; Chun, mi rilo chu an ngîrnaa chun sir thlu rawh."
13,Hide them in the dust together; Bind their faces in the hidden place.,"Pilvuta chun anni chu thup tâwl la, An hmaihai chu hmun inthupa chun inkhum rawh."
14,Then will I also confess of thee That thine own right hand can save thee.,"Chun, kei khawma i kut changtieng chun Nangma a sandam thei che a nih ti hrieng ka tih."
15,"Behold now, behemoth, which I made as well as thee; He eateth grass as an ox.","“Ngai ta, tuhin tuisamak nanga anga ka siem chun, Sebâwngchal angin hlobet a fâk a nih."
16,"Lo now, his strength is in his loins, And his force is in the muscles of his belly.","Ngai ta, tuhin a hrâtna chu a kâwngahai chun a um a, A tha chu a phing tisaahai chun a um a nih."
17,He moveth his tail like a cedar: The sinews of his thighs are knit together.,"Sidar thing angin a mei chu a hêm a, A êlpui thahruihai chu ân têl khâwm a nih."
18,His bones are as tubes of brass; His limbs are like bars of iron.,"A ruhai chu dârsen theikhuonghai ang a na, A kut le kehai chu thîr tluonhai ang an nih."
19,He is the chief of the ways of God: He only that made him giveth him his sword.,"Pathien siemhaia lal chu a na, Ama siemtu chau chun a thal chu ama kuomah a pêk thei a."
20,"Surely the mountains bring him forth food, Where all the beasts of the field do play.","Matheiloin, tlânghai chun bu an hung insuopêk a, Ramsahai po po inhnelna hmun ngeihai chun."
21,"He lieth under the lotus-trees, In the covert of the reed, and the fen.","Tuihna buk hnuoiahai chun a zâl a, Phairuong buk hnuoi dûma chun."
22,The lotus-trees cover him with their shade; The willows of the brook compass him about.,"Tuihna kûnghai chun an hlimin an inkhum a, Vadungte phahrâmhai chun ama a tuom bawk a."
23,"Behold, if a river overflow, he trembleth not; He is confident, though a Jordan swell even to his mouth.","Ngai ta, vadung chu hung lien sien khawm, ân thin ngai nawh a. Jordan chu a bau chenin hung lien sien khawm ân ringzo a nih."
24,"Shall any take him when he is on the watch, Or pierce through his nose with a snare?","Ân vêng zing lai chun miin an lâk ding am a nih? Annawleh, a hnâr dâwn chu chângin an âwk ding am a nih?"
