verse_no,en,hmr
1,"Then Job answered and said,","Chun, Job chun a dawn a, a hril tah a:"
2,Hear diligently my speech; And let this be your consolations.,"“Ka ṭawng hi nguntakin lo ngai unla, Hi hi in inhnêmna chu ni raw se."
3,"Suffer me, and I also will speak; And after that I have spoken, mock on.","Mi phal unla, kei khawma thu hril vêng ka tih, Ka hril zoah mi nuisan de ti niu."
4,"As for me, is my complaint to man? And why should I not be impatient?","Ka chungthua chun, ka chierna hi mihriem chung am a nih? Iengdingin am lunginrawm loin um ka ta?"
5,"Mark me, and be astonished, And lay your hand upon your mouth.","Mi en unla, makti unla, in kutin in bau chu hup el ro."
6,"Even when I remember I am troubled, And horror taketh hold on my flesh.","Ka ngaituoin ka lung a zîng a, Ṭitnain ka tisaah a mi man hlak."
7,"Wherefore do the wicked live, Become old, yea, wax mighty in power?","Iengtiziea mi rilo chu hringin, an hung tarin, thilthawtheinaa an hung nasa hlak am a na?"
8,"Their seed is established with them in their sight, And their offspring before their eyes.","An thlahai chu anni mithmu ngeia anni le tungding an na, An chithlahai an mithmu ngeiah, tungding an nih."
9,"Their houses are safe from fear, Neither is the rod of God upon them.","An inhai chu ṭitnaa inthawkin a him a, Pathien hmawl khawm chu an chungah a um bawk nawh."
10,"Their bull gendereth, and faileth not; Their cow calveth, and casteth not her calf.","An bâwngchalhai chun chi an thlah a, an ching ngai nawh a, An bâwngpuihai chun tê an nei a, tê an insiet ngai nawh."
11,"They send forth their little ones like a flock, And their children dance.","An nauhai chu berâm ruol angin an tir suok a, An nauhai chu an lâm a."
12,"They sing to the timbrel and harp, And rejoice at the sound of the pipe.","Ṭingṭang le khuongtê leh hla an sak a, Theihle ria chun an hlim bawk a."
13,"They spend their days in prosperity, And in a moment they go down to Sheol.","An nihai chu neinungtakin an hmang zo a, Thlamuongtakin Seola chun an fe thla tah a."
14,"And they say unto God, Depart from us; For we desire not the knowledge of thy ways.","Pathien kuoma chun, ‘keinia inthawkin fe hmang rawh, I lampuihai hrietna chu kan châk naw a nih,’ an la ti ta rawp a."
15,"What is the Almighty, that we should serve him? And what profit should we have, if we pray unto him?","‘Iengkimthawthei chu tu am a ni leh, a rawng ei bâwl ding chu? A kuoma ei ṭawngṭaiin ieng am ṭhathnemna hmûng ei ta?’ tiin."
16,"Lo, their prosperity is not in their hand: The counsel of the wicked is far from me.","En ta u, an hausakna chu an kutah a um nawh a; Mi rilo thurâwn chu keimaa inthawka hlataka chun a um a nih."
17,How oft is it that the lamp of the wicked is put out? That their calamity cometh upon them? That God distributeth sorrows in his anger?,Mi rilohai khâwnvar chu ieng anga herhlum rawpin am a um a? An sietna khawm chu ieng angin am a hung rawp ding? Pathien khawm chun a lunginsenin lungngainahai a pêk tâwl chu?
18,"That they are as stubble before the wind, And as chaff that the storm carrieth away?","Thli hmaa pâwl kûng ang el an na, Busi thliin a lên hmang hlak ang chu an nih."
19,"Ye say, God layeth up his iniquity for his children. Let him recompense it unto himself, that he may know it:","‘Pathien chun a thlahai ta dingin a khawhlona chu a khâwlkhâwm,’ in ta, An hriet theina dingin an chunga ngei chun thung ni raw se."
20,"Let his own eyes see his destruction, And let him drink of the wrath of the Almighty.","An mithai chun an sietna ngei chu hmu sienla, Iengkimthawthei lunginsenna ngei chu indâwntirin um raw hai se,"
