verse_no,en,hmr
1,Canst thou draw out leviathan with a fishhook? Or press down his tongue with a cord?,"“Leviathan chu ngakuoiin i hnûk dawk thei ding am a nih? Annawleh, a lei chu hruiin i keihnuoi zo ding am a nih?"
2,Canst thou put a rope into his nose? Or pierce his jaw through with a hook?,"A hnâr chu hruihruolin i khit thei ding am a nih? Annawleh, a khâk chu thalin i suntlang thei ding am a nih?"
3,Will he make many supplications unto thee? Or will he speak soft words unto thee?,"I kuoma chun hninahai tamtak siemin, I kuoma chun thu innêmhai chu a hril ding am a nih?"
4,"Will he make a covenant with thee, That thou shouldest take him for a servant for ever?","Ama chu siehlawa kumkhuoa i nei zingna dingin, I kuoma chun thutiem a siem ding am a nih?"
5,Wilt thou play with him as with a bird? Or wilt thou bind him for thy maidens?,"Vate inhnelpui angin ama chu în hnelpui ding am a nih? Annawleh, i rawngbâwltunu ta dingin ama chu i khit ding am a nih?"
6,Will the bands of fishermen make traffic of him? Will they part him among the merchants?,Ngamantuhai chun innêpnain an hmang ding am a nih? Sumdâwng mihai lai chun ama chu an sem dar dîm a nih?
7,"Canst thou fill his skin with barbed irons, Or his head with fish-spears?","A vun chu thîr kibar neiin i suksip thei ding am a nih? Annawleh, a lu chu ngakhâwfeihaiin?"
8,"Lay thy hand upon him; Remember the battle, and do so no more.","Ama chunga chun i kut hei inlet hrim la. In inthaw dân chu hre zing i ta, Thaw nâwk ta ngai naw ti nih."
9,"Behold, the hope of him is in vain: Will not one be cast down even at the sight of him?","Ngai ta, ama hne în zuomna chu a thlâwn el a na, Ama hei hmu ngawt khawmin mi chu a beidawng nghâl el a nih."
10,None is so fierce that he dare stir him up; Who then is he that can stand before me?,"Ama suktho ding khawpa huoisen tukhawm an um nawh a, Chuong a ni chun tu am keia hmaa ngir thei ding?"
11,"Who hath first given unto me, that I should repay him? Whatsoever is under the whole heaven is mine.",Ama ka pêk kîr nâwk dingin tuin am ka kuomah an pêk hmasa hlak a? Iengkim vânkhuphnuoia thil taphawt chu ka ta a nih.
12,"I will not keep silence concerning his limbs, Nor his mighty strength, nor his goodly frame.","A kehai hrâtzie chu hril thei bâk a nih, A tha hrâtzie a taksa muk ṭhat dân khawm chu."
13,Who can strip off his outer garment? Who shall come within his jaws?,A silfên chunghnung chu tuin am hâwk ngam a ta? Tuin am thîrse thuo hni hung insêdetir thei a ta?
14,Who can open the doors of his face? Round about his teeth is terror.,Tu am a khâk chela a bau keika thei ding? A ha intlar kuol ṭhut chu ṭi a um sih a.
15,"His strong scales are his pride, Shut up together as with a close seal.","A vun char inuoi chu a suong tak a na, Chârde ang ela khawng rût chu,"
16,"One is so near to another, That no air can come between them.","Pakhat chun a dang a hnai hleh a, A kâra chun boruok hrim a lût dêr nawh."
17,"They are joined one to another; They stick together, so that they cannot be sundered.","An inṭingmat tuo tlat a, Kei ṭhe thei ruol a ni nawh."
18,"His sneezings flash forth light, And his eyes are like the eyelids of the morning.","Ân simhai chun var a suksuok a, A mithai chu vârṭien var ang el a nih."
19,"Out of his mouth go burning torches, And sparks of fire leap forth.","A baua inthawk chun meiser chawklaihai a suok a, Meisihai chu a vuong suok bawk a."
20,"Out of his nostrils a smoke goeth, As of a boiling pot and burning rushes.","A hnârkuoa inthawkin meikhu a suok a, Thil suongna bêl le hlobuk kâng ang elin."
21,"His breath kindleth coals, And a flame goeth forth from his mouth.","A thuok chun meilinghai chu a mûtchawk a, A baua inthawk chun meichawk a suok a."
22,"In his neck abideth strength, And terror danceth before him.","A rînga chun hrâtna a um a, A hmaa chun ṭiumna chu a lâm a."
23,The flakes of his flesh are joined together: They are firm upon him; they cannot be moved.,"A tisa hlawmhai chu ân zawm khâwm tlat a, A chunga chun ân nghat tlat a,sukchâng ruol an ni nawh."
24,"His heart is as firm as a stone; Yea, firm as the nether millstone.","A lung chu lung anga ngar a na, Anih, bu râwtna lung hnuoihnung ang elin."
25,"When he raiseth himself up, the mighty are afraid: By reason of consternation they are beside themselves.","Ama chu a hung tho pha chun, mi hrâthai chu an ṭih a: Ṭitna leiin anni chu an inhâwrkhâwm a."
26,"If one lay at him with the sword, it cannot avail; Nor the spear, the dart, nor the pointed shaft.","Miin kâwlhnâmin sât sien khawm sât pawp naw nih, Annawleh, fei khawmin, thal khawmin, hmawlzum khawmin sun pawp naw nih."
27,"He counteth iron as straw, And brass as rotten wood.","Thîr chu bupâwl angin a ngai a, Dârsen chu thing hmawn angin."
28,The arrow cannot make him flee: Sling-stones are turned with him into stubble.,"Thalhai chun ama chu a suktlân thei nawh a, Saihlumhai khawm chu ama kuoma chun pâwlbul ang a nih."
29,Clubs are counted as stubble: He laugheth at the rushing of the javelin.,"Hmawlzumhai khawm chu pâwlbul ang chaua ngai a na, Fei inlap zawk zawkhai khawm chu a nuisan a."
30,His underparts are like sharp potsherds: He spreadeth as it were a threshing-wain upon the mire.,"A hnuoihrût tieng chu bekawihâr ngei ang an na, Dûm chirdiek chu buchilna hrizâwl angin a hrût cham duoi a;"
31,He maketh the deep to boil like a pot: He maketh the sea like a pot of ointment.,"Li inthûk chu bêl angin ân phultir a, Tuisuoriet chu thilhnâk angin a siem hlak."
32,He maketh a path to shine after him; One would think the deep to be hoary.,"A hnunga chun a fêna lampui chu a sukhuom vâr a, Li inthûk chu mi chun hmul vâr amani a sâwn rau khawpin."
33,"Upon earth there is not his like, That is made without fear.","Hnuoi chunga hin ama ang an um nawh a, Ṭitna nei loa siem chu."
34,He beholdeth everything that is high: He is king over all the sons of pride.,"Thil insâng tinrêng chu a hmuh a, Chapona naupahai po po chunga lal a nih,” tiin."
