verse_no,en,hmr
1,"Surely there is a mine for silver, And a place for gold which they refine.","“Tangkaruo ta ding chun cho- suokna hmun chu a um ngei a nih, Rângkachak ta dinga sukthiengna hmun leh."
2,"Iron is taken out of the earth, And copper is molten out of the stone.","Thîr chu leihnuoia inthawka lâk suok a na, Dârsen ruok chu lunga inthawka emtuia lâk suok a nih."
3,"Man setteth an end to darkness, And searcheth out, to the furthest bound, The stones of obscurity and of thick darkness.","Mihriemin inthimna a suktâwp a, Thina hlim le inthimna lung sâmuphai chu, A hmun hlatakahai chun a zawng suok hlak."
4,"He breaketh open a shaft away from where men sojourn; They are forgotten of the foot; They hang afar from men, they swing to and fro.","A ram hluotuhai um nawnaa chun khur an cho a, A chunga fehai chun an theinghil a; Mi hlatnaah an inkhai a, an inthên an inthên a."
5,"As for the earth, out of it cometh bread; And underneath it is turned up as it were by fire.","Hnuoi ruok chu amaa inthawk chun bei a hung suok a, A hnuoitieng chu, inlet chun chu mei ang el a nih."
6,"The stones thereof are the place of sapphires, And it hath dust of gold.","Chutaka lunghai chu Sapphir lung hmun dâm a na, Rângkachak hlawmhai chu a um a nih."
7,"That path no bird of prey knoweth, Neither hath the falcon’s eye seen it:","Chu lampui chu chunglêng vate sa fami chun a hriet nawh a, Mulukawlhai mit khawm chun a hmu ngai nawh."
8,"The proud beasts have not trodden it, Nor hath the fierce lion passed thereby.","Ramsa chapotakhai khawm chun an sir ngai nawh a, Sakeibaknei ṭiumtak khawm chun a hraw ngai nawh."
9,He putteth forth his hand upon the flinty rock; He overturneth the mountains by the roots.,"“A kut chu lungpui changtak chunga chun a sie suok a, Tlânghai chu a bula inthawkin a kei let a."
10,He cutteth out channels among the rocks; And his eye seeth every precious thing.,"Lungpuihai lai chun tuiluongnahai a cho a, A mithai chun thil hlutak chu a hmuh a."
11,He bindeth the streams that they trickle not; And the thing that is hid bringeth he forth to light.,"An far nawna dingin tuihnârhai chu a ting a, Thil inthupa um chu varah a hung lâk suok tah a."
12,But where shall wisdom be found? And where is the place of understanding?,"Amiruokchu, khâwlai am varna chu hmu nîng a ta? Hrietthiemna hmun khawm chu khâwlai am a na?"
13,Man knoweth not the price thereof; Neither is it found in the land of the living.,"Mihriem chun chu man chu an hriet nawh a, Mi hring rama khawm chu chu hmu suok a ni bawk nawh."
14,"The deep saith, It is not in me; And the sea saith, It is not with me.","Khursûng chun, ‘Keimaah a um nawh,’ a ta, Tuisuoriet chun, ‘Keimaah a um nawh,’ a ti bawk a."
15,"It cannot be gotten for gold, Neither shall silver be weighed for the price thereof.","Rângkachaka nei thei a ni nawh a, Chu chu man ding chun tangkaruo khawm bûk thei a ni bawk nawh."
16,"It cannot be valued with the gold of Ophir, With the precious onyx, or the sapphire.","Ophir rângkachak le chun ngaihlut inang thei a ni nawh a, Sapphir amanih, Berul lung hlutak le khawm chun hlut inanga ngai thei a ni nawh."
17,"Gold and glass cannot equal it, Neither shall it be exchanged for jewels of fine gold.","Rângkachak le hlimen chun an tluk thei nawh a, Chu chu thlengpui ding chu rângkachak inthiengtaka thleng thei khawm a ni bawk nawh."
18,"No mention shall be made of coral or of crystal: Yea, the price of wisdom is above rubies.","Tuikeplung amanih, lunghlu khawm chu a hrila hril ding a ni nawh a, Anih, Varna man chu lunghlu chun tluk naw nih a,"
19,"The topaz of Ethiopia shall not equal it, Neither shall it be valued with pure gold.","Ethiopia rama Topaz lunghlu chun tluk naw nih a, Rângkachak inthieng le khawm chun a hlut angkhata ngai ding a ni nawh."
20,Whence then cometh wisdom? And where is the place of understanding?,"Anleh, varna chu khâwtaka inthawka hung am a na? Hrietthiemna hmun chu khâwlai am ni tâng a ta?"
21,"Seeing it is hid from the eyes of all living, And kept close from the birds of the heavens.","Mi hring po po mithmuhaia inthawka thupa umin, Chunga vatehai kâwla khawm thup a nih."
22,"Destruction and Death say, We have heard a rumor thereof with our ears.","Bohmangna le Thina chun, ‘Chu chu thuthang chu kan nahaiin kan lo hriet a,’ an ta."
23,"God understandeth the way thereof, And he knoweth the place thereof.","“Pathien chun chu lampui chu a hriet a, Chu chu hmun khawm chu a hriet a nih."
24,"For he looketh to the ends of the earth, And seeth under the whole heaven;","Ama chun kâwlkawdawnghai chu a hmuh a, Vân khuphnuoi po po hi a hmu vawng a nih."
25,"To make a weight for the wind: Yea, he meteth out the waters by measure.","Thli hrâtnahai chu a pêk lai khan, Anih, tuihai chu inkhinain ân khi suok a nih."
26,"When he made a decree for the rain, And a way for the lightning of the thunder;","Chu lai chun ruo ta ding chun bi a ruotpêkin, Vâninrûm, kâwlinlep ta ding khawma lampui a siempêk bawk a."
27,"Then did he see it, and declare it; He established it, yea, and searched it out.","Chun, ama chun a hmuh a, a puong tah a, A tungding a, anih, a zawng suok bawk a."
28,"And unto man he said, Behold, the fear of the Lord, that is wisdom; And to depart from evil is understanding.","Chun, mihriem kuoma chun, ‘Ngai ta, Lalpa ṭi chu, varna a nih; Suola inthawka fe hmang chu hrietthiemna a ni bawk a,’ a ta,” tiin"
