verse_no,en,hmr
1,"Yea, at this my heart trembleth, And is moved out of its place.","“Hitaka khawm hin ka lungril chu ân thin a, A umna hmuna inthawk chun ân châwm a."
2,"Hear, oh, hear the noise of his voice, And the sound that goeth out of his mouth.","A râwl ri chu ngai ta u, A baua inthawka ri suok le chun,"
3,"He sendeth it forth under the whole heaven, And his lightning unto the ends of the earth.",Vân hnuoi po poa chun a tir suok a; A kâwlinlep chu hnuoi tâwpnahai chenin a tir suok bawk a.
4,After it a voice roareth; He thundereth with the voice of his majesty; And he restraineth not the lightnings when his voice is heard.,"Chu hnunga chun râwl chu ân rih a, A ropuina râwl chun a hung sukri tah a; A râwl chu hriet a ni pha chun anni chu ân châwltir nawh a."
5,"God thundereth marvellously with his voice; Great things doeth he, which we cannot comprehend.",Pathien chun a râwlin nasatakin a sukrih a; Thil ei hmu thei naw ropuitakhai chu a thaw a nih.
6,"For he saith to the snow, Fall thou on the earth; Likewise to the shower of rain, And to the showers of his mighty rain.","Vûr kuoma chun, ‘Hnuoiah tla rawh,’ a ta; Chuong ang bawkin ruo mal kuoma le A ruo nasa sûrhai kuoma chun a ti bawk a."
7,"He sealeth up the hand of every man, That all men whom he hath made may know it.","Mi tin kut chu a khârkhip a, Mi po pohai a siemhai chun an hriet theina dingin."
8,"Then the beasts go into coverts, And remain in their dens.","Chun, ramsahai chu pûkahai chun an feh a, An kuoahai chun an um zing a."
9,"Out of the chamber of the south cometh the storm, And cold out of the north.","Simtieng pindana inthawk chun thlipui a hung a, Hmârtienga inthawkin phalbi a hung bawk a."
10,By the breath of God ice is given; And the breadth of the waters is straitened.,Pathien thuok chun vûr inkhal chu a pêk a Tui lientakhai khawm an inkhal zo a.
11,"Yea, he ladeth the thick cloud with moisture; He spreadeth abroad the cloud of his lightning:","Anih, sûm sâtak chu tuihuin a sukrik a, A kâwlinlep sûm chu a thedar tah a."
12,"And it is turned round about by his guidance, That they may do whatsoever he commandeth them Upon the face of the habitable world,","Chun, a ṭhuoinain ân let vêl a, Thu a pêk taphawt an thaw theina dingin; Khawvêl hluo theia um chung po poa chun."
13,"Whether it be for correction, or for his land, Or for lovingkindness, that he cause it to come.","A hnuoi ta dingin amanih, sukdikna lem dingin amanih, Annawleh, zângaina leiin amani a hungtir hlak a."
14,"Hearken unto this, O Job: Stand still, and consider the wondrous works of God.","“Aw Job, hi hi ngai ta, To veng vengin Pathien sinthaw maktakhai chu ngaituo ta."
15,"Dost thou know how God layeth his charge upon them, And causeth the lightning of his cloud to shine?","An chunga chun Pathien chun ieng angin am maw ân phurtirin, A sûm kâwlinlep chu ân vartir hlak ti i hriet am?"
16,"Dost thou know the balancings of the clouds, The wondrous works of him who is perfect in knowledge?","Sûm rikziehai chu i hriet am, Hrietna famkima sip, sinthaw maktak el chu?"
17,"How thy garments are warm, When the earth is still by reason of the south wind?","Sim thli leia hnuoi chu a um ṭawk ṭawk laiin, Iengtin am i silfênhai chu suklumin a um a, ti i hriet am?"
18,"Canst thou with him spread out the sky, Which is strong as a molten mirror?","Ama ang chun vân khi keiphar thei i ti, Dârthlalang sungta anga ngar khi?"
19,Teach us what we shall say unto him; For we cannot set our speech in order by reason of darkness.,"Ama kuoma chun ieng am kan hril ding mîn chûktir la, Inthimna leiin kan thuhril chu kan sukrem thei si nawh a."
20,Shall it be told him that I would speak? Or should a man wish that he were swallowed up?,"Thu ka hril ding a nih ti chu ama hril a ni ding am a nih? Annawleh, mi chun lem zoa um chu a nuom am a nih?"
21,"And now men see not the light which is bright in the skies; But the wind passeth, and cleareth them.","Tuhin mihai chun vânhaia var chu an hmu naw a nih; Amiruokchu, thli a hrâng a, anni chu a sukthiel hlak."
22,Out of the north cometh golden splendor: God hath upon him terrible majesty.,Hmârtienga inthawkin rângkachak ropuina chu a hung a; Pathien chu ropuina ṭiumtakin ân thuom a.
23,"Touching the Almighty, we cannot find him out: He is excellent in power; And in justice and plenteous righteousness he will not afflict.","Iengkimthawthei chu ei hmu suok thei nawh, Thilthawtheina le indiknaah a ropui a, Felna a hau a, nêksâwr naw nih."
24,Men do therefore fear him: He regardeth not any that are wise of heart.,"Chuleiin, mihai chun ama chu an ṭih a, Lungrila vara inngaihai khawm chu a pawisa chuong nawh,” tiin."
